instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
16405,2012-11-21,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101,0
19683,2011-01-01,5,1,10,25,0,8,1,3,0.8,0.89,1.18,0.3,63,92,450,1
11277,2011-01-01,5,2,2,5,2,1,1,0,0.06,0.02,0.54,0.59,346,201,202,1
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,0
5560,2011-08-24,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236,0
3698,2011-06-07,2,0,6,23,0,2,1,1,0.68,0.6364,0.79,0.1045,18,72,90,0
15630,2011-01-01,3,2,10,13,1,5,0,2,0.26,1.14,0.71,0.03,72,659,466,1
15174,2012-09-29,4,1,9,10,0,6,0,1,0.54,0.5152,0.56,0.2537,134,338,472,0
11659,2011-01-01,3,1,15,16,2,1,2,4,0.93,0.04,0.29,0.67,105,1005,795,1
4012,2011-06-21,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,14,0
12221,2011-01-01,3,0,7,24,2,3,0,5,0.55,0.89,0.91,0.55,297,933,532,1
15126,2012-09-27,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,40,168,208,0
9398,2012-02-01,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143,0
9951,2011-01-01,1,1,7,27,1,5,2,3,0.9,0.02,0.1,0.94,317,821,927,1
12728,2011-01-01,3,2,9,15,1,3,2,0,1.18,0.48,0.24,0.53,255,915,731,1
3391,2011-05-26,2,0,5,4,0,4,1,1,0.6,0.5455,0.88,0,0,2,2,0
11184,2012-04-16,2,1,4,4,1,1,0,1,0.54,0.5152,0.77,0.2239,0,6,6,0
16940,2012-12-13,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242,0
1391,2011-03-03,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7,8,0
1257,2011-02-25,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115,0
2989,2011-01-01,4,0,3,1,2,3,2,1,0.85,0.12,0.61,0.76,275,283,78,1
7389,2011-11-09,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152,0
1781,2011-01-01,4,0,13,13,0,7,1,0,0.21,0.64,0.79,0.04,86,115,702,1
5663,2011-08-29,3,0,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188,0
12395,2012-06-05,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,54,218,272,0
16351,2012-11-19,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22,27,0
10913,2011-01-01,0,1,6,19,0,3,0,2,0.18,0.1,0.99,0.82,379,972,419,1
6625,2011-10-08,4,0,10,14,0,6,0,1,0.62,0.6212,0.5,0.0896,251,214,465,0
10729,2012-03-28,2,1,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,1,4,5,0
12773,2012-06-21,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,32,224,256,0
11927,2011-01-01,4,2,12,8,0,8,1,4,0.34,1.11,0.8,0.52,412,725,294,1
1923,2011-03-25,2,0,3,21,0,5,1,2,0.3,0.303,0.39,0.1642,11,64,75,0
6998,2011-10-24,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0,1,5,6,0
8143,2011-12-10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,0
2509,2011-04-19,2,0,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239,15,60,75,0
15922,2012-11-01,4,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,10,10,20,0
13124,2012-07-06,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,0
13467,2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360,0
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,0
5411,2011-01-01,3,0,2,15,1,2,1,1,0.38,0.53,0.85,0.81,145,1014,749,1
11163,2012-04-15,2,1,4,7,0,0,0,1,0.5,0.4848,0.63,0.1045,16,30,46,0
8518,2011-12-26,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,26,105,131,0
11875,2011-01-01,4,0,8,16,2,0,2,0,0.96,0.45,0.38,0.71,27,886,398,1
11088,2012-04-12,2,1,4,4,0,4,1,1,0.3,0.2879,0.61,0.2239,0,1,1,0
11196,2012-04-16,2,1,4,16,1,1,0,1,0.8,0.697,0.33,0.4627,92,266,358,0
3182,2011-05-17,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,26,104,130,0
14826,2012-09-14,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,0
9145,2012-01-21,1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,3,56,59,0
9250,2012-01-26,1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11,228,239,0
2918,2011-05-06,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165,0
5647,2011-08-28,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398,0
17194,2012-12-24,1,1,12,5,0,1,1,1,0.18,0.197,0.8,0.1343,0,9,9,0
11280,2011-01-01,2,0,7,28,0,5,2,3,0.28,0.99,0.61,0.42,43,733,39,1
8279,2011-12-16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128,0
17122,2012-12-21,1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,1,5,6,0
9755,2012-02-16,1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,3,199,202,0
3347,2011-05-24,2,0,5,8,0,2,1,3,0.62,0.5758,0.83,0.2239,31,403,434,0
19677,2011-01-01,2,2,9,24,0,5,1,0,0.74,0.62,0.31,0.14,136,1054,897,1
18832,2011-01-01,1,0,5,6,2,1,2,2,0.66,0.06,0.82,0.29,300,851,445,1
3398,2011-01-01,1,0,8,11,2,6,2,5,0.75,0.35,0.16,0.15,331,539,62,1
13497,2012-07-21,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,0
4958,2011-07-30,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206,317,0
9844,2012-02-20,1,1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896,1,19,20,0
9005,2012-01-16,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,2,18,20,0
15430,2012-10-10,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0,2,6,8,0
4538,2011-07-12,3,0,7,23,0,2,1,1,0.78,0.7121,0.52,0,20,59,79,0
20595,2011-01-01,2,1,6,2,2,3,1,0,0.42,0.85,0.36,0.03,158,381,296,1
3420,2011-01-01,5,1,14,15,2,5,2,4,0.53,0.65,0.37,0.03,256,438,729,1
6269,2011-09-23,4,0,9,18,0,5,1,1,0.6,0.5,1,0,14,220,234,0
996,2011-02-14,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,1,1,2,0
18178,2011-01-01,4,2,0,0,0,1,0,5,0.47,0.86,0.84,0.08,385,377,812,1
17507,2011-01-01,2,2,6,12,1,7,0,1,0.77,0.12,0.42,0.5,230,1020,694,1
5973,2011-09-11,3,0,9,9,0,0,0,1,0.66,0.6212,0.74,0,59,168,227,0
15392,2012-10-08,4,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341,0
898,2011-01-01,4,0,10,26,0,3,0,1,0.25,0.9,0.57,0.14,297,935,439,1
3330,2011-05-23,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,57,119,176,0
17010,2011-01-01,3,1,1,10,0,3,1,0,0.73,0.08,0.07,0.26,245,934,185,1
8546,2011-12-27,1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,3,87,90,0
11398,2012-04-25,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0,1,6,7,0
10091,2012-03-01,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220,0
15204,2012-09-30,4,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239,202,446,648,0
15241,2012-10-02,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,1,42,43,0
7276,2011-11-04,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,0
4129,2011-06-25,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187,0
14935,2012-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,0
15037,2012-09-23,4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,227,496,723,0
12642,2012-06-15,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,79,242,321,0
15005,2012-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377,0
2139,2011-04-03,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,9,22,31,0
8658,2011-01-01,5,0,12,22,1,5,2,2,0.38,0.1,0.66,0.56,64,616,1120,1
13246,2012-07-11,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0,0,5,5,0
14450,2012-08-30,3,1,8,6,0,4,1,1,0.6,0.5606,0.83,0.1642,8,155,163,0
3366,2011-05-25,2,0,5,3,0,3,1,1,0.54,0.5152,1,0.1343,0,9,9,0
17082,2012-12-19,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236,0
17460,2011-01-01,1,2,12,27,2,8,0,4,0.83,0.24,0.92,0.62,132,394,654,1
3937,2011-06-17,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175,0
10777,2012-03-30,2,1,3,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0,7,7,0
7995,2011-12-04,4,0,12,18,0,0,0,1,0.38,0.3939,0.71,0,10,161,171,0
2546,2011-04-20,2,0,4,23,0,3,1,1,0.6,0.6212,0.4,0.3284,14,79,93,0
14410,2011-01-01,3,1,13,21,1,3,1,4,0.95,0.31,0.25,0.07,84,36,1141,1
5348,2011-08-15,3,0,8,17,0,1,1,1,0.74,0.6667,0.51,0.2836,59,471,530,0
1813,2011-03-21,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537,2,30,32,0
3437,2011-05-28,2,0,5,2,0,6,0,1,0.56,0.5303,0.94,0.194,13,35,48,0
12908,2012-06-27,3,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54,0
15140,2012-09-28,4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,2,15,17,0
13792,2012-08-02,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0,51,376,427,0
904,2011-01-01,1,1,12,12,2,3,2,0,0.91,0.71,1.05,0.84,240,542,915,1
13699,2012-07-29,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0,18,82,100,0
3522,2011-05-31,2,0,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,42,133,175,0
14845,2011-01-01,2,2,4,2,1,2,1,5,0.02,0.03,1.12,0.49,122,550,711,1
10286,2012-03-09,1,1,3,15,0,5,1,1,0.46,0.4545,0.24,0.2537,50,188,238,0
7697,2011-11-22,4,0,11,7,0,2,1,3,0.38,0.3939,0.94,0.2239,2,119,121,0
7356,2011-11-08,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0,0,1,1,0
11491,2012-04-28,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42,0
13652,2012-07-28,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,0
6239,2011-09-22,3,0,9,12,0,4,1,2,0.66,0.6061,0.83,0.1642,25,151,176,0
8332,2011-01-01,4,1,11,24,0,7,0,2,0.25,0.8,0.27,0.16,251,252,786,1
8257,2011-01-01,0,2,6,15,0,4,1,4,1.2,0.96,0.79,0.18,147,70,540,1
9954,2012-02-24,1,1,2,18,0,5,1,2,0.42,0.4242,0.94,0,11,289,300,0
5803,2011-01-01,2,1,2,11,1,5,1,4,0.96,0.48,0.27,0.17,268,683,985,1
11882,2012-05-15,2,1,5,6,0,2,1,3,0.56,0.5303,0.94,0.2239,2,22,24,0
11857,2012-05-14,2,1,5,5,0,1,1,2,0.54,0.5152,0.77,0.1642,1,25,26,0
12150,2011-01-01,5,0,12,7,2,5,0,5,0.87,0.88,0.99,0.34,219,96,884,1
12335,2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,0
3807,2011-06-12,2,0,6,12,0,0,0,1,0.82,0.7576,0.46,0,176,244,420,0
4614,2011-01-01,4,0,1,2,1,0,1,0,1.04,0.57,0.31,0.49,275,456,548,1
15055,2012-09-24,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238,0
18983,2011-01-01,3,0,15,6,2,8,1,4,0.38,0.81,0.22,0.74,59,834,71,1
4139,2011-01-01,2,1,14,12,1,0,2,4,1.12,1.14,0.12,0.01,373,573,335,1
7839,2011-11-28,4,0,11,6,0,1,1,1,0.42,0.4242,0.82,0.0896,6,98,104,0
2198,2011-04-06,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,21,48,69,0
20568,2011-01-01,4,0,13,9,2,0,2,4,1.1,0.51,0.14,0.02,49,375,1108,1
10782,2012-03-30,2,1,3,8,0,5,1,1,0.32,0.3182,0.66,0.1642,38,555,593,0
17044,2012-12-17,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54,0
6109,2011-09-17,3,0,9,2,0,6,0,1,0.46,0.4545,0.82,0.0896,18,61,79,0
6067,2011-09-15,3,0,9,8,0,4,1,1,0.64,0.6061,0.73,0.1343,27,364,391,0
7993,2011-12-04,4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266,330,0
15411,2011-01-01,4,0,1,24,2,6,1,0,0.84,0.18,0.87,0.67,229,735,32,1
11287,2012-04-20,2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,64,190,254,0
6483,2011-10-02,4,0,10,16,0,0,0,3,0.36,0.3485,0.87,0.194,44,162,206,0
9952,2012-02-24,1,1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194,12,166,178,0
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,0
4234,2011-06-30,3,0,6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,29,291,320,0
10754,2012-03-29,2,1,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9,0
7326,2011-11-06,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,0
15534,2011-01-01,2,1,11,1,0,0,0,2,0.7,0.17,0.12,0.21,112,442,59,1
4944,2011-07-29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163,0
19046,2011-01-01,1,2,12,18,2,0,0,2,0.24,0.41,0.14,0.81,159,784,789,1
11419,2012-04-25,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,10,94,104,0
17550,2011-01-01,2,1,4,25,1,1,2,2,0.73,0.46,1.2,0.9,233,233,1030,1
11778,2011-01-01,3,2,8,21,0,2,2,1,1.16,0.72,0.29,0.43,293,855,133,1
16265,2011-01-01,1,2,10,27,1,6,1,0,0.64,0.63,0.35,0.04,364,1022,1066,1
6440,2011-01-01,2,1,5,20,2,1,2,5,0.95,0.71,0.15,0.86,286,472,412,1
14120,2012-08-16,3,1,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,96,247,343,0
10841,2012-04-01,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236,346,0
4826,2011-07-24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50,0
17012,2011-01-01,5,1,3,0,2,4,2,1,0.11,0.2,0.97,0.03,241,972,376,1
7462,2011-11-12,4,0,11,12,0,6,0,1,0.44,0.4394,0.44,0.2836,142,224,366,0
9671,2012-02-12,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0,36,36,0
6585,2011-10-06,4,0,10,22,0,4,1,1,0.46,0.4545,0.82,0,24,124,148,0
4545,2011-07-13,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,18,103,121,0
1183,2011-01-01,2,1,3,2,2,4,1,1,0.04,0.24,0.45,0.9,181,638,705,1
6764,2011-01-01,4,0,10,21,0,3,1,4,0.46,0.23,1.09,0.61,185,318,153,1
15737,2012-10-22,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174,0
4846,2011-07-25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386,0
4753,2011-07-21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149,0
8543,2011-01-01,0,2,13,18,0,7,2,2,0.71,1.06,0.16,0.51,302,52,1028,1
3422,2011-01-01,2,2,15,24,0,1,0,3,0.19,0.27,0.46,0.07,347,893,156,1
7973,2011-12-03,4,0,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,17,110,127,0
7778,2011-01-01,5,1,11,12,2,0,1,5,0.14,0.32,0.56,0.63,13,373,417,1
13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,0
8891,2012-01-11,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256,0
12866,2012-06-25,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158,0
4392,2011-07-06,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,66,175,241,0
6302,2011-09-25,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0,20,39,59,0
17318,2012-12-29,1,1,12,10,0,6,0,3,0.26,0.2424,0.81,0.1343,6,35,41,0
12339,2011-01-01,1,0,8,3,2,6,2,4,0.29,0.96,0.59,0.31,342,1057,1098,1
15534,2011-01-01,0,0,0,4,1,8,2,1,0.62,0.02,0.96,0.79,233,958,589,1
9760,2012-02-16,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,1,30,31,0
10568,2012-03-21,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154,0
9621,2012-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0,16,246,262,0
8036,2011-12-06,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,0
205,2011-01-01,4,1,14,22,2,2,2,0,0.31,0.91,0.73,0.27,329,349,698,1
8106,2011-12-09,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,0
1978,2011-01-01,2,0,0,27,1,4,1,3,0.07,0.74,0.22,0.46,106,23,669,1
45,2011-01-02,1,0,1,21,0,0,0,1,0.26,0.2273,0.44,0.3284,11,20,31,0
8024,2011-12-05,4,0,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,0
5291,2011-08-13,3,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,28,90,118,0
4573,2011-07-14,3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,32,95,127,0
2404,2011-04-15,2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0,6,9,15,0
5223,2011-08-10,3,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,74,166,240,0
14747,2012-09-11,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,0
19246,2011-01-01,5,2,15,1,2,0,0,1,0.21,0.29,0.02,0.06,270,510,618,1
7478,2011-01-01,5,1,12,26,1,8,1,0,0.56,0.7,0.95,0.41,32,845,615,1
2138,2011-04-03,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,7,29,36,0
12767,2012-06-21,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0,3,8,11,0
383,2011-01-01,2,0,5,2,2,2,1,2,0.55,1.01,0.55,0.93,129,325,1152,1
9,2011-01-01,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0,1,7,8,0
2254,2011-01-01,0,1,13,13,0,2,1,1,0.29,0.46,0.02,0.48,170,464,113,1
3090,2011-05-13,2,0,5,15,0,5,1,2,0.52,0.5,0.88,0.1642,56,142,198,0
9209,2012-01-24,1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138,173,0
15141,2012-09-28,4,1,9,1,0,5,1,3,0.6,0.5455,0.88,0,0,13,13,0
4729,2011-07-20,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144,169,0
3016,2011-05-10,2,0,5,13,0,2,1,2,0.62,0.6212,0.38,0.2537,50,152,202,0
14635,2012-09-06,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169,0
620,2011-01-29,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,0,20,20,0
11406,2012-04-25,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0,44,138,182,0
16304,2012-11-17,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,13,74,87,0
11723,2012-05-08,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,40,94,134,0
15943,2012-11-01,4,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,8,112,120,0
3601,2011-06-03,2,0,6,22,0,5,1,1,0.62,0.6212,0.35,0,26,145,171,0
17256,2012-12-26,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,0,32,32,0
11085,2012-04-12,2,1,4,1,0,4,1,1,0.32,0.303,0.66,0.2239,2,7,9,0
13755,2012-08-01,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,487,0
2765,2011-04-30,2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,12,53,65,0
7832,2011-01-01,4,2,9,19,2,6,2,4,0.06,0.72,0.91,1.01,437,859,307,1
20492,2011-01-01,0,1,7,0,1,6,1,3,1.17,0.89,0.61,0.87,121,142,333,1
15047,2012-09-24,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5,0
10250,2011-01-01,2,1,0,3,2,2,1,0,0.4,0.74,0.03,0.37,72,549,974,1
9000,2012-01-15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10,85,95,0
12934,2011-01-01,1,1,15,21,2,6,2,1,0.84,0.67,1.05,0.56,401,185,681,1
18496,2011-01-01,5,2,10,5,2,4,2,1,0.45,0.94,0.49,0.2,90,112,878,1
12074,2011-01-01,2,1,11,14,1,4,1,1,0.83,0.41,0.0,0.52,75,649,449,1
15193,2011-01-01,1,2,14,6,2,7,2,0,0.87,1.03,0.88,0.95,237,784,1143,1
14122,2011-01-01,1,0,1,20,1,5,0,5,0.77,0.62,0.84,0.35,259,981,75,1
4269,2011-07-01,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,422,0
14181,2012-08-19,3,1,8,1,0,0,0,1,0.64,0.6061,0.65,0,29,102,131,0
12918,2012-06-27,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,0
10666,2012-03-25,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,122,238,360,0
14572,2012-09-04,3,1,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,15,617,632,0
11159,2012-04-15,2,1,4,3,0,0,0,2,0.52,0.5,0.59,0.1343,18,27,45,0
19823,2011-01-01,2,2,2,2,2,1,1,0,0.84,0.23,0.65,0.71,196,540,49,1
9810,2011-01-01,2,0,13,9,1,5,0,3,0.76,0.21,0.5,0.19,31,165,175,1
1052,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,13,80,93,0
7908,2011-01-01,2,2,3,5,0,6,1,2,1.17,0.94,0.93,0.76,405,202,923,1
15530,2012-10-14,4,1,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642,4,20,24,0
12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,55,98,153,0
20457,2011-01-01,2,1,13,11,0,8,0,2,0.82,0.63,0.45,0.34,314,485,810,1
15905,2012-10-31,4,1,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,17,280,297,0
12936,2012-06-28,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,0
16149,2012-11-10,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0,280,347,627,0
19450,2011-01-01,2,0,13,17,2,3,1,2,1.05,1.2,0.09,0.11,312,300,1172,1
4910,2011-07-28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,154,0
7474,2011-11-13,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194,12,61,73,0
13094,2011-01-01,5,2,2,2,1,3,0,5,0.1,1.16,0.63,0.78,352,860,985,1
6014,2011-09-13,3,0,9,3,0,2,1,1,0.58,0.5455,0.83,0,2,2,4,0
3563,2011-01-01,2,2,3,17,0,1,0,1,0.9,0.13,0.99,0.08,75,341,1059,1
4956,2011-07-30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174,0
10132,2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,0
4994,2011-07-31,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,14,56,70,0
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,0
14272,2011-01-01,5,0,5,18,2,1,2,5,0.41,0.49,1.13,0.9,341,144,925,1
10918,2012-04-05,2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,4,9,13,0
19214,2011-01-01,0,2,14,21,2,7,1,4,0.13,0.2,0.08,0.59,82,520,219,1
11767,2012-05-10,2,1,5,11,0,4,1,1,0.52,0.5,0.48,0.5224,77,179,256,0
11455,2012-04-27,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233,0
13412,2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,0
507,2011-01-23,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3,0
10414,2012-03-15,1,1,3,0,0,4,1,1,0.54,0.5152,0.49,0.1343,14,46,60,0
9345,2012-01-30,1,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,0,80,80,0
10997,2012-04-08,2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,19,65,84,0
10632,2012-03-24,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,14,55,69,0
7395,2011-11-09,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,27,458,485,0
10518,2012-03-19,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579,0
332,2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,1,9,10,0
1671,2011-01-01,4,1,2,8,2,2,1,4,0.39,0.48,0.36,0.24,31,6,412,1
16856,2011-01-01,2,1,1,8,0,0,1,4,0.83,0.86,1.02,0.9,198,237,846,1
16247,2011-01-01,4,0,13,18,2,3,1,2,1.03,0.01,0.64,0.95,203,439,205,1
9501,2012-02-05,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,10,171,181,0
6342,2011-01-01,1,1,7,9,0,5,2,1,0.8,1.01,0.58,0.94,415,258,986,1
18371,2011-01-01,1,0,1,28,2,5,1,1,0.09,0.46,0.44,0.59,293,450,39,1
15470,2012-10-11,4,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692,0
9349,2012-01-30,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,3,82,85,0
