instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
16327,2012-11-18,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129,0
23441,2011-01-01,0,1,13,30,2,1,2,2,0.87,1.16,0.16,0.29,89,385,916,1
13034,2012-07-02,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,0
4813,2011-01-01,6,2,10,19,1,0,2,0,0.61,0.27,0.42,0.29,456,1166,1088,1
8733,2012-01-04,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,0
11038,2012-04-10,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,0,9,9,0
10023,2012-02-27,1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,24,150,174,0
22849,2011-01-01,5,0,8,24,2,5,2,3,0.87,0.48,0.87,1.06,511,372,842,1
15905,2012-10-31,4,1,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,17,280,297,0
9560,2012-02-08,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0,3,95,98,0
6065,2011-09-15,3,0,9,6,0,4,1,2,0.6,0.5606,0.83,0.2537,5,119,124,0
2780,2011-04-30,2,0,4,17,0,6,0,1,0.56,0.5303,0.43,0.1343,162,245,407,0
9221,2012-01-25,1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,3,3,6,0
11360,2012-04-23,2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,12,117,129,0
1958,2011-03-27,2,0,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343,17,37,54,0
8306,2011-12-17,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153,165,0
6986,2011-10-23,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,188,217,405,0
12216,2012-05-29,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5,5,0
498,2011-01-22,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59,0
10362,2012-03-12,1,1,3,20,0,1,1,2,0.56,0.5303,0.49,0.2239,49,237,286,0
2386,2011-04-14,2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0,11,182,193,0
13790,2012-08-02,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767,0
12388,2012-06-05,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,30,680,710,0
3645,2011-01-01,6,2,12,0,2,2,2,6,0.67,0.5,1.34,0.8,117,1205,594,1
5824,2011-09-05,3,0,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,17,22,39,0
6483,2011-10-02,4,0,10,16,0,0,0,3,0.36,0.3485,0.87,0.194,44,162,206,0
14479,2012-08-31,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309,0
14009,2012-08-11,3,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,26,102,128,0
8835,2012-01-08,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,0
2685,2011-01-01,0,2,0,7,1,0,0,4,0.29,0.04,1.03,0.36,140,867,1278,1
15870,2011-01-01,6,1,8,31,2,5,1,0,0.65,0.46,0.79,0.6,259,20,215,1
5871,2011-09-07,3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,2,4,6,0
8210,2011-12-13,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,17,381,398,0
11413,2012-04-25,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,68,664,732,0
13179,2012-07-08,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0,19,33,52,0
4238,2011-06-30,3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,47,122,169,0
3437,2011-05-28,2,0,5,2,0,6,0,1,0.56,0.5303,0.94,0.194,13,35,48,0
12371,2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,77,215,292,0
11551,2012-05-01,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229,0
11229,2012-04-18,2,1,4,1,0,3,1,1,0.52,0.5,0.34,0.194,1,13,14,0
9185,2012-01-23,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13,48,61,0
8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21,0
7694,2011-11-22,4,0,11,4,0,2,1,3,0.38,0.3939,0.94,0.1642,0,7,7,0
23322,2011-01-01,5,2,5,7,1,5,0,6,0.87,0.98,0.37,0.15,346,955,453,1
2354,2011-04-12,2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,8,31,39,0
2396,2011-01-01,6,1,16,24,2,1,0,6,1.47,0.1,0.28,0.65,499,1234,977,1
4229,2011-01-01,0,2,16,0,1,7,2,1,0.11,1.33,1.02,0.47,541,952,190,1
8926,2012-01-12,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421,0
14361,2012-08-26,3,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,0
15163,2012-09-28,4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194,26,164,190,0
2722,2011-04-28,2,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,14,201,215,0
14362,2011-01-01,5,1,14,30,0,4,1,3,0.11,1.42,0.17,0.19,241,823,1383,1
16830,2012-12-09,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118,0
11208,2012-04-17,2,1,4,4,0,2,1,1,0.66,0.6212,0.44,0.2239,3,6,9,0
1743,2011-03-18,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194,11,112,123,0
13136,2012-07-06,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,0
4810,2011-07-24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35,0
5890,2011-09-07,3,0,9,21,0,3,1,3,0.64,0.5758,0.89,0.0896,4,34,38,0
445,2011-01-20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98,0
10586,2011-01-01,0,2,18,6,1,4,0,1,1.35,0.9,1.47,0.18,459,896,386,1
11040,2012-04-10,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2,0
12475,2012-06-08,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,52,163,215,0
7742,2011-01-01,2,0,1,33,0,4,0,3,0.25,0.71,1.12,1.0,218,55,884,1
10797,2012-03-30,2,1,3,23,0,5,1,1,0.36,0.3788,0.71,0,16,107,123,0
14052,2012-08-13,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,116,348,464,0
6151,2011-09-18,3,0,9,20,0,0,0,2,0.54,0.5152,0.68,0.0896,44,136,180,0
25465,2011-01-01,5,0,10,20,0,7,2,6,0.16,0.45,0.41,0.7,358,205,1161,1
2152,2011-04-04,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,59,98,157,0
13002,2012-06-30,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,0
19455,2011-01-01,2,0,4,2,0,8,2,2,0.23,0.47,0.2,0.93,452,723,1268,1
127,2011-01-01,2,2,3,0,1,9,0,1,1.46,0.55,0.47,1.07,352,285,1336,1
18448,2011-01-01,1,0,1,23,0,3,0,6,0.07,0.51,1.33,0.12,228,963,888,1
3844,2011-06-14,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,3,10,13,0
11427,2012-04-26,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,3,222,225,0
958,2011-02-12,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,27,93,120,0
12498,2011-01-01,0,2,15,26,2,3,2,1,0.57,1.25,0.35,0.64,247,85,1231,1
9472,2011-01-01,0,0,10,22,0,0,1,4,0.46,1.41,1.5,1.22,264,69,423,1
21644,2011-01-01,4,1,18,26,2,7,1,4,0.36,0.17,1.47,0.22,161,104,1043,1
9086,2012-01-19,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,6,93,99,0
16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,0
6624,2011-10-08,4,0,10,13,0,6,0,1,0.62,0.6212,0.46,0.1045,256,229,485,0
16214,2011-01-01,1,2,11,4,1,1,0,6,0.37,0.55,0.16,0.42,328,258,1015,1
14548,2012-09-03,3,1,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,36,91,127,0
3718,2011-06-08,2,0,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,61,323,384,0
16509,2012-11-25,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203,0
18552,2011-01-01,0,1,0,27,1,8,2,3,0.04,0.13,1.07,0.0,314,623,896,1
16503,2012-11-25,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34,0
6550,2011-10-05,4,0,10,11,0,3,1,1,0.6,0.6212,0.46,0.2836,32,138,170,0
15923,2012-11-01,4,1,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,5,10,15,0
11889,2012-05-15,2,1,5,13,0,2,1,3,0.64,0.6061,0.73,0.194,35,204,239,0
4822,2011-01-01,0,0,14,20,0,4,0,1,0.66,0.42,0.32,0.46,243,196,419,1
10846,2012-04-02,2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,6,11,17,0
3181,2011-05-17,2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,31,73,104,0
18728,2011-01-01,6,2,5,19,2,0,0,4,1.45,1.37,1.27,0.54,430,875,912,1
15751,2012-10-23,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0,52,201,253,0
15159,2012-09-28,4,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,38,470,508,0
2086,2011-04-01,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,36,205,241,0
22174,2011-01-01,3,1,8,27,2,4,0,1,1.23,0.18,0.88,1.15,324,809,676,1
1957,2011-01-01,4,1,4,18,0,8,1,3,0.85,0.18,1.19,0.32,147,1051,1422,1
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375,0
1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168,0
8566,2011-12-28,1,0,12,16,0,3,1,1,0.3,0.2727,0.36,0.4179,23,144,167,0
7515,2011-11-14,4,0,11,17,0,1,1,1,0.62,0.6212,0.46,0.2537,55,464,519,0
7451,2011-11-12,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,9,45,54,0
7229,2011-01-01,2,1,17,22,1,6,2,5,0.28,0.91,0.37,0.23,108,168,725,1
11868,2012-05-14,2,1,5,16,0,1,1,3,0.62,0.6061,0.69,0.2836,20,91,111,0
1978,2011-03-28,2,0,3,6,0,1,1,1,0.18,0.1667,0.34,0.2836,0,40,40,0
12321,2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400,679,0
7340,2011-11-07,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,0
13271,2012-07-12,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10,0
16360,2012-11-19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278,0
15591,2012-10-16,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0,40,491,531,0
13542,2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0,63,137,200,0
1792,2011-03-20,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,7,30,37,0
7065,2011-10-26,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,3,72,75,0
11168,2012-04-15,2,1,4,12,0,0,0,1,0.64,0.6212,0.44,0.2836,275,360,635,0
7021,2011-10-25,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0,1,3,4,0
6830,2011-10-17,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,0,2,2,0
12210,2012-05-28,2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,47,110,157,0
15381,2012-10-08,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37,0
12791,2012-06-22,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0,1,6,7,0
8398,2011-12-21,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58,0
5102,2011-01-01,1,1,18,3,1,8,2,0,0.32,1.24,0.47,0.65,83,314,388,1
21862,2011-01-01,3,2,16,0,1,3,0,3,1.43,1.08,0.73,1.01,81,258,697,1
3651,2011-06-06,2,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,11,18,29,0
11320,2012-04-21,2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,5,34,39,0
4440,2011-07-08,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,46,158,204,0
327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,0
15320,2012-10-05,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468,0
9686,2011-01-01,1,2,14,10,0,6,0,1,0.04,0.33,0.09,0.85,278,273,1388,1
6551,2011-10-05,4,0,10,12,0,3,1,1,0.62,0.6212,0.43,0.3284,34,180,214,0
50,2011-01-03,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1,0
9947,2012-02-24,1,1,2,11,0,5,1,2,0.36,0.3636,0.81,0.1045,27,136,163,0
11454,2012-04-27,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236,0
16743,2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388,0
3338,2011-05-23,2,0,5,23,0,1,1,2,0.62,0.5606,0.88,0.194,19,53,72,0
21150,2011-01-01,6,2,7,25,2,8,0,5,1.07,0.7,0.42,0.14,165,107,205,1
7540,2011-01-01,3,2,16,29,2,3,2,2,0.29,0.95,1.06,0.64,197,357,887,1
6172,2011-09-19,3,0,9,17,0,1,1,2,0.58,0.5455,0.64,0.1343,85,483,568,0
5028,2011-08-02,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,31,182,213,0
10222,2011-01-01,6,0,16,1,2,6,0,2,0.06,0.2,1.07,1.27,273,1104,265,1
3815,2011-06-12,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206,0
9283,2012-01-27,1,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267,0
4882,2011-07-27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347,0
14300,2011-01-01,2,2,16,35,0,9,0,4,0.38,1.2,1.04,0.57,522,613,40,1
6664,2011-10-10,4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0,2,19,21,0
11481,2012-04-28,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0,120,269,389,0
16228,2012-11-13,4,1,11,21,0,2,1,1,0.3,0.2727,0.49,0.3582,9,178,187,0
11956,2011-01-01,6,0,1,27,1,8,0,2,0.95,1.03,0.8,0.86,497,404,1003,1
4448,2011-07-09,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,4,11,15,0
12015,2012-05-20,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402,0
7453,2011-11-12,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,13,17,0
10342,2011-01-01,6,1,3,26,1,3,2,1,0.31,0.19,0.48,0.1,373,885,1005,1
1971,2011-01-01,1,0,5,35,0,0,0,6,1.49,0.41,0.24,0.42,496,858,648,1
15038,2012-09-23,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,135,405,540,0
12211,2012-05-28,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,22,60,82,0
12828,2012-06-23,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513,0
11165,2012-04-15,2,1,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,97,154,251,0
457,2011-01-21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6,0
8412,2011-01-01,4,0,0,21,1,7,1,4,0.45,1.18,0.53,1.11,452,582,563,1
12822,2012-06-23,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,177,317,494,0
7581,2011-11-17,4,0,11,11,0,4,1,3,0.32,0.303,0.66,0.3284,4,93,97,0
13447,2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,0
13335,2012-07-14,3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,156,275,431,0
8464,2011-12-24,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10,0
3998,2011-06-20,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67,94,0
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,0
13706,2012-07-30,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161,0
6529,2011-10-04,4,0,10,14,0,2,1,1,0.58,0.5455,0.53,0.2537,27,156,183,0
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,0
25727,2011-01-01,4,2,18,4,0,7,1,3,0.7,1.42,0.45,0.43,507,240,1117,1
10262,2012-03-08,1,1,3,15,0,4,1,1,0.64,0.6212,0.38,0.6866,24,161,185,0
9736,2011-01-01,1,0,3,15,0,7,1,5,1.4,0.95,1.48,0.65,221,699,1187,1
12525,2012-06-11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,9,15,24,0
15532,2012-10-14,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.194,28,104,132,0
10480,2011-01-01,3,1,17,9,2,7,2,2,1.0,0.52,0.04,1.2,435,1189,1247,1
3528,2011-05-31,2,0,5,21,0,2,1,1,0.76,0.7273,0.66,0.1045,45,165,210,0
212,2011-01-01,6,0,4,33,0,0,0,6,1.05,0.08,0.33,0.37,150,837,597,1
5634,2011-08-27,3,0,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30,0
11949,2012-05-18,2,1,5,1,0,5,1,1,0.5,0.4848,0.59,0.0896,16,33,49,0
2083,2011-04-01,2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,30,81,111,0
5604,2011-08-26,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0,39,191,230,0
13853,2012-08-05,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229,0
15959,2012-11-02,4,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179,51,255,306,0
250,2011-01-01,5,0,3,1,0,8,2,1,0.34,0.31,0.42,0.87,479,780,702,1
6895,2011-10-19,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,6,79,85,0
799,2011-02-05,1,0,2,17,0,6,0,2,0.24,0.2121,1,0.2836,14,64,78,0
16354,2011-01-01,5,2,12,24,1,3,2,2,0.39,0.98,0.37,0.08,333,282,738,1
6007,2011-09-12,3,0,9,20,0,1,1,1,0.66,0.6212,0.65,0,41,258,299,0
9150,2012-01-22,1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,1,20,21,0
11988,2012-05-19,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642,0
1536,2011-01-01,2,1,3,13,1,4,2,2,0.61,0.07,0.24,0.14,93,887,813,1
10474,2012-03-17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651,0
8030,2011-12-06,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,0
17278,2012-12-27,1,1,12,18,0,4,1,2,0.24,0.2273,0.6,0.2537,9,188,197,0
9378,2012-01-31,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,27,150,177,0
10967,2012-04-07,2,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,11,25,36,0
15921,2012-11-01,4,1,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,8,22,30,0
2317,2011-01-01,3,2,8,8,0,8,2,1,0.77,1.21,0.58,1.05,277,255,576,1
7957,2011-12-03,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,1,7,8,0
25952,2011-01-01,4,0,9,18,2,5,0,0,1.4,0.82,1.2,1.26,264,503,627,1
10351,2012-03-12,1,1,3,9,0,1,1,1,0.38,0.3939,0.54,0.1642,21,260,281,0
7132,2011-10-29,4,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,6,37,43,0
684,2011-01-31,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,3,108,111,0
3217,2011-05-18,2,0,5,22,0,3,1,1,0.52,0.5,0.83,0,14,103,117,0
9610,2011-01-01,3,2,1,12,1,0,0,0,1.27,1.05,0.81,0.49,199,866,1323,1
11137,2012-04-14,2,1,4,5,0,6,0,1,0.36,0.3636,0.66,0.1045,2,5,7,0
16936,2012-12-13,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167,0
5238,2011-08-11,3,0,8,3,0,4,1,1,0.64,0.6212,0.57,0.1343,2,7,9,0
9570,2012-02-08,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,2,73,75,0
21598,2011-01-01,2,1,1,0,1,3,1,0,0.36,0.45,0.06,1.22,13,132,119,1
23369,2011-01-01,4,1,18,26,2,9,1,6,1.31,1.28,1.08,0.44,315,785,1173,1
2762,2011-01-01,2,2,2,19,2,2,2,4,0.42,0.52,1.43,0.1,202,255,561,1
3586,2011-06-03,2,0,6,7,0,5,1,1,0.54,0.5152,0.45,0.2537,25,252,277,0
9439,2012-02-03,1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,0,2,2,0
4662,2011-07-18,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,3,4,7,0
16611,2012-11-29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,0
6571,2011-01-01,6,0,4,8,1,9,2,2,0.17,0.41,1.26,0.28,266,242,1075,1
8446,2011-12-23,1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194,0
11684,2012-05-07,2,1,5,0,0,1,1,2,0.52,0.5,0.77,0.1343,13,21,34,0
13444,2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,0
1005,2011-02-14,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,27,99,126,0
2465,2011-04-17,2,0,4,14,0,0,0,1,0.52,0.5,0.34,0.3881,170,191,361,0
7501,2011-11-14,4,0,11,3,0,1,1,1,0.44,0.4394,0.67,0.2836,4,3,7,0
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514,0
594,2011-01-27,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,0,27,27,0
14920,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,0
4120,2011-06-25,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231,371,0
20514,2011-01-01,0,2,5,30,0,1,0,2,1.41,0.0,0.26,0.91,78,1303,556,1
10971,2012-04-07,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,1,18,19,0
5568,2011-01-01,4,1,0,34,1,1,2,3,0.61,0.09,0.06,0.29,138,1248,798,1
12035,2011-01-01,0,1,0,15,0,7,0,6,1.11,1.44,0.5,0.88,131,256,1401,1
13206,2012-07-09,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,58,117,175,0
12402,2012-06-05,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,22,171,193,0
3349,2011-05-24,2,0,5,10,0,2,1,1,0.7,0.6515,0.61,0.3284,18,90,108,0
12117,2012-05-25,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,8,34,42,0
7690,2011-11-22,4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045,0,14,14,0
25637,2011-01-01,0,2,16,9,1,0,1,2,0.03,0.76,1.3,0.74,398,916,485,1
3322,2011-05-23,2,0,5,7,0,1,1,2,0.56,0.5303,0.94,0.1045,13,223,236,0
5822,2011-09-05,3,0,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,31,66,97,0
8548,2011-12-27,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,11,52,63,0
13072,2012-07-03,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,0
18218,2011-01-01,0,1,9,26,1,3,2,3,1.33,1.42,1.28,0.23,298,200,1184,1
4162,2011-06-27,3,0,6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,14,247,261,0
17097,2012-12-20,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4,0
4191,2011-06-28,3,0,6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,41,161,202,0
14120,2011-01-01,4,2,17,5,2,0,2,0,0.93,0.33,0.22,1.16,447,67,934,1
22832,2011-01-01,0,1,2,22,1,0,1,1,1.12,0.55,1.06,0.81,166,600,1409,1
7389,2011-11-09,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152,0
2582,2011-04-22,2,0,4,11,0,5,1,3,0.34,0.3333,0.66,0.194,23,83,106,0
4032,2011-06-21,3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,38,191,229,0
4787,2011-07-23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109,0
9487,2012-02-05,1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,0,9,9,0
20500,2011-01-01,6,2,9,34,2,6,0,5,1.23,0.74,1.33,0.25,483,429,1452,1
25843,2011-01-01,5,1,13,31,0,8,1,1,1.21,0.42,1.11,0.68,530,33,1242,1
8900,2011-01-01,3,1,4,22,2,5,1,4,0.81,0.71,0.89,0.26,176,703,201,1
11643,2012-05-05,2,1,5,7,0,6,0,1,0.56,0.5303,0.88,0,8,79,87,0
1879,2011-03-24,2,0,3,1,0,4,1,2,0.3,0.2879,1,0.2239,0,3,3,0
14210,2012-08-20,3,1,8,6,0,1,1,2,0.6,0.5758,0.78,0.1343,6,155,161,0
1078,2011-01-01,2,0,12,23,1,9,0,6,1.48,1.35,1.1,0.59,273,211,1033,1
22932,2011-01-01,2,0,3,11,1,0,2,1,1.15,0.74,0.18,0.69,480,194,820,1
8321,2011-12-18,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0,1,31,32,0
8939,2012-01-13,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3,174,177,0
18481,2011-01-01,0,0,10,7,2,0,2,2,0.08,1.15,0.45,0.33,463,27,287,1
6024,2011-01-01,6,2,0,28,2,8,0,6,1.22,0.75,1.29,1.15,459,545,1160,1
6515,2011-01-01,1,2,7,20,0,7,0,0,0.74,1.34,1.07,0.49,441,896,118,1
7248,2011-11-03,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,0
16235,2012-11-14,4,1,11,4,0,3,1,1,0.22,0.2273,0.69,0.194,0,6,6,0
11278,2011-01-01,4,0,16,21,2,1,0,1,0.34,0.21,1.08,0.04,388,948,88,1
9909,2011-01-01,0,1,2,14,1,9,0,2,0.2,0.86,0.37,0.28,360,1056,200,1
5194,2011-08-09,3,0,8,7,0,2,1,1,0.72,0.697,0.74,0.1045,30,313,343,0
66,2011-01-03,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52,0
