instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
7118,4,0,10,4,0.3,0.2727,0.81,0.4179,0,1,63,616,65,519
7119,4,0,10,5,0.26,0.2273,0.93,0.3582,0,1,42,630,2,617
7120,4,0,10,6,0.26,0.2273,0.87,0.3582,4,5,74,684,248,641
7121,4,0,10,7,0.26,0.2273,0.87,0.3582,1,7,21,720,182,515
7122,4,0,10,8,0.28,0.2576,0.87,0.3582,4,20,67,826,116,511
7123,4,0,10,9,0.28,0.2576,0.87,0.3582,1,20,81,508,218,731
7124,4,0,10,10,0.26,0.2273,0.93,0.3284,0,12,35,540,203,580
7125,4,0,10,11,0.26,0.2273,0.93,0.3881,1,27,97,706,194,618
7126,4,0,10,12,0.24,0.197,0.87,0.4925,6,50,72,590,139,713
7127,4,0,10,13,0.24,0.197,0.87,0.5224,0,30,10,682,165,743
7128,4,0,10,14,0.24,0.197,0.87,0.4478,0,29,98,623,234,609
7129,4,0,10,15,0.22,0.2121,0.93,0.2537,3,41,41,734,166,643
7130,4,0,10,16,0.22,0.197,0.93,0.3284,3,22,53,871,3,631
7131,4,0,10,17,0.22,0.197,0.93,0.3284,3,31,18,813,4,586
7132,4,0,10,18,0.22,0.197,0.93,0.3284,6,43,52,929,154,722
7133,4,0,10,19,0.24,0.2121,0.87,0.3582,3,39,97,801,17,581
7134,4,0,10,20,0.24,0.2121,0.87,0.3582,7,47,22,841,128,523
7135,4,0,10,21,0.24,0.2121,0.87,0.3582,1,50,64,798,34,678
7136,4,0,10,22,0.22,0.2121,0.87,0.2239,10,54,100,977,86,509
7137,4,0,10,23,0.22,0.2273,0.87,0.194,3,36,66,508,143,577
7138,4,0,10,0,0.22,0.2121,0.87,0.2239,7,54,62,791,242,556
7139,4,0,10,1,0.22,0.2121,0.87,0.2537,9,43,66,748,115,732
7140,4,0,10,2,0.22,0.2121,0.87,0.2836,7,50,72,973,167,628
7141,4,0,10,3,0.24,0.2121,0.75,0.3582,7,33,86,914,32,594
7142,4,0,10,4,0.22,0.197,0.8,0.3284,1,11,70,843,194,637
7143,4,0,10,5,0.24,0.2121,0.75,0.2985,0,4,55,923,25,697
7144,4,0,10,6,0.24,0.2273,0.75,0.2537,2,10,93,777,177,687
7145,4,0,10,7,0.24,0.2879,0.75,0,7,22,67,709,63,603
7146,4,0,10,8,0.26,0.2576,0.7,0.2239,20,80,85,589,58,622
7147,4,0,10,9,0.3,0.2879,0.65,0.2537,55,147,47,552,203,537
7148,4,0,10,10,0.32,0.3333,0.61,0.0896,53,178,79,515,0,657
7149,4,0,10,11,0.36,0.3485,0.53,0.2239,58,240,55,870,235,598
7150,4,0,10,12,0.38,0.3939,0.5,0.194,85,314,24,938,63,705
7151,4,0,10,13,0.4,0.4091,0.43,0.2239,113,345,75,648,149,678
7152,4,0,10,14,0.42,0.4242,0.38,0.194,91,300,34,891,81,716
7153,4,0,10,15,0.42,0.4242,0.35,0.1642,88,290,49,738,25,702
7154,4,0,10,16,0.42,0.4242,0.32,0.1343,107,320,20,872,237,600
7155,4,0,10,17,0.4,0.4091,0.35,0.1045,54,245,24,946,133,516
7156,4,0,10,18,0.36,0.3485,0.4,0.1343,51,213,85,560,1,568
7157,4,0,10,19,0.56,0.5303,0.49,0.2985,28,153,7,565,179,668
7158,4,0,10,20,0.34,0.3636,0.57,0,18,92,17,642,156,640
7159,4,0,10,21,0.32,0.3485,0.66,0,4,79,68,596,108,581
7160,4,0,10,22,0.3,0.3333,0.75,0,13,71,85,787,172,503
7161,4,0,10,23,0.26,0.303,0.87,0,7,37,64,907,235,638
7162,4,0,10,0,0.26,0.303,0.87,0,3,23,5,763,36,561
7163,4,0,10,1,0.26,0.303,0.81,0,5,13,30,931,101,598
7164,4,0,10,2,0.24,0.2879,0.87,0,0,3,89,947,26,543
7165,4,0,10,3,0.24,0.2576,0.87,0.1045,0,3,94,775,206,533
7166,4,0,10,4,0.24,0.2879,0.87,0,1,6,82,946,159,646
7167,4,0,10,5,0.22,0.2727,0.93,0,0,18,4,657,77,592
7168,4,0,10,6,0.24,0.2879,0.87,0,4,86,86,804,231,699
7169,4,0,10,7,0.24,0.2879,0.93,0,11,227,88,889,198,648
7170,4,0,10,8,0.28,0.3182,0.87,0,17,372,41,809,242,673
7171,4,0,10,9,0.32,0.3182,0.76,0.1642,14,211,12,992,153,673
7172,4,0,10,10,0.36,0.3485,0.57,0.1642,18,105,59,806,14,588
7173,4,0,10,11,0.4,0.4091,0.5,0.1343,31,128,37,747,110,549
7174,4,0,10,12,0.42,0.4242,0.44,0.2239,30,170,11,785,59,511
7175,4,0,10,13,0.44,0.4394,0.44,0.2239,24,152,57,658,84,687
7176,4,0,10,14,0.44,0.4394,0.47,0.2239,22,141,33,862,213,650
7177,4,0,10,15,0.44,0.4394,0.47,0.1642,27,168,82,809,162,608
7178,4,0,10,16,0.42,0.4242,0.54,0.1642,30,272,66,904,133,596
7179,4,0,10,17,0.42,0.4242,0.54,0.1343,44,486,66,573,85,742
7180,4,0,10,18,0.4,0.4091,0.66,0.0896,30,422,52,978,244,551
7181,4,0,10,19,0.4,0.4091,0.66,0.0896,12,238,44,589,3,633
7182,4,0,10,20,0.4,0.4091,0.66,0.0896,18,172,95,887,236,683
7183,4,0,10,21,0.36,0.3485,0.76,0.194,7,116,93,614,54,712
7184,4,0,10,22,0.36,0.3485,0.76,0.194,8,85,59,807,41,701
7185,4,0,10,23,0.36,0.3485,0.76,0.194,6,52,52,922,78,564
7186,4,0,11,0,0.36,0.3485,0.87,0.1642,3,21,91,632,118,515
7187,4,0,11,1,0.36,0.3485,0.81,0.1343,3,11,48,1000,173,554
7188,4,0,11,2,0.36,0.3485,0.81,0.1642,1,4,88,525,112,734
7189,4,0,11,3,0.36,0.3485,0.81,0.1343,1,6,68,612,44,745
7190,4,0,11,4,0.34,0.3182,0.81,0.2239,1,8,75,754,44,569
7191,4,0,11,5,0.32,0.3182,0.81,0.194,0,18,65,631,239,589
7192,4,0,11,6,0.32,0.3182,0.81,0.194,3,93,78,974,46,640
7193,4,0,11,7,0.34,0.3333,0.76,0.194,8,254,94,757,64,692
7194,4,0,11,8,0.36,0.3333,0.71,0.2537,17,419,52,672,195,698
7195,4,0,11,9,0.4,0.4091,0.66,0.1642,16,222,26,639,211,547
7196,4,0,11,10,0.44,0.4394,0.62,0.1343,21,135,28,818,16,583
7197,4,0,11,11,0.46,0.4545,0.63,0.1045,16,117,77,779,232,707
7198,4,0,11,12,0.5,0.4848,0.48,0.0896,23,176,27,940,142,598
7199,4,0,11,13,0.48,0.4697,0.55,0.194,20,167,99,632,99,663
7200,4,0,11,14,0.5,0.4848,0.48,0.2537,32,150,59,899,19,649
7201,4,0,11,15,0.5,0.4848,0.45,0.1343,38,186,39,956,146,632
7202,4,0,11,16,0.48,0.4697,0.44,0.1642,46,298,2,950,129,610
7203,4,0,11,17,0.44,0.4394,0.54,0.1642,36,506,38,680,165,531
7204,4,0,11,18,0.42,0.4242,0.58,0.1045,39,460,9,763,97,596
7205,4,0,11,19,0.42,0.4242,0.58,0.0896,39,313,99,829,91,667
7206,4,0,11,20,0.4,0.4091,0.71,0,18,209,51,976,28,665
7207,4,0,11,21,0.36,0.3788,0.81,0,13,127,37,663,23,635
7208,4,0,11,22,0.36,0.3788,0.81,0,5,96,6,651,44,522
7209,4,0,11,23,0.34,0.3636,0.87,0,11,72,15,572,226,689
7210,4,0,11,0,0.32,0.3485,0.87,0,0,19,85,999,9,647
7211,4,0,11,1,0.3,0.3333,0.87,0,2,10,49,956,122,577
7212,4,0,11,2,0.3,0.3333,0.87,0,0,2,52,733,231,513
7213,4,0,11,3,0.3,0.3333,0.75,0,0,2,59,902,178,556
7214,4,0,11,4,0.3,0.3333,0.87,0,0,4,10,780,142,603
7215,4,0,11,5,0.3,0.3333,0.81,0,0,27,96,850,177,683
7216,4,0,11,6,0.3,0.3333,0.81,0,1,92,74,839,42,721
7217,4,0,11,7,0.3,0.3333,0.81,0,11,251,42,880,27,653
7218,4,0,11,8,0.32,0.3485,0.87,0,20,472,40,582,166,741
7219,4,0,11,9,0.34,0.3636,0.87,0,15,228,84,909,93,571
7220,4,0,11,10,0.4,0.4091,0.71,0.0896,25,133,27,795,130,682
7221,4,0,11,11,0.42,0.4242,0.71,0.1343,27,144,59,502,8,737
7222,4,0,11,12,0.46,0.4545,0.55,0.1642,32,189,58,796,134,679
7223,4,0,11,13,0.48,0.4697,0.48,0.1642,22,161,55,697,26,695
7224,4,0,11,14,0.5,0.4848,0.45,0.1642,40,172,72,865,151,693
7225,4,0,11,15,0.48,0.4697,0.51,0.1642,26,187,35,809,126,705
7226,4,0,11,16,0.48,0.4697,0.51,0.1045,35,266,69,809,170,623
7227,4,0,11,17,0.44,0.4394,0.62,0.194,30,553,37,913,137,529
7228,4,0,11,18,0.42,0.4242,0.71,0.1642,31,479,56,730,214,538
7229,4,0,11,19,0.4,0.4091,0.76,0.1343,25,282,93,968,166,584
7230,4,0,11,20,0.4,0.4091,0.66,0.1343,5,182,28,543,7,506
7231,4,0,11,21,0.38,0.3939,0.71,0.1343,13,168,96,692,194,523
7232,4,0,11,22,0.36,0.3485,0.71,0.1343,7,106,38,701,222,629
7233,4,0,11,23,0.36,0.3636,0.76,0.0896,3,57,85,503,141,573
7234,4,0,11,0,0.36,0.3636,0.76,0.0896,3,31,73,748,93,535
7235,4,0,11,1,0.34,0.3333,0.81,0.1343,3,15,9,767,26,525
7236,4,0,11,2,0.34,0.3333,0.76,0.1343,2,7,63,953,129,565
7237,4,0,11,3,0.34,0.3333,0.81,0.1343,1,5,86,941,145,528
7238,4,0,11,4,0.32,0.3333,0.81,0.0896,1,4,23,757,131,639
7239,4,0,11,5,0.32,0.3333,0.81,0.1343,1,28,55,784,50,581
7240,4,0,11,6,0.34,0.3333,0.76,0.194,3,99,2,751,121,582
7241,4,0,11,7,0.32,0.3333,0.81,0.0896,12,292,58,595,130,594
7242,4,0,11,8,0.34,0.3485,0.81,0.0896,8,402,25,610,128,663
7243,4,0,11,9,0.36,0.3485,0.81,0.194,9,164,34,836,228,679
7244,4,0,11,10,0.4,0.4091,0.76,0.194,12,110,93,875,189,564
7245,4,0,11,11,0.44,0.4394,0.67,0.194,12,120,89,633,22,709
7246,4,0,11,12,0.5,0.4848,0.51,0.194,17,179,74,637,47,744
7247,4,0,11,13,0.52,0.5,0.48,0.2537,19,169,25,842,235,633
7248,4,0,11,14,0.52,0.5,0.52,0.1642,32,152,73,824,221,570
7249,4,0,11,15,0.52,0.5,0.52,0.1642,24,162,17,839,246,611
7250,4,0,11,16,0.52,0.5,0.48,0.194,33,267,82,643,30,624
7251,4,0,11,17,0.48,0.4697,0.55,0.0896,33,498,47,981,62,705
7252,4,0,11,18,0.46,0.4545,0.63,0.1343,24,433,43,618,129,628
7253,4,0,11,19,0.44,0.4394,0.67,0.0896,18,252,24,573,82,644
7254,4,0,11,20,0.42,0.4242,0.71,0.1045,11,209,63,797,78,544
7255,4,0,11,21,0.4,0.4091,0.76,0.1343,4,144,7,883,155,516
7256,4,0,11,22,0.4,0.4091,0.82,0,21,137,87,638,211,621
7257,4,0,11,23,0.4,0.4091,0.82,0.0896,15,95,90,724,160,536
7258,4,0,11,0,0.4,0.4091,0.82,0,11,43,25,904,22,656
7259,4,0,11,1,0.4,0.4091,0.82,0,1,17,24,638,216,563
7260,4,0,11,2,0.4,0.4091,0.76,0,2,10,26,859,90,639
7261,4,0,11,3,0.38,0.3939,0.87,0.1642,1,8,77,965,98,669
7262,4,0,11,4,0.38,0.3939,0.87,0.0896,1,7,17,723,77,514
7263,4,0,11,5,0.38,0.3939,0.87,0,0,23,44,682,19,674
7264,4,0,11,6,0.38,0.3939,0.87,0.0896,2,66,47,760,17,671
7265,4,0,11,7,0.4,0.4091,0.86,0.2239,10,245,1,804,124,531
7266,4,0,11,8,0.4,0.4091,0.87,0.3582,8,395,26,717,97,636
7267,4,0,11,9,0.42,0.4242,0.71,0.4627,15,254,16,800,133,713
7268,4,0,11,10,0.42,0.4242,0.71,0.3284,19,134,15,610,180,620
7269,4,0,11,11,0.44,0.4394,0.67,0.4478,34,162,61,774,213,640
7270,4,0,11,12,0.48,0.4697,0.55,0.4925,44,197,4,584,43,654
7271,4,0,11,13,0.44,0.4394,0.51,0.4179,33,194,68,782,106,551
7272,4,0,11,14,0.44,0.4394,0.47,0.2985,54,201,66,566,77,704
7273,4,0,11,15,0.46,0.4545,0.44,0.3881,45,237,51,523,116,549
7274,4,0,11,16,0.46,0.4545,0.36,0.3881,53,290,95,576,15,568
7275,4,0,11,17,0.42,0.4242,0.38,0.3582,42,480,77,922,190,714
7276,4,0,11,18,0.42,0.4242,0.32,0.4627,35,374,15,534,217,635
7277,4,0,11,19,0.4,0.4091,0.37,0.3582,14,196,86,593,223,574
7278,4,0,11,20,0.36,0.3333,0.43,0.2836,15,186,3,664,109,520
7279,4,0,11,21,0.34,0.3182,0.46,0.2537,8,123,28,581,94,673
7280,4,0,11,22,0.34,0.303,0.46,0.3284,6,115,95,912,188,560
7281,4,0,11,23,0.32,0.303,0.49,0.3284,17,89,93,675,8,684
7282,4,0,11,0,0.32,0.2879,0.45,0.3582,4,52,11,738,85,691
7283,4,0,11,1,0.32,0.303,0.45,0.2985,5,62,51,740,165,635
7284,4,0,11,2,0.3,0.2727,0.52,0.3284,7,31,21,755,35,704
7285,4,0,11,3,0.3,0.2727,0.52,0.2985,0,8,92,685,36,573
7286,4,0,11,4,0.28,0.2576,0.56,0.3284,3,8,38,961,145,554
7287,4,0,11,5,0.26,0.2273,0.6,0.3284,0,2,45,731,11,542
7288,4,0,11,6,0.26,0.2424,0.6,0.2537,3,23,41,892,138,598
7289,4,0,11,7,0.26,0.2424,0.6,0.2836,3,34,66,698,61,554
7290,4,0,11,8,0.28,0.2576,0.56,0.3284,4,84,78,986,67,570
7291,4,0,11,9,0.3,0.2727,0.56,0.2985,30,141,89,775,151,744
7292,4,0,11,10,0.32,0.303,0.53,0.2537,56,227,6,562,95,535
7293,4,0,11,11,0.36,0.3636,0.46,0.1045,69,238,82,684,222,743
7294,4,0,11,12,0.36,0.3485,0.46,0.1642,137,372,0,882,16,722
7295,4,0,11,13,0.4,0.4091,0.37,0.1045,148,355,75,774,239,564
7296,4,0,11,14,0.42,0.4242,0.35,0.1343,159,386,1,726,14,612
7297,4,0,11,15,0.4,0.4091,0.37,0.194,141,343,75,829,149,592
7298,4,0,11,16,0.4,0.4091,0.4,0.2239,128,335,7,578,111,539
7299,4,0,11,17,0.38,0.3939,0.4,0.1642,100,334,16,719,163,689
7300,4,0,11,18,0.36,0.3636,0.5,0.0896,52,237,4,811,153,507
7301,4,0,11,19,0.34,0.3636,0.53,0,45,204,37,858,107,608
7302,4,0,11,20,0.32,0.3485,0.66,0,29,165,78,836,234,675
7303,4,0,11,21,0.32,0.3485,0.66,0,19,118,46,589,117,510
7304,4,0,11,22,0.3,0.3333,0.65,0,10,82,52,826,116,553
7305,4,0,11,23,0.28,0.3182,0.7,0,4,85,10,692,187,573
7306,4,0,11,0,0.28,0.3182,0.75,0,10,75,72,663,184,572
7307,4,0,11,1,0.26,0.303,0.81,0,11,115,38,840,97,703
7308,4,0,11,2,0.26,0.303,0.81,0,6,29,69,962,126,560
7309,4,0,11,3,0.24,0.2879,0.87,0,5,9,4,969,235,688
7310,4,0,11,4,0.24,0.2879,0.87,0,0,6,29,653,142,721
7311,4,0,11,5,0.24,0.2424,0.87,0.1343,0,5,13,905,99,726
7312,4,0,11,6,0.26,0.2879,0.81,0.0896,5,16,11,861,72,566
7313,4,0,11,7,0.26,0.2727,0.87,0.1045,4,28,56,767,152,559
7314,4,0,11,8,0.28,0.303,0.87,0.0896,19,90,10,513,244,559
7315,4,0,11,9,0.3,0.3182,0.75,0.0896,36,170,84,563,53,578
7316,4,0,11,10,0.36,0.3636,0.66,0.0896,76,262,71,866,121,662
7317,4,0,11,11,0.42,0.4242,0.58,0.0896,104,320,12,625,79,624
7318,4,0,11,12,0.44,0.4394,0.54,0,120,346,8,847,90,560
7319,4,0,11,13,0.46,0.4545,0.51,0.1642,105,314,72,878,25,554
7320,4,0,11,14,0.46,0.4545,0.55,0.194,101,320,81,868,30,603
7321,4,0,11,15,0.48,0.4697,0.51,0.194,96,306,4,954,227,622
7322,4,0,11,16,0.46,0.4545,0.55,0.2239,84,347,67,737,219,610
7323,4,0,11,17,0.44,0.4394,0.62,0.1642,71,256,100,850,177,684
7324,4,0,11,18,0.42,0.4242,0.71,0.1045,39,185,84,830,17,614
7325,4,0,11,19,0.38,0.3939,0.76,0.194,21,151,76,563,147,593
7326,4,0,11,20,0.36,0.3636,0.81,0.1045,16,116,64,867,188,724
7327,4,0,11,21,0.36,0.3636,0.81,0.0896,11,88,82,568,154,621
7328,4,0,11,22,0.36,0.3788,0.87,0,5,45,88,851,168,723
7329,4,0,11,23,0.34,0.3485,0.87,0.0896,7,50,23,703,9,612
7330,4,0,11,0,0.34,0.3636,0.87,0,1,15,0,659,103,749
7331,4,0,11,1,0.34,0.3636,0.87,0,2,8,65,834,143,562
7332,4,0,11,2,0.32,0.3485,0.93,0,0,2,83,790,216,562
7333,4,0,11,3,0.32,0.3485,0.93,0,0,3,20,843,89,718
7334,4,0,11,4,0.32,0.3485,0.93,0,2,6,17,929,36,669
7335,4,0,11,5,0.3,0.3333,0.93,0,1,26,13,762,21,518
7336,4,0,11,6,0.28,0.3182,0.93,0,2,99,75,924,9,654
7337,4,0,11,7,0.28,0.3182,0.93,0,6,311,41,690,43,527
7338,4,0,11,8,0.3,0.3182,1,0.0896,13,410,23,860,195,546
7339,4,0,11,9,0.34,0.3333,1,0.1343,18,174,82,868,249,511
7340,4,0,11,10,0.36,0.3485,0.93,0.1343,28,123,41,573,0,538
7341,4,0,11,11,0.42,0.4242,0.77,0.1045,28,128,49,940,214,620
7342,4,0,11,12,0.46,0.4545,0.67,0,21,179,0,902,150,655
7343,4,0,11,13,0.54,0.5152,0.49,0.0896,32,189,47,592,191,652
7344,4,0,11,14,0.56,0.5303,0.37,0.1642,30,145,92,515,221,732
7345,4,0,11,15,0.56,0.5303,0.37,0.1045,38,170,36,750,154,579
7346,4,0,11,16,0.52,0.5,0.45,0,40,295,56,838,221,632
7347,4,0,11,17,0.5,0.4848,0.45,0.1642,39,528,24,639,31,599
7348,4,0,11,18,0.46,0.4545,0.59,0.1045,18,425,88,546,183,581
7349,4,0,11,19,0.46,0.4545,0.59,0,20,300,16,538,124,621
7350,4,0,11,20,0.4,0.4091,0.71,0,17,204,49,510,55,685
7351,4,0,11,21,0.38,0.3939,0.82,0.1045,10,139,0,564,206,700
7352,4,0,11,22,0.36,0.3636,0.81,0.0896,6,108,20,556,125,694
7353,4,0,11,23,0.36,0.3636,0.87,0.0896,1,48,31,591,211,719
7354,4,0,11,0,0.34,0.3485,0.87,0.0896,0,18,11,660,212,644
7355,4,0,11,1,0.32,0.3333,0.93,0.1045,3,11,70,506,246,633
7356,4,0,11,2,0.32,0.3485,0.87,0,0,1,65,701,78,651
7357,4,0,11,3,0.32,0.3485,0.87,0,0,3,55,832,109,737
7358,4,0,11,4,0.3,0.3333,0.87,0,0,4,89,628,79,623
7359,4,0,11,5,0.3,0.3182,0.87,0.0896,1,18,78,792,235,616
7360,4,0,11,6,0.3,0.3333,0.87,0,3,99,90,906,236,568
7361,4,0,11,7,0.3,0.3182,0.87,0.1045,7,323,5,553,55,665
7362,4,0,11,8,0.32,0.3333,0.93,0.1045,11,466,30,740,14,505
7363,4,0,11,9,0.36,0.3788,0.87,0,14,191,21,952,95,709
7364,4,0,11,10,0.42,0.4242,0.71,0.0896,25,129,75,890,197,506
7365,4,0,11,11,0.46,0.4545,0.63,0.1343,21,147,66,593,95,648
7366,4,0,11,12,0.52,0.5,0.52,0.1343,28,203,88,538,17,552
7367,4,0,11,13,0.54,0.5152,0.49,0.1642,31,196,43,583,119,662
7368,4,0,11,14,0.56,0.5303,0.46,0.1045,32,161,9,853,34,550
7369,4,0,11,15,0.58,0.5455,0.46,0.1045,33,188,52,742,39,731
7370,4,0,11,16,0.56,0.5303,0.46,0.1343,39,289,97,963,222,677
7371,4,0,11,17,0.52,0.5,0.43,0.1642,40,499,47,696,72,542
7372,4,0,11,18,0.48,0.4697,0.55,0.1343,30,462,16,548,44,716
7373,4,0,11,19,0.46,0.4545,0.59,0,14,278,34,757,113,556
7374,4,0,11,20,0.4,0.4091,0.76,0,12,181,81,948,26,658
7375,4,0,11,21,0.4,0.4091,0.76,0,16,182,98,842,1,722
7376,4,0,11,22,0.36,0.3788,0.87,0,13,108,6,753,223,583
7377,4,0,11,23,0.36,0.3788,0.81,0,3,48,3,886,21,558
7378,4,0,11,0,0.36,0.3788,0.87,0,0,13,0,809,244,688
7379,4,0,11,1,0.34,0.3636,0.87,0,0,10,59,554,90,524
7380,4,0,11,2,0.32,0.3485,0.93,0,0,5,2,770,162,588
7381,4,0,11,3,0.32,0.3485,0.93,0,0,4,4,634,169,562
7382,4,0,11,4,0.32,0.3485,0.87,0,0,4,81,618,216,545
7383,4,0,11,5,0.3,0.3333,0.87,0,0,28,72,985,188,582
7384,4,0,11,6,0.3,0.3333,0.87,0,0,98,95,704,2,626
7385,4,0,11,7,0.3,0.3333,0.87,0,0,300,100,900,187,679
7386,4,0,11,8,0.32,0.3485,0.93,0,19,456,6,958,229,627
7387,4,0,11,9,0.34,0.3636,0.93,0,22,219,83,929,82,717
7388,4,0,11,10,0.4,0.4091,0.76,0.1045,16,105,35,746,23,619
7389,4,0,11,11,0.46,0.4545,0.67,0.1642,21,152,38,895,79,508
7390,4,0,11,12,0.5,0.4848,0.51,0.1642,24,180,72,856,115,521
7391,4,0,11,13,0.5,0.4848,0.51,0.1642,31,167,45,556,143,616
7392,4,0,11,14,0.52,0.5,0.48,0.1642,26,179,15,928,182,604
7393,4,0,11,15,0.52,0.5,0.45,0.2239,21,151,9,571,130,547
7394,4,0,11,16,0.52,0.5,0.48,0.194,24,281,49,580,218,723
7395,4,0,11,17,0.46,0.4545,0.63,0.1045,27,485,77,944,192,659
7396,4,0,11,18,0.44,0.4394,0.67,0.1045,21,408,87,879,152,579
7397,4,0,11,19,0.44,0.4394,0.72,0.1045,12,304,19,523,73,562
7398,4,0,11,20,0.44,0.4394,0.77,0,18,219,5,928,155,685
7399,4,0,11,21,0.4,0.4091,0.87,0,9,161,80,739,94,717
7400,4,0,11,22,0.4,0.4091,0.87,0,9,114,81,806,239,625
7401,4,0,11,23,0.38,0.3939,0.87,0,5,66,46,541,81,711
7402,4,0,11,0,0.4,0.4091,0.87,0,0,24,40,981,43,695
7403,4,0,11,1,0.4,0.4091,0.87,0,1,11,85,616,107,577
7404,4,0,11,2,0.38,0.3939,0.94,0,0,5,31,620,170,569
7405,4,0,11,3,0.38,0.3939,0.94,0.0896,0,11,37,568,249,747
7406,4,0,11,4,0.38,0.3939,0.94,0.0896,1,3,73,841,191,676
7407,4,0,11,5,0.36,0.3485,1,0.1343,1,23,85,830,31,709
7408,4,0,11,6,0.36,0.3485,1,0.1343,4,114,28,748,118,565
7409,4,0,11,7,0.38,0.3939,0.94,0.1642,6,272,14,872,146,623
7410,4,0,11,8,0.4,0.4091,0.94,0.0896,18,436,15,725,53,703
7411,4,0,11,9,0.42,0.4242,0.94,0.1045,23,211,38,899,95,718
7412,4,0,11,10,0.44,0.4394,0.88,0.2239,17,117,35,528,124,688
7413,4,0,11,11,0.46,0.4545,0.67,0.3881,9,108,79,596,30,652
7414,4,0,11,12,0.42,0.4242,0.67,0.3582,18,167,50,966,91,546
7415,4,0,11,13,0.36,0.3333,0.81,0.3582,9,96,26,844,102,623
7416,4,0,11,14,0.36,0.3333,0.87,0.2836,6,64,53,522,171,577
7417,4,0,11,15,0.36,0.3333,0.81,0.2985,5,62,60,952,111,609
7418,4,0,11,16,0.36,0.3485,0.81,0.2239,6,73,67,775,103,531
7419,4,0,11,17,0.36,0.3485,0.81,0.2239,9,177,57,889,119,720
7420,4,0,11,18,0.36,0.3485,0.81,0.1642,10,273,77,834,9,578
7421,4,0,11,19,0.36,0.3485,0.71,0.2239,19,211,47,575,74,723
7422,4,0,11,20,0.36,0.3333,0.62,0.2836,8,168,52,860,97,602
7423,4,0,11,21,0.36,0.3333,0.57,0.2537,6,136,75,808,189,681
7424,4,0,11,22,0.36,0.3333,0.53,0.2836,5,89,35,779,14,689
7425,4,0,11,23,0.34,0.3333,0.57,0.1642,9,82,100,879,47,650
7426,4,0,11,0,0.34,0.3182,0.53,0.2537,10,66,0,832,230,543
7427,4,0,11,1,0.32,0.303,0.57,0.3284,3,19,18,734,91,588
7428,4,0,11,2,0.32,0.2879,0.57,0.2836,1,11,61,923,56,541
7429,4,0,11,3,0.3,0.2879,0.61,0.194,0,6,46,574,74,525
7430,4,0,11,4,0.3,0.2879,0.61,0.194,0,8,10,690,125,516
7431,4,0,11,5,0.3,0.2879,0.49,0.2537,0,13,85,670,137,564
7432,4,0,11,6,0.28,0.2576,0.45,0.3284,0,46,17,781,220,731
7433,4,0,11,7,0.28,0.2727,0.45,0.2537,5,121,6,625,80,589
7434,4,0,11,8,0.3,0.2727,0.42,0.3582,9,258,75,675,47,527
7435,4,0,11,9,0.32,0.2879,0.45,0.4478,15,201,87,653,63,748
7436,4,0,11,10,0.32,0.2727,0.42,0.5522,38,200,53,729,248,673
7437,4,0,11,11,0.34,0.2879,0.42,0.4925,20,170,3,745,80,505
7438,4,0,11,12,0.34,0.2879,0.42,0.4627,41,239,43,715,207,581
7439,4,0,11,13,0.38,0.3939,0.37,0.5522,57,236,32,561,62,629
7440,4,0,11,14,0.38,0.3939,0.37,0.4627,64,247,49,876,126,621
7441,4,0,11,15,0.36,0.3333,0.37,0.4179,29,216,14,824,165,608
7442,4,0,11,16,0.36,0.3333,0.34,0.3284,49,238,14,967,151,599
7443,4,0,11,17,0.34,0.303,0.39,0.3284,24,310,11,821,66,571
7444,4,0,11,18,0.34,0.3182,0.39,0.2537,23,208,68,657,37,747
7445,4,0,11,19,0.32,0.3182,0.39,0.1642,17,199,5,781,59,581
7446,4,0,11,20,0.32,0.3182,0.39,0.194,12,109,0,964,91,602
7447,4,0,11,21,0.3,0.303,0.45,0.1642,4,83,34,844,17,689
7448,4,0,11,22,0.32,0.3182,0.39,0.194,13,91,66,685,91,645
7449,4,0,11,23,0.3,0.3182,0.45,0.0896,6,73,42,569,14,596
7450,4,0,11,0,0.24,0.2424,0.6,0.1343,12,64,45,915,244,571
7451,4,0,11,1,0.24,0.2424,0.6,0.1343,9,54,32,791,127,660
7452,4,0,11,2,0.24,0.2576,0.65,0.0896,7,46,76,890,169,515
7453,4,0,11,3,0.24,0.2424,0.7,0.1343,4,17,93,791,108,578
7454,4,0,11,4,0.2,0.2121,0.8,0.1343,0,7,73,898,9,697
7455,4,0,11,5,0.22,0.2576,0.75,0.0896,1,4,48,761,113,709
7456,4,0,11,6,0.22,0.2273,0.75,0.1642,0,7,10,951,10,568
7457,4,0,11,7,0.22,0.2273,0.75,0.194,3,27,36,701,151,554
7458,4,0,11,8,0.26,0.2576,0.7,0.194,14,101,64,710,201,544
7459,4,0,11,9,0.3,0.303,0.61,0.1642,18,160,12,599,182,626
7460,4,0,11,10,0.34,0.3182,0.61,0.2836,62,232,21,940,88,621
7461,4,0,11,11,0.38,0.3939,0.54,0.2836,102,315,50,886,29,709
7462,4,0,11,12,0.44,0.4394,0.44,0.2836,142,366,100,953,221,724
7463,4,0,11,13,0.48,0.4697,0.36,0.2836,128,353,54,693,239,632
7464,4,0,11,14,0.5,0.4848,0.36,0.2985,191,435,8,552,183,623
