instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
10947,2,1,4,6,0.3,0.2727,0.49,0.3881,0,80,65
10948,2,1,4,7,0.3,0.2879,0.49,0.2836,15,246,30
10949,2,1,4,8,0.3,0.2727,0.49,0.3284,19,508,99
10950,2,1,4,9,0.34,0.303,0.42,0.3284,58,376,33
10951,2,1,4,10,0.36,0.3333,0.4,0.3284,81,238,80
10952,2,1,4,11,0.4,0.4091,0.37,0.2985,112,291,41
10953,2,1,4,12,0.42,0.4242,0.35,0.2985,113,337,3
10954,2,1,4,13,0.44,0.4394,0.33,0.3284,173,411,83
10955,2,1,4,14,0.48,0.4697,0.29,0.3881,240,490,42
10956,2,1,4,15,0.5,0.4848,0.27,0.2836,218,537,95
10957,2,1,4,16,0.5,0.4848,0.22,0.4179,184,536,49
10958,2,1,4,17,0.52,0.5,0.23,0.4179,172,655,78
10959,2,1,4,18,0.5,0.4848,0.22,0.4627,104,484,88
10960,2,1,4,19,0.48,0.4697,0.23,0.2985,115,412,1
10961,2,1,4,20,0.46,0.4545,0.24,0.2836,61,252,25
10962,2,1,4,21,0.44,0.4394,0.26,0.1343,54,190,94
10963,2,1,4,22,0.4,0.4091,0.35,0.2239,34,158,54
10964,2,1,4,23,0.42,0.4242,0.3,0.2836,21,113,22
10965,2,1,4,0,0.42,0.4242,0.26,0.2985,9,94,44
10966,2,1,4,1,0.4,0.4091,0.28,0.2537,9,69,57
10967,2,1,4,2,0.36,0.3333,0.29,0.3582,11,36,80
10968,2,1,4,3,0.36,0.3333,0.32,0.2537,7,28,0
10969,2,1,4,4,0.32,0.3182,0.36,0.1642,3,7,80
10970,2,1,4,5,0.32,0.3182,0.33,0.1642,0,2,13
10971,2,1,4,6,0.32,0.3182,0.36,0.194,1,19,41
10972,2,1,4,7,0.32,0.303,0.33,0.2836,14,54,42
10973,2,1,4,8,0.34,0.3182,0.34,0.2537,29,123,41
10974,2,1,4,9,0.4,0.4091,0.3,0.2537,103,276,22
10975,2,1,4,10,0.42,0.4242,0.28,0.2537,187,363,27
10976,2,1,4,11,0.44,0.4394,0.24,0.2985,251,495,32
10977,2,1,4,12,0.46,0.4545,0.23,0.3881,320,590,59
10978,2,1,4,13,0.5,0.4848,0.22,0.194,355,643,45
10979,2,1,4,14,0.5,0.4848,0.22,0.2985,326,578,8
10980,2,1,4,15,0.52,0.5,0.19,0.4179,321,626,26
10981,2,1,4,16,0.54,0.5152,0.19,0.3881,354,615,89
10982,2,1,4,17,0.54,0.5152,0.19,0.4179,299,567,85
10983,2,1,4,18,0.54,0.5152,0.18,0.2985,227,517,37
10984,2,1,4,19,0.54,0.5152,0.16,0.3284,170,413,58
10985,2,1,4,20,0.5,0.4848,0.2,0.2239,73,208,2
10986,2,1,4,21,0.5,0.4848,0.2,0.194,75,234,44
10987,2,1,4,22,0.48,0.4697,0.2,0.194,76,182,54
10988,2,1,4,23,0.46,0.4545,0.23,0.2239,32,118,2
10989,2,1,4,0,0.44,0.4394,0.24,0.2239,21,85,94
10990,2,1,4,1,0.44,0.4394,0.24,0.2239,14,64,18
10991,2,1,4,2,0.44,0.4394,0.24,0.2239,7,32,0
10992,2,1,4,3,0.42,0.4242,0.26,0.1343,8,26,41
10993,2,1,4,4,0.4,0.4091,0.4,0,0,7,25
10994,2,1,4,5,0.38,0.3939,0.46,0,4,12,95
10995,2,1,4,6,0.36,0.3788,0.37,0,7,28,16
10996,2,1,4,7,0.38,0.3939,0.27,0.1642,12,37,81
10997,2,1,4,8,0.4,0.4091,0.3,0.194,19,84,30
10998,2,1,4,9,0.44,0.4394,0.26,0.2239,71,179,47
10999,2,1,4,10,0.5,0.4848,0.25,0.2239,113,299,21
11000,2,1,4,11,0.5,0.4848,0.25,0.2836,195,404,13
11001,2,1,4,12,0.54,0.5152,0.24,0.2537,198,457,40
11002,2,1,4,13,0.58,0.5455,0.23,0.1642,229,483,92
11003,2,1,4,14,0.6,0.5909,0.18,0.4478,254,503,45
11004,2,1,4,15,0.62,0.6061,0.17,0.3582,260,486,83
11005,2,1,4,16,0.64,0.6061,0.19,0.3284,232,476,88
11006,2,1,4,17,0.62,0.6061,0.22,0.2985,185,411,95
11007,2,1,4,18,0.62,0.6061,0.25,0.3284,151,310,59
11008,2,1,4,19,0.6,0.6061,0.23,0.3881,89,276,3
11009,2,1,4,20,0.56,0.5303,0.28,0.4179,65,211,7
11010,2,1,4,21,0.52,0.5,0.34,0.2239,53,130,97
11011,2,1,4,22,0.5,0.4848,0.36,0.2239,33,118,47
11012,2,1,4,23,0.5,0.4848,0.39,0.2537,10,51,30
11013,2,1,4,0,0.48,0.4697,0.39,0.2836,8,37,63
11014,2,1,4,1,0.46,0.4545,0.41,0.1343,4,16,46
11015,2,1,4,2,0.46,0.4545,0.31,0.194,2,6,80
11016,2,1,4,3,0.44,0.4394,0.3,0.1642,0,3,38
11017,2,1,4,4,0.44,0.4394,0.24,0.194,2,5,53
11018,2,1,4,5,0.44,0.4394,0.24,0.194,2,32,64
11019,2,1,4,6,0.42,0.4242,0.26,0.2239,3,111,70
11020,2,1,4,7,0.42,0.4242,0.28,0.194,11,331,60
11021,2,1,4,8,0.44,0.4394,0.3,0.194,22,617,79
11022,2,1,4,9,0.46,0.4545,0.31,0.3582,50,286,0
11023,2,1,4,10,0.5,0.4848,0.27,0.4925,65,178,84
11024,2,1,4,11,0.52,0.5,0.27,0.4179,96,223,58
11025,2,1,4,12,0.54,0.5152,0.28,0.7164,94,280,7
11026,2,1,4,13,0.54,0.5152,0.28,0.5821,108,281,45
11027,2,1,4,14,0.56,0.5303,0.28,0.5522,66,218,88
11028,2,1,4,15,0.58,0.5455,0.28,0.5522,82,255,61
11029,2,1,4,16,0.56,0.5303,0.3,0.4179,81,391,46
11030,2,1,4,17,0.54,0.5152,0.32,0.4179,67,632,81
11031,2,1,4,18,0.54,0.5152,0.34,0.2985,60,646,51
11032,2,1,4,19,0.52,0.5,0.34,0.3582,35,421,38
11033,2,1,4,20,0.5,0.4848,0.36,0.4478,21,276,70
11034,2,1,4,21,0.48,0.4697,0.41,0.4179,14,165,50
11035,2,1,4,22,0.46,0.4545,0.41,0.4925,6,108,25
11036,2,1,4,23,0.44,0.4394,0.44,0.2985,6,67,8
11037,2,1,4,0,0.44,0.4394,0.47,0.2836,3,26,24
11038,2,1,4,1,0.42,0.4242,0.5,0.2239,0,9,92
11039,2,1,4,2,0.36,0.3485,0.71,0.1343,0,2,43
11040,2,1,4,3,0.36,0.3485,0.71,0.1343,0,2,19
11041,2,1,4,4,0.34,0.3333,0.71,0.1343,0,2,59
11042,2,1,4,5,0.34,0.3333,0.71,0.1343,0,24,68
11043,2,1,4,6,0.34,0.3485,0.71,0.1045,3,103,1
11044,2,1,4,7,0.34,0.3485,0.71,0.1045,16,384,36
11045,2,1,4,8,0.38,0.3939,0.62,0.1343,22,692,58
11046,2,1,4,9,0.42,0.4242,0.67,0.194,16,319,8
11047,2,1,4,10,0.46,0.4545,0.47,0.1642,49,181,23
11048,2,1,4,11,0.5,0.4848,0.36,0,78,239,78
11049,2,1,4,12,0.54,0.5152,0.22,0.2836,75,259,50
11050,2,1,4,13,0.52,0.5,0.23,0.1642,81,283,95
11051,2,1,4,14,0.54,0.5152,0.24,0.194,75,224,53
11052,2,1,4,15,0.56,0.5303,0.21,0.2985,46,203,35
11053,2,1,4,16,0.58,0.5455,0.21,0.2537,66,362,49
11054,2,1,4,17,0.56,0.5303,0.21,0.5224,88,744,59
11055,2,1,4,18,0.54,0.5152,0.22,0.4179,78,704,38
11056,2,1,4,19,0.52,0.5,0.2,0.3582,51,479,23
11057,2,1,4,20,0.46,0.4545,0.28,0.3881,34,282,10
11058,2,1,4,21,0.44,0.4394,0.3,0.4478,15,206,19
11059,2,1,4,22,0.4,0.4091,0.37,0.4925,9,127,14
11060,2,1,4,23,0.36,0.3333,0.4,0.4179,14,62,60
11061,2,1,4,0,0.34,0.303,0.36,0.4179,8,30,67
11062,2,1,4,1,0.34,0.3182,0.39,0.2836,3,12,51
11063,2,1,4,2,0.32,0.303,0.45,0.2836,0,2,27
11064,2,1,4,3,0.3,0.2879,0.49,0.2239,0,2,16
11065,2,1,4,5,0.28,0.2727,0.56,0.194,1,27,72
11066,2,1,4,6,0.28,0.2879,0.56,0.1045,3,106,47
11067,2,1,4,7,0.28,0.2879,0.52,0.1343,18,321,53
11068,2,1,4,8,0.3,0.2879,0.49,0.2239,14,595,42
11069,2,1,4,9,0.32,0.303,0.49,0.2985,20,302,28
11070,2,1,4,10,0.34,0.303,0.49,0.3284,26,153,14
11071,2,1,4,11,0.38,0.3939,0.43,0.3284,38,180,10
11072,2,1,4,12,0.36,0.3333,0.46,0.3881,35,182,4
11073,2,1,4,13,0.4,0.4091,0.4,0.3582,16,163,78
11074,2,1,4,14,0.36,0.3485,0.57,0.194,34,135,59
11075,2,1,4,15,0.38,0.3939,0.46,0.2239,50,202,8
11076,2,1,4,16,0.44,0.4394,0.33,0.2985,51,307,52
11077,2,1,4,17,0.42,0.4242,0.35,0.3881,52,579,4
11078,2,1,4,18,0.4,0.4091,0.43,0.4179,39,585,62
11079,2,1,4,19,0.4,0.4091,0.4,0.3582,28,384,100
11080,2,1,4,20,0.36,0.3333,0.46,0.3284,22,235,37
11081,2,1,4,21,0.34,0.303,0.57,0.3881,11,165,61
11082,2,1,4,22,0.34,0.303,0.57,0.3284,4,134,4
11083,2,1,4,23,0.34,0.303,0.57,0.2985,9,61,95
11084,2,1,4,0,0.32,0.303,0.66,0.2836,1,23,78
11085,2,1,4,1,0.32,0.303,0.66,0.2239,2,9,46
11086,2,1,4,2,0.32,0.303,0.61,0.2836,0,4,79
11087,2,1,4,3,0.32,0.303,0.61,0.2537,2,5,41
11088,2,1,4,4,0.3,0.2879,0.61,0.2239,0,1,93
11089,2,1,4,5,0.3,0.2879,0.61,0.2239,0,21,20
11090,2,1,4,6,0.3,0.2879,0.65,0.2537,2,96,92
11091,2,1,4,7,0.3,0.2727,0.65,0.3284,12,306,58
11092,2,1,4,8,0.32,0.303,0.66,0.3284,20,624,48
11093,2,1,4,9,0.36,0.3333,0.57,0.3582,16,287,82
11094,2,1,4,10,0.4,0.4091,0.5,0.2985,38,141,19
11095,2,1,4,11,0.42,0.4242,0.47,0.2985,50,224,40
11096,2,1,4,12,0.46,0.4545,0.41,0.4478,60,259,53
11097,2,1,4,13,0.48,0.4697,0.36,0.4478,55,203,86
11098,2,1,4,14,0.5,0.4848,0.31,0.3284,74,224,2
11099,2,1,4,15,0.48,0.4697,0.31,0.2537,42,211,18
11100,2,1,4,16,0.48,0.4697,0.31,0.2836,54,353,27
11101,2,1,4,17,0.5,0.4848,0.27,0.3881,60,656,100
11102,2,1,4,18,0.5,0.4848,0.27,0.3881,63,610,90
11103,2,1,4,19,0.46,0.4545,0.31,0.2985,50,433,78
11104,2,1,4,20,0.44,0.4394,0.33,0.2537,26,280,31
11105,2,1,4,21,0.42,0.4242,0.35,0.1343,13,187,88
11106,2,1,4,22,0.42,0.4242,0.35,0.194,15,158,80
11107,2,1,4,23,0.42,0.4242,0.35,0.194,8,94,64
11108,2,1,4,0,0.4,0.4091,0.37,0.2537,14,55,38
11109,2,1,4,1,0.36,0.3485,0.46,0.194,2,30,22
11110,2,1,4,2,0.34,0.3333,0.49,0.194,6,11,61
11111,2,1,4,3,0.34,0.3333,0.61,0.1642,3,11,68
11112,2,1,4,4,0.34,0.3333,0.53,0.1343,1,5,26
11113,2,1,4,5,0.34,0.3333,0.53,0.1642,2,21,46
11114,2,1,4,6,0.32,0.3182,0.57,0.1642,0,84,56
11115,2,1,4,7,0.34,0.3182,0.61,0.2239,13,296,69
11116,2,1,4,8,0.38,0.3939,0.46,0.1642,24,563,75
11117,2,1,4,9,0.42,0.4242,0.41,0.1642,36,330,1
11118,2,1,4,10,0.44,0.4394,0.38,0.194,59,192,67
11119,2,1,4,11,0.46,0.4545,0.36,0.1343,75,233,75
11120,2,1,4,12,0.5,0.4848,0.31,0,104,322,18
11121,2,1,4,13,0.52,0.5,0.27,0.2836,112,358,87
11122,2,1,4,14,0.52,0.5,0.27,0,125,348,75
11123,2,1,4,15,0.54,0.5152,0.28,0.2537,115,352,72
11124,2,1,4,16,0.56,0.5303,0.26,0.2537,113,463,90
11125,2,1,4,17,0.56,0.5303,0.24,0.1642,117,738,14
11126,2,1,4,18,0.54,0.5152,0.26,0.1343,107,671,57
11127,2,1,4,19,0.54,0.5152,0.24,0.1642,75,427,64
11128,2,1,4,20,0.5,0.4848,0.29,0.1343,44,286,70
11129,2,1,4,21,0.5,0.4848,0.36,0,36,189,65
11130,2,1,4,22,0.44,0.4394,0.62,0.1045,34,215,95
11131,2,1,4,23,0.42,0.4242,0.62,0.0896,35,198,33
11132,2,1,4,0,0.4,0.4091,0.58,0.1343,11,96,57
11133,2,1,4,1,0.4,0.4091,0.58,0.1343,10,70,24
11134,2,1,4,2,0.38,0.3939,0.66,0.1343,3,56,95
11135,2,1,4,3,0.36,0.3636,0.66,0.0896,6,32,42
11136,2,1,4,4,0.36,0.3636,0.71,0.1045,5,14,53
11137,2,1,4,5,0.36,0.3636,0.66,0.1045,2,7,22
11138,2,1,4,6,0.34,0.3333,0.76,0.1642,2,21,54
11139,2,1,4,7,0.36,0.3636,0.71,0.1045,8,64,74
11140,2,1,4,8,0.36,0.3485,0.71,0.1343,24,160,60
11141,2,1,4,9,0.42,0.4242,0.54,0.1343,59,265,1
11142,2,1,4,10,0.46,0.4545,0.51,0.1642,139,406,77
11143,2,1,4,11,0.52,0.5,0.45,0.194,207,564,14
11144,2,1,4,12,0.58,0.5455,0.35,0.2537,274,678,63
11145,2,1,4,13,0.62,0.6212,0.33,0.2985,308,678,64
11146,2,1,4,14,0.64,0.6212,0.27,0.4478,288,660,85
11147,2,1,4,15,0.64,0.6212,0.27,0.3582,311,658,58
11148,2,1,4,16,0.64,0.6212,0.27,0.3582,253,582,54
11149,2,1,4,17,0.62,0.6212,0.33,0.2537,251,560,10
11150,2,1,4,18,0.62,0.6212,0.35,0.2239,197,481,32
11151,2,1,4,19,0.6,0.6212,0.4,0.1642,163,459,29
11152,2,1,4,20,0.56,0.5303,0.46,0.1343,112,321,44
11153,2,1,4,21,0.56,0.5303,0.43,0.1343,53,220,37
11154,2,1,4,22,0.54,0.5152,0.52,0.1642,64,212,21
11155,2,1,4,23,0.54,0.5152,0.56,0.194,45,196,8
11156,2,1,4,0,0.54,0.5152,0.56,0.194,30,124,92
11157,2,1,4,1,0.54,0.5152,0.56,0.1642,17,106,33
11158,2,1,4,2,0.54,0.5152,0.56,0.1045,20,74,72
11159,2,1,4,3,0.52,0.5,0.59,0.1343,18,45,26
11160,2,1,4,4,0.54,0.5152,0.52,0,2,12,39
11161,2,1,4,5,0.5,0.4848,0.68,0.1642,4,10,36
11162,2,1,4,6,0.5,0.4848,0.63,0.1343,5,16,93
11163,2,1,4,7,0.5,0.4848,0.63,0.1045,16,46,36
11164,2,1,4,8,0.52,0.5,0.59,0,33,97,51
11165,2,1,4,9,0.54,0.5152,0.56,0.2239,97,251,96
11166,2,1,4,10,0.58,0.5455,0.53,0.2239,186,421,7
11167,2,1,4,11,0.62,0.6212,0.46,0.2985,227,528,55
11168,2,1,4,12,0.64,0.6212,0.44,0.2836,275,635,39
11169,2,1,4,13,0.66,0.6212,0.44,0.2836,298,681,7
11170,2,1,4,14,0.7,0.6364,0.39,0.2836,282,628,26
11171,2,1,4,15,0.7,0.6364,0.39,0.3881,266,617,5
11172,2,1,4,16,0.72,0.6515,0.39,0.3582,286,616,33
11173,2,1,4,17,0.7,0.6364,0.42,0.3284,262,623,76
11174,2,1,4,18,0.7,0.6364,0.42,0.2537,184,479,26
11175,2,1,4,19,0.7,0.6364,0.42,0.2537,114,379,62
11176,2,1,4,20,0.64,0.6212,0.5,0.2239,86,291,59
11177,2,1,4,21,0.62,0.6212,0.57,0.2537,76,229,20
11178,2,1,4,22,0.68,0.6364,0.44,0.3582,37,134,47
11179,2,1,4,23,0.66,0.6212,0.5,0.3881,25,90,10
11180,2,1,4,0,0.64,0.6212,0.53,0.3284,15,41,51
11181,2,1,4,1,0.62,0.6061,0.61,0.3582,7,28,4
11182,2,1,4,2,0.6,0.6061,0.64,0.2537,5,14,32
11183,2,1,4,3,0.58,0.5455,0.68,0.194,3,8,16
11184,2,1,4,4,0.54,0.5152,0.77,0.2239,0,6,59
11185,2,1,4,5,0.54,0.5152,0.77,0.2239,4,38,85
11186,2,1,4,6,0.52,0.5,0.83,0.1642,10,133,54
11187,2,1,4,7,0.52,0.5,0.83,0.1343,20,387,93
11188,2,1,4,8,0.56,0.5303,0.83,0.1642,48,597,57
11189,2,1,4,9,0.62,0.6061,0.69,0.2239,59,297,63
11190,2,1,4,10,0.62,0.6061,0.69,0.2537,75,224,99
11191,2,1,4,11,0.64,0.6061,0.65,0.2537,115,251,49
11192,2,1,4,12,0.68,0.6364,0.57,0.2537,75,271,24
11193,2,1,4,13,0.74,0.6667,0.45,0.2985,79,263,97
11194,2,1,4,14,0.76,0.6818,0.45,0.3284,105,288,60
11195,2,1,4,15,0.8,0.697,0.33,0.4478,81,275,92
11196,2,1,4,16,0.8,0.697,0.33,0.4627,92,358,66
11197,2,1,4,17,0.8,0.697,0.33,0.3881,111,712,73
11198,2,1,4,18,0.8,0.697,0.31,0.3881,87,676,1
11199,2,1,4,19,0.76,0.6667,0.35,0.3881,61,522,63
11200,2,1,4,20,0.74,0.6515,0.37,0.2985,48,375,74
11201,2,1,4,21,0.68,0.6364,0.51,0.2537,39,271,16
11202,2,1,4,22,0.68,0.6364,0.51,0.2537,35,214,6
11203,2,1,4,23,0.7,0.6364,0.45,0.2985,24,121,34
11204,2,1,4,0,0.66,0.6212,0.54,0.194,10,43,46
11205,2,1,4,1,0.64,0.6212,0.57,0.1642,6,11,17
11206,2,1,4,2,0.56,0.5303,0.83,0.1045,1,4,64
11207,2,1,4,3,0.56,0.5303,0.83,0.0896,0,6,8
11208,2,1,4,4,0.66,0.6212,0.44,0.2239,3,9,46
11209,2,1,4,5,0.6,0.6212,0.53,0.2537,1,30,70
11210,2,1,4,6,0.6,0.6212,0.46,0.2537,8,144,64
11211,2,1,4,7,0.6,0.6212,0.43,0.2537,18,461,43
11212,2,1,4,8,0.6,0.6212,0.43,0.2239,42,673,33
11213,2,1,4,9,0.6,0.6212,0.38,0.4925,71,400,99
11214,2,1,4,10,0.6,0.6212,0.38,0.4179,52,217,60
11215,2,1,4,11,0.6,0.6212,0.33,0.4179,65,239,86
11216,2,1,4,12,0.6,0.6212,0.33,0.3582,65,244,56
11217,2,1,4,13,0.62,0.6212,0.29,0.2537,52,239,99
11218,2,1,4,14,0.64,0.6212,0.27,0.2836,59,257,23
11219,2,1,4,15,0.66,0.6212,0.24,0.3284,91,308,53
11220,2,1,4,16,0.68,0.6212,0.22,0.3582,50,370,9
11221,2,1,4,17,0.64,0.6061,0.25,0.2985,108,781,5
11222,2,1,4,18,0.64,0.6061,0.25,0.2836,105,775,9
11223,2,1,4,19,0.6,0.6061,0.26,0.2537,73,537,86
11224,2,1,4,20,0.6,0.6061,0.23,0.2836,44,402,66
11225,2,1,4,21,0.56,0.5303,0.26,0.2985,37,297,95
11226,2,1,4,22,0.54,0.5152,0.3,0.2537,18,162,23
11227,2,1,4,23,0.54,0.5152,0.32,0.2239,10,82,84
11228,2,1,4,0,0.54,0.5152,0.32,0.1642,3,38,28
11229,2,1,4,1,0.52,0.5,0.34,0.194,1,14,76
11230,2,1,4,2,0.5,0.4848,0.42,0.194,1,9,46
11231,2,1,4,3,0.5,0.4848,0.42,0.2239,0,6,59
11232,2,1,4,4,0.5,0.4848,0.42,0.2836,0,7,67
11233,2,1,4,5,0.5,0.4848,0.39,0.2836,0,34,0
11234,2,1,4,6,0.5,0.4848,0.39,0.2836,6,134,41
11235,2,1,4,7,0.5,0.4848,0.39,0.194,10,418,78
11236,2,1,4,8,0.5,0.4848,0.39,0.194,25,576,14
11237,2,1,4,9,0.48,0.4697,0.44,0.2985,20,265,91
11238,2,1,4,10,0.48,0.4697,0.47,0.2239,31,147,79
11239,2,1,4,11,0.46,0.4545,0.47,0.2537,14,119,13
11240,2,1,4,12,0.46,0.4545,0.51,0.1045,15,110,89
11241,2,1,4,13,0.46,0.4545,0.59,0,13,64,52
11242,2,1,4,14,0.44,0.4394,0.72,0.1045,8,51,75
11243,2,1,4,15,0.42,0.4242,0.77,0.194,10,98,55
11244,2,1,4,16,0.42,0.4242,0.77,0.2239,36,235,88
11245,2,1,4,17,0.42,0.4242,0.77,0.194,46,488,51
11246,2,1,4,18,0.42,0.4242,0.77,0,27,505,98
11247,2,1,4,19,0.42,0.4242,0.77,0.1343,26,368,69
11248,2,1,4,20,0.42,0.4242,0.77,0.1045,8,260,90
11249,2,1,4,21,0.42,0.4242,0.82,0.0896,24,189,90
11250,2,1,4,22,0.42,0.4242,0.77,0.0896,9,162,47
11251,2,1,4,23,0.42,0.4242,0.77,0,14,70,100
11252,2,1,4,0,0.42,0.4242,0.77,0,5,25,12
11253,2,1,4,1,0.42,0.4242,0.77,0.1045,2,13,24
11254,2,1,4,2,0.42,0.4242,0.77,0,2,6,58
11255,2,1,4,3,0.42,0.4242,0.77,0,1,4,45
11256,2,1,4,4,0.42,0.4242,0.71,0,0,4,68
11257,2,1,4,5,0.4,0.4091,0.82,0,0,30,76
11258,2,1,4,6,0.4,0.4091,0.82,0.1045,4,120,38
11259,2,1,4,7,0.4,0.4091,0.82,0.1343,15,406,66
11260,2,1,4,8,0.42,0.4242,0.82,0.1045,26,677,89
11261,2,1,4,9,0.46,0.4545,0.72,0,31,301,43
11262,2,1,4,10,0.48,0.4697,0.63,0.0896,46,189,18
11263,2,1,4,11,0.52,0.5,0.48,0,46,229,21
11264,2,1,4,12,0.54,0.5152,0.49,0,51,264,47
11265,2,1,4,13,0.56,0.5303,0.46,0,52,238,94
11266,2,1,4,14,0.58,0.5455,0.43,0,54,237,79
11267,2,1,4,15,0.6,0.6212,0.43,0,66,262,76
11268,2,1,4,16,0.62,0.6212,0.41,0.1045,63,387,93
11269,2,1,4,17,0.6,0.6212,0.43,0.0896,85,748,90
11270,2,1,4,18,0.6,0.6212,0.43,0.0896,99,776,51
11271,2,1,4,19,0.58,0.5455,0.46,0.1343,70,586,63
11272,2,1,4,20,0.56,0.5303,0.49,0.2239,52,404,62
11273,2,1,4,21,0.52,0.5,0.55,0.1045,27,267,96
11274,2,1,4,22,0.52,0.5,0.59,0.194,29,248,57
11275,2,1,4,23,0.5,0.4848,0.63,0.1045,20,144,93
11276,2,1,4,0,0.48,0.4697,0.67,0.1045,5,64,0
11277,2,1,4,1,0.46,0.4545,0.82,0.194,3,25,55
11278,2,1,4,2,0.44,0.4394,0.88,0.194,3,21,77
11279,2,1,4,3,0.44,0.4394,0.88,0.1045,1,10,92
11280,2,1,4,4,0.42,0.4242,0.94,0.1045,0,3,24
11281,2,1,4,5,0.42,0.4242,0.94,0,1,25,100
11282,2,1,4,6,0.42,0.4242,0.88,0,8,113,5
11283,2,1,4,7,0.42,0.4242,0.94,0,9,359,92
11284,2,1,4,8,0.44,0.4394,0.94,0,32,700,81
11285,2,1,4,9,0.46,0.4545,0.88,0.0896,30,359,47
11286,2,1,4,10,0.5,0.4848,0.77,0.194,67,237,26
11287,2,1,4,11,0.54,0.5152,0.68,0.1642,64,254,98
11288,2,1,4,12,0.58,0.5455,0.53,0.194,102,362,45
11289,2,1,4,13,0.62,0.6212,0.43,0.194,105,381,15
11290,2,1,4,14,0.64,0.6212,0.44,0.2239,156,394,59
11291,2,1,4,15,0.64,0.6212,0.47,0.194,145,407,93
11292,2,1,4,16,0.66,0.6212,0.44,0.194,151,580,41
11293,2,1,4,17,0.64,0.6212,0.47,0.2836,122,819,46
11294,2,1,4,18,0.62,0.6212,0.5,0.2836,110,668,100
11295,2,1,4,19,0.6,0.6212,0.53,0.194,82,492,56
11296,2,1,4,20,0.58,0.5455,0.56,0.1642,52,341,96
11297,2,1,4,21,0.56,0.5303,0.68,0.1343,35,287,3
11298,2,1,4,22,0.54,0.5152,0.68,0.2537,26,202,49
11299,2,1,4,23,0.52,0.5,0.72,0.1343,31,187,15
11300,2,1,4,0,0.52,0.5,0.77,0.2239,31,142,73
11301,2,1,4,1,0.52,0.5,0.77,0.2239,24,88,58
11302,2,1,4,2,0.52,0.5,0.77,0.1343,12,81,45
11303,2,1,4,3,0.5,0.4848,0.82,0.2239,4,29,7
11304,2,1,4,4,0.5,0.4848,0.82,0.2537,0,9,32
11305,2,1,4,5,0.5,0.4848,0.82,0.2537,0,1,33
11306,2,1,4,6,0.5,0.4848,0.82,0.2239,10,31,98
11307,2,1,4,7,0.5,0.4848,0.82,0.2836,21,76,81
11308,2,1,4,8,0.52,0.5,0.81,0.2537,52,201,28
11309,2,1,4,9,0.54,0.5152,0.77,0.1642,115,331,77
11310,2,1,4,10,0.6,0.6061,0.64,0.2836,183,482,16
11311,2,1,4,11,0.62,0.6061,0.61,0.3284,260,608,58
11312,2,1,4,12,0.64,0.6212,0.57,0.2239,262,640,39
11313,2,1,4,13,0.66,0.6212,0.54,0.2239,291,649,79
11314,2,1,4,14,0.7,0.6364,0.45,0.2836,278,609,68
11315,2,1,4,15,0.72,0.6515,0.39,0.2537,267,628,0
11316,2,1,4,16,0.7,0.6364,0.42,0.3284,267,639,12
11317,2,1,4,17,0.74,0.6515,0.3,0.3881,259,568,37
11318,2,1,4,18,0.68,0.6364,0.47,0.4925,133,416,11
11319,2,1,4,19,0.56,0.5303,0.73,0.4925,9,54,90
11320,2,1,4,20,0.5,0.4848,0.82,0.2985,5,39,3
11321,2,1,4,21,0.5,0.4848,0.82,0.3881,20,102,87
11322,2,1,4,22,0.48,0.4697,0.82,0.2985,20,110,85
11323,2,1,4,23,0.46,0.4545,0.82,0.2836,18,91,69
11324,2,1,4,0,0.46,0.4545,0.82,0.194,32,117,9
11325,2,1,4,1,0.46,0.4545,0.82,0.3284,10,73,53
11326,2,1,4,2,0.46,0.4545,0.72,0.2836,7,56,76
11327,2,1,4,3,0.44,0.4394,0.82,0.1642,7,40,12
11328,2,1,4,4,0.44,0.4394,0.77,0.1642,0,7,49
11329,2,1,4,5,0.44,0.4394,0.77,0.2239,0,6,64
11330,2,1,4,6,0.44,0.4394,0.72,0.3284,6,12,67
11331,2,1,4,7,0.42,0.4242,0.77,0.3881,2,24,53
11332,2,1,4,8,0.4,0.4091,0.82,0.2537,8,51,84
11333,2,1,4,9,0.4,0.4091,0.82,0.2537,8,79,7
11334,2,1,4,10,0.38,0.3939,0.82,0.3284,11,68,87
11335,2,1,4,11,0.38,0.3939,0.87,0.2985,7,77,71
11336,2,1,4,12,0.38,0.3939,0.87,0.3284,5,61,22
11337,2,1,4,13,0.38,0.3939,0.82,0.3582,5,52,36
11338,2,1,4,14,0.38,0.3939,0.87,0.3284,3,53,81
11339,2,1,4,15,0.38,0.3939,0.87,0.3881,0,38,69
11340,2,1,4,16,0.38,0.3939,0.87,0.4478,4,36,88
11341,2,1,4,17,0.36,0.3182,0.93,0.4478,2,27,8
11342,2,1,4,18,0.36,0.3182,0.93,0.4478,1,39,11
11343,2,1,4,19,0.36,0.3182,0.87,0.5224,1,35,0
11344,2,1,4,20,0.36,0.3333,0.93,0.4179,1,35,2
11345,2,1,4,21,0.36,0.3333,0.87,0.3881,0,11,87
11346,2,1,4,22,0.34,0.2879,0.87,0.5224,0,13,70
11347,2,1,4,23,0.36,0.3182,0.81,0.4627,0,17,58
11348,2,1,4,0,0.36,0.3333,0.81,0.4179,0,6,91
11349,2,1,4,1,0.34,0.303,0.87,0.3582,1,2,10
