instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
7572,4,0,11,2,0.42,0.4242,0.82,0.2239,0,5,21,125.0,0.5444678790179037,0.7877145121442345,276
7573,4,0,11,3,0.42,0.4242,0.77,0.3284,0,3,96,27.0,0.5041370124924979,0.2921388087338362,267
7574,4,0,11,4,0.4,0.4091,0.62,0.4179,1,4,81,64.0,2.7018847930632726,0.39185723042955,474
7575,4,0,11,5,0.34,0.303,0.71,0.3284,1,22,95,10648.0,0.5940846816900167,0.4153243610054981,390
7576,4,0,11,6,0.36,0.3485,0.57,0.2239,3,75,65,421875.0,0.5473967051355444,0.9986131186347414,196
7577,4,0,11,7,0.34,0.3182,0.61,0.2836,4,168,78,4741632.0,0.6605113804923478,0.47556010155415585,354
7578,4,0,11,8,0.34,0.303,0.61,0.2985,12,355,35,44738875.0,1.7488102347630208,0.7916145336664849,277
7579,4,0,11,9,0.34,0.303,0.61,0.3284,14,198,64,7762392.0,0.5208262701161901,0.9365124754685812,356
7580,4,0,11,10,0.34,0.303,0.61,0.3284,7,81,70,531441.0,0.5637325966004665,0.9717974760449037,105
7581,4,0,11,11,0.32,0.303,0.66,0.3284,4,97,58,912673.0,0.5017882105819239,0.8744126871967961,305
7582,4,0,11,12,0.34,0.303,0.53,0.2985,6,121,11,1771561.0,102109.07002447755,0.36731342518031646,413
7583,4,0,11,13,0.34,0.303,0.49,0.4478,15,124,6,1906624.0,1.3877622922787505,0.6649911823778227,250
7584,4,0,11,14,0.34,0.303,0.49,0.3881,5,110,38,1331000.0,0.7713855584154635,0.12997395763495997,218
7585,4,0,11,15,0.34,0.303,0.49,0.4478,10,116,25,1560896.0,1.1525407907094694,0.3916764313297708,123
7586,4,0,11,16,0.32,0.2879,0.39,0.4179,8,195,1,7414875.0,0.5430441251857795,0.9985205179705156,221
7587,4,0,11,17,0.32,0.2879,0.42,0.3881,20,399,87,63521199.0,5.612234025512922,0.3796277283897913,114
7588,4,0,11,18,0.32,0.3182,0.39,0.194,9,307,29,28934443.0,2.9729510585814833,0.6888374317772802,175
7589,4,0,11,19,0.3,0.2879,0.45,0.2239,7,217,85,10218313.0,1.213703616753761,0.9886421392408016,491
7590,4,0,11,20,0.3,0.2879,0.42,0.2836,7,169,97,4826809.0,0.7248437158702044,0.9972942925625753,176
7591,4,0,11,21,0.3,0.2879,0.42,0.2537,3,116,36,1560896.0,121.63753475026189,0.3916764313297708,325
7592,4,0,11,22,0.26,0.2424,0.52,0.2537,1,84,57,592704.0,0.696298942266857,0.13399521291272173,384
7593,4,0,11,23,0.26,0.2576,0.52,0.2239,0,58,38,195112.0,0.7713855584154635,0.9697342844751787,133
7594,4,0,11,0,0.26,0.2576,0.48,0.1642,2,30,77,27000.0,0.5001199891426975,0.40598946176217077,322
7595,4,0,11,1,0.26,0.2273,0.44,0.3284,0,10,23,1000.0,6.50281329350808,0.5623790762907029,340
7596,4,0,11,2,0.24,0.2273,0.44,0.2239,2,10,49,1000.0,21.622861843277043,0.5623790762907029,92
7597,4,0,11,3,0.24,0.2121,0.41,0.2836,0,2,11,8.0,102109.07002447755,0.14550003380861354,71
7598,4,0,11,4,0.22,0.2273,0.44,0.1642,0,5,88,125.0,0.9658118980490871,0.7877145121442345,385
7599,4,0,11,5,0.22,0.2273,0.44,0.1343,0,22,8,10648.0,0.5026746699330502,0.4153243610054981,421
7600,4,0,11,6,0.22,0.2576,0.44,0.0896,1,71,44,357911.0,0.9826059824898337,0.33777391432627846,395
7601,4,0,11,7,0.22,0.2273,0.44,0.1642,5,216,10,10077696.0,2.193083986739962,0.668924720209065,380
7602,4,0,11,8,0.22,0.2273,0.44,0.194,6,375,84,52734375.0,0.5769706814181332,0.9550727233812212,128
7603,4,0,11,9,0.26,0.2576,0.41,0.194,6,213,69,9663597.0,1.129668825806919,0.12160457517610594,310
7604,4,0,11,10,0.26,0.2424,0.41,0.2836,10,115,6,1520875.0,1.3877622922787505,0.15069075745855756,43
7605,4,0,11,11,0.3,0.303,0.36,0.1343,18,140,78,2744000.0,0.6605113804923478,0.5152789484623209,183
7606,4,0,11,12,0.32,0.3333,0.33,0,22,165,79,4492125.0,1.798925688187395,0.8043259105076709,373
7607,4,0,11,13,0.34,0.3182,0.31,0.2239,31,177,58,5545233.0,0.5017882105819239,0.04681585988474187,379
7608,4,0,11,14,0.34,0.3333,0.31,0.1343,31,154,22,3652264.0,1.0089303546212294,0.680306108693784,301
7609,4,0,11,15,0.34,0.3333,0.29,0.1343,27,178,50,5639752.0,1.3557021544363344,0.8396242732213816,231
7610,4,0,11,16,0.34,0.3333,0.29,0.1343,19,209,92,9129329.0,4.534449634384539,0.5222959892867125,236
7611,4,0,11,17,0.32,0.3333,0.31,0.1343,17,378,100,54010152.0,2.025790915867646,0.4930301194005296,52
7612,4,0,11,18,0.3,0.303,0.36,0.1642,16,328,44,35287552.0,0.9826059824898337,0.4840221636330787,153
7613,4,0,11,19,0.28,0.2727,0.41,0.1642,7,190,73,6859000.0,3.0937909668046757,0.029321371195559005,12
7614,4,0,11,20,0.28,0.2727,0.48,0.194,8,137,36,2571353.0,121.63753475026189,0.9679800426788037,311
7615,4,0,11,21,0.28,0.2727,0.48,0.1642,3,111,42,1367631.0,11.979139227322584,0.1005135497445154,162
7616,4,0,11,22,0.26,0.2727,0.52,0.1045,9,97,64,912673.0,0.5208262701161901,0.8744126871967961,475
7617,4,0,11,23,0.26,0.2727,0.6,0.1343,5,59,42,205379.0,11.979139227322584,0.8668913779238857,475
7618,4,0,11,0,0.26,0.2576,0.56,0.194,4,53,16,148877.0,1.4043036899381962,0.9978399678225618,385
7619,4,0,11,1,0.26,0.2273,0.52,0.2985,1,35,85,42875.0,1.213703616753761,0.11401167733032609,401
7620,4,0,11,2,0.24,0.2424,0.56,0.1642,12,46,32,97336.0,0.6445680044638951,0.9993940599134129,406
7621,4,0,11,3,0.26,0.2424,0.48,0.2537,4,15,44,3375.0,0.9826059824898337,0.5982426949828721,162
7622,4,0,11,4,0.26,0.2273,0.48,0.3284,4,8,2,512.0,0.5237528663423374,0.996833390848202,284
7623,4,0,11,5,0.24,0.2273,0.56,0.2537,0,2,74,8.0,67.32311401195065,0.14550003380861354,121
7624,4,0,11,6,0.24,0.2121,0.6,0.3284,2,12,4,1728.0,4.111884294479769,0.9923168327201398,5
7625,4,0,11,7,0.24,0.2273,0.6,0.2537,3,41,86,68921.0,13.064798934155936,0.738222025394855,393
7626,4,0,11,8,0.26,0.2424,0.56,0.2537,12,92,54,778688.0,2.266489527055483,0.961465970943261,158
7627,4,0,11,9,0.28,0.2576,0.52,0.2985,12,142,96,2863288.0,0.5041370124924979,0.9267284746367113,338
7628,4,0,11,10,0.32,0.303,0.45,0.2537,35,200,9,8000000.0,0.7081558739235672,0.9607566032670064,160
7629,4,0,11,11,0.36,0.3788,0.4,0,50,233,72,12649337.0,0.7975605094780727,0.997871832159719,39
7630,4,0,11,12,0.4,0.4091,0.35,0.2836,93,311,7,30080231.0,0.6035051827052901,0.9567048572876218,140
7631,4,0,11,13,0.42,0.4242,0.3,0.2836,118,363,61,47832147.0,29.513995986914356,0.6671913214838076,500
7632,4,0,11,14,0.42,0.4242,0.32,0.2985,121,349,46,42508549.0,0.5258208681509198,0.3268046327433979,304
7633,4,0,11,15,0.42,0.4242,0.41,0.194,120,382,21,55742968.0,0.5444678790179037,0.8083270824142194,31
7634,4,0,11,16,0.42,0.4242,0.38,0.2985,99,287,88,23639903.0,0.9658118980490871,0.866013651340527,370
7635,4,0,11,17,0.4,0.4091,0.4,0.194,61,232,90,12487168.0,0.5279840346175494,0.9969571665408805,17
7636,4,0,11,18,0.38,0.3939,0.46,0.1343,36,208,79,8998912.0,1.798925688187395,0.46653531998328435,440
7637,4,0,11,19,0.34,0.3333,0.71,0.1343,33,182,64,6028568.0,0.5208262701161901,0.7976641834043365,444
7638,4,0,11,20,0.36,0.3636,0.57,0.1045,48,163,65,4330747.0,0.5473967051355444,0.26284501920202746,38
7639,4,0,11,21,0.36,0.3485,0.62,0.194,29,108,79,1259712.0,1.798925688187395,0.777167752200676,381
7640,4,0,11,22,0.38,0.3939,0.62,0.1642,26,106,7,1191016.0,0.6035051827052901,0.8648663418760141,460
7641,4,0,11,23,0.38,0.3939,0.62,0.2239,20,93,42,804357.0,11.979139227322584,0.7806682917959753,279
7642,4,0,11,0,0.38,0.3939,0.66,0.1642,14,93,75,804357.0,1.633404121532299,0.7806682917959753,363
7643,4,0,11,1,0.4,0.4091,0.62,0.2537,11,84,8,592704.0,0.5026746699330502,0.13399521291272173,20
7644,4,0,11,2,0.4,0.4091,0.62,0.2836,12,56,19,175616.0,0.869658074441806,0.5647514096712039,190
7645,4,0,11,3,0.4,0.4091,0.66,0.2836,6,37,65,50653.0,0.5473967051355444,0.4521284271007949,17
7646,4,0,11,4,0.4,0.4091,0.71,0.2836,2,12,59,1728.0,0.6109713317819904,0.9923168327201398,442
7647,4,0,11,5,0.42,0.4242,0.67,0.2836,0,4,99,64.0,1260.7704250424647,0.39185723042955,331
7648,4,0,11,6,0.42,0.4242,0.67,0.2537,3,9,11,729.0,102109.07002447755,0.9886955804866999,289
7649,4,0,11,7,0.42,0.4242,0.67,0.2239,4,23,46,12167.0,0.5258208681509198,0.9255361136380498,76
7650,4,0,11,8,0.42,0.4242,0.71,0.2836,13,65,60,274625.0,1.4384569591461411,0.894535123924783,269
7651,4,0,11,9,0.44,0.4394,0.72,0.1642,29,138,1,2628072.0,0.5430441251857795,0.5898095536950108,159
7652,4,0,11,10,0.44,0.4394,0.72,0.1045,46,229,17,12008989.0,25.90505251316606,0.9699528791648895,18
7653,4,0,11,11,0.5,0.4848,0.63,0.1045,74,286,90,23393656.0,0.5279840346175494,0.9977793144762936,444
7654,4,0,11,12,0.5,0.4848,0.63,0.1343,70,304,39,28094464.0,0.5092180208714154,0.42075445883707624,348
7655,4,0,11,13,0.54,0.5152,0.6,0.194,84,369,97,50243409.0,0.7248437158702044,0.8095256899565841,273
7656,4,0,11,14,0.52,0.5,0.63,0.2537,113,363,36,47832147.0,121.63753475026189,0.6671913214838076,42
7657,4,0,11,15,0.52,0.5,0.68,0.194,109,351,43,43243551.0,5.944410581534946,0.8034282081263269,88
7658,4,0,11,16,0.52,0.5,0.63,0.1343,81,306,32,28652616.0,0.6445680044638951,0.9809857033572148,412
7659,4,0,11,17,0.52,0.5,0.63,0.194,35,203,63,8365427.0,0.8566369271513424,0.9340500648820332,194
7660,4,0,11,18,0.54,0.5152,0.64,0.194,22,145,44,3048625.0,0.9826059824898337,0.07292364917909896,79
7661,4,0,11,19,0.5,0.4848,0.72,0.1045,17,157,81,3869893.0,2.7018847930632726,0.8083268350251855,278
7662,4,0,11,20,0.52,0.5,0.68,0.1045,23,113,88,1442897.0,0.9658118980490871,0.3685774564067091,383
7663,4,0,11,21,0.48,0.4697,0.77,0.0896,11,105,17,1157625.0,25.90505251316606,0.056538888695149024,173
7664,4,0,11,22,0.46,0.4545,0.88,0.0896,5,40,10,64000.0,2.193083986739962,0.8650536966106134,302
7665,4,0,11,23,0.46,0.4545,0.88,0.0896,3,28,11,21952.0,102109.07002447755,0.1210355554669203,118
7666,4,0,11,0,0.46,0.4545,0.94,0,4,17,34,4913.0,0.6539868700870936,0.9000508174929343,418
7667,4,0,11,1,0.46,0.4545,0.94,0.194,4,12,35,1728.0,1.7488102347630208,0.9923168327201398,435
7668,4,0,11,2,0.44,0.4394,1,0.194,1,3,22,27.0,1.0089303546212294,0.2921388087338362,100
7669,4,0,11,3,0.44,0.4394,1,0.1343,0,4,58,64.0,0.5017882105819239,0.39185723042955,488
7670,4,0,11,4,0.44,0.4394,1,0.1343,0,5,89,125.0,0.5376143475480764,0.7877145121442345,25
7671,4,0,11,5,0.44,0.4394,1,0,0,20,97,8000.0,0.7248437158702044,0.06564512751032302,34
7672,4,0,11,6,0.42,0.4242,1,0,0,76,39,438976.0,0.5092180208714154,0.3072314733386139,24
7673,4,0,11,7,0.46,0.4545,0.94,0.1642,17,246,70,14886936.0,0.5637325966004665,0.9546640440667518,211
7674,4,0,11,8,0.46,0.4545,0.94,0,13,391,7,59776471.0,0.6035051827052901,0.5370958607237741,263
7675,4,0,11,9,0.48,0.4697,0.94,0.1045,15,237,62,13312053.0,3.8340720458680737,0.972147565146785,426
7676,4,0,11,10,0.52,0.5,0.83,0,25,135,27,2460375.0,0.5111492047520422,0.5522207561444515,236
7677,4,0,11,11,0.52,0.5,0.83,0.1045,16,128,20,2097152.0,0.5227541141700891,0.7815485687971482,64
7678,4,0,11,12,0.5,0.4848,0.77,0.1343,24,162,79,4251528.0,1.798925688187395,0.3275197628589072,316
7679,4,0,11,13,0.5,0.4848,0.77,0.1343,13,134,78,2406104.0,0.6605113804923478,0.5630868711673894,355
7680,4,0,11,14,0.48,0.4697,0.82,0.194,14,135,28,2460375.0,0.7868403851802712,0.5522207561444515,438
7681,4,0,11,15,0.44,0.4394,0.94,0.2239,15,108,32,1259712.0,0.6445680044638951,0.777167752200676,483
7682,4,0,11,16,0.44,0.4394,0.94,0.2239,13,108,46,1259712.0,0.5258208681509198,0.777167752200676,9
7683,4,0,11,17,0.42,0.4242,0.94,0.2985,10,210,46,9261000.0,0.5258208681509198,0.8993339484284346,256
7684,4,0,11,18,0.42,0.4242,0.88,0.194,8,192,17,7077888.0,25.90505251316606,0.6463409673122138,52
7685,4,0,11,19,0.4,0.4091,0.94,0.194,2,137,32,2571353.0,0.6445680044638951,0.9679800426788037,137
7686,4,0,11,20,0.4,0.4091,0.87,0.2239,5,80,78,512000.0,0.6605113804923478,0.48649852086946577,97
7687,4,0,11,21,0.4,0.4091,0.87,0.1642,11,114,41,1481544.0,1.1885273858987428,0.9490800357353831,353
7688,4,0,11,22,0.4,0.4091,0.87,0.1343,6,78,23,474552.0,6.50281329350808,0.28835490585704365,406
7689,4,0,11,23,0.4,0.4091,0.87,0.1642,4,33,1,35937.0,0.5430441251857795,0.9487196478676775,455
7690,4,0,11,0,0.38,0.3939,0.94,0.1045,0,14,29,2744.0,2.9729510585814833,0.18019324711435455,267
7691,4,0,11,1,0.4,0.4091,0.94,0.1343,1,6,2,216.0,0.5237528663423374,0.7179850839697136,361
7692,4,0,11,2,0.38,0.3939,1,0.1045,2,6,83,216.0,0.5080359962611123,0.7179850839697136,178
7693,4,0,11,3,0.38,0.3939,1,0.1045,1,3,46,27.0,0.5258208681509198,0.2921388087338362,272
7694,4,0,11,4,0.38,0.3939,0.94,0.1642,0,7,0,343.0,1.0,0.8438377837054513,500
7695,4,0,11,5,0.38,0.3939,0.94,0.1642,1,18,33,5832.0,0.500022035944306,0.35859409564894423,422
7696,4,0,11,6,0.38,0.3939,0.94,0.1045,1,64,73,262144.0,3.0937909668046757,0.9964567265431309,74
7697,4,0,11,7,0.38,0.3939,0.94,0.2239,2,121,1,1771561.0,0.5430441251857795,0.36731342518031646,385
7698,4,0,11,8,0.38,0.3939,0.94,0.2239,5,190,8,6859000.0,0.5026746699330502,0.029321371195559005,201
7699,4,0,11,9,0.4,0.4091,0.94,0,2,149,76,3307949.0,0.6385257158828442,0.9173696417363374,94
7700,4,0,11,10,0.4,0.4091,0.94,0,6,52,1,140608.0,0.5430441251857795,0.9657710534457514,45
7701,4,0,11,11,0.4,0.4091,0.94,0.1343,4,32,59,32768.0,0.6109713317819904,0.37293782932771496,194
7702,4,0,11,12,0.4,0.4091,1,0.0896,3,21,28,9261.0,0.7868403851802712,0.9150587426155403,357
7703,4,0,11,13,0.42,0.4242,1,0.0896,4,26,6,17576.0,1.3877622922787505,0.3521801662860055,28
7704,4,0,11,14,0.42,0.4242,1,0.0896,4,35,75,42875.0,1.633404121532299,0.11401167733032609,118
7705,4,0,11,15,0.44,0.4394,0.94,0,2,34,68,39304.0,9.796975387185967,0.8935123623661174,450
7706,4,0,11,16,0.44,0.4394,0.94,0,3,62,45,238328.0,0.5402766739296717,0.878485497608328,377
7707,4,0,11,17,0.44,0.4394,1,0.0896,4,165,70,4492125.0,0.5637325966004665,0.8043259105076709,172
7708,4,0,11,18,0.44,0.4394,1,0,0,148,85,3241792.0,1.213703616753761,0.179501515318119,337
7709,4,0,11,19,0.46,0.4545,0.94,0.1045,5,111,15,1367631.0,0.6059548980890475,0.1005135497445154,210
7710,4,0,11,20,0.46,0.4545,1,0.2239,6,127,50,2048383.0,1.3557021544363344,0.18611842690269176,382
7711,4,0,11,21,0.46,0.4545,1,0.2537,4,90,51,729000.0,0.5987202322070889,0.9576469636018978,259
7712,4,0,11,22,0.5,0.4848,0.94,0.194,6,87,14,658503.0,0.5023592408312615,0.9988925837752082,135
7713,4,0,11,23,0.48,0.4697,0.94,0.2537,3,39,37,59319.0,2.8053491651647224,0.8512229700846954,83
7714,4,0,11,0,0.48,0.4697,0.94,0.2537,2,16,59,4096.0,0.6109713317819904,0.803990613485849,231
7715,4,0,11,1,0.48,0.4697,0.94,0.2985,0,8,78,512.0,0.6605113804923478,0.996833390848202,354
7716,4,0,11,2,0.5,0.4848,0.94,0.3582,1,6,74,216.0,67.32311401195065,0.7179850839697136,367
7717,4,0,11,3,0.5,0.4848,0.94,0.3582,1,3,7,27.0,0.6035051827052901,0.2921388087338362,14
7718,4,0,11,4,0.52,0.5,0.88,0.3582,0,5,30,125.0,83.55352537043731,0.7877145121442345,160
7719,4,0,11,5,0.46,0.4545,0.94,0.194,1,17,10,4913.0,2.193083986739962,0.9000508174929343,149
7720,4,0,11,6,0.44,0.4394,1,0,1,69,98,328509.0,2.3440166611427986,0.48834807665143615,476
7721,4,0,11,7,0.46,0.4545,1,0.0896,2,156,100,3796416.0,2.025790915867646,0.6956111492564573,209
7722,4,0,11,8,0.48,0.4697,0.94,0.1045,7,323,65,33698267.0,0.5473967051355444,0.10461487013885472,52
7723,4,0,11,9,0.52,0.5,0.94,0.194,3,167,82,4657463.0,0.7614819393063025,0.054746962135492905,480
7724,4,0,11,10,0.52,0.5,0.94,0.194,6,76,35,438976.0,1.7488102347630208,0.3072314733386139,155
7725,4,0,11,11,0.5,0.4848,0.72,0.4179,9,116,75,1560896.0,1.633404121532299,0.3916764313297708,74
7726,4,0,11,12,0.48,0.4697,0.55,0.4179,9,160,47,4096000.0,0.8900177298266997,0.6034086295713484,267
7727,4,0,11,13,0.44,0.4394,0.54,0.4925,12,174,3,5268024.0,0.8763320184878719,0.9299458400716415,489
7728,4,0,11,14,0.42,0.4242,0.54,0.4627,13,213,27,9663597.0,0.5111492047520422,0.12160457517610594,449
7729,4,0,11,15,0.42,0.4242,0.54,0.4478,13,207,7,8869743.0,0.6035051827052901,0.9352322891333579,220
7730,4,0,11,16,0.4,0.4091,0.62,0.4627,4,173,39,5177717.0,0.5092180208714154,0.02815085090658609,456
7731,4,0,11,17,0.38,0.3939,0.71,0.3881,7,163,49,4330747.0,21.622861843277043,0.26284501920202746,95
7732,4,0,11,18,0.4,0.4091,0.58,0.5224,7,145,61,3048625.0,29.513995986914356,0.07292364917909896,182
7733,4,0,11,19,0.38,0.3939,0.58,0.3881,6,122,71,1815848.0,0.5125433048899948,0.39655079762680157,426
7734,4,0,11,20,0.36,0.3333,0.62,0.3881,1,68,67,314432.0,6.921372193247372,0.834308062189105,208
7735,4,0,11,21,0.36,0.3182,0.57,0.4627,0,66,86,287496.0,13.064798934155936,0.8427051888729327,152
7736,4,0,11,22,0.34,0.303,0.61,0.4478,3,62,50,238328.0,1.3557021544363344,0.878485497608328,376
7737,4,0,11,23,0.34,0.303,0.61,0.3582,4,51,61,132651.0,29.513995986914356,0.924225198966451,293
7738,4,0,11,0,0.32,0.303,0.57,0.2239,1,23,16,12167.0,1.4043036899381962,0.9255361136380498,112
7739,4,0,11,1,0.32,0.2879,0.57,0.4179,1,24,100,13824.0,2.025790915867646,0.5467452846558348,379
7740,4,0,11,2,0.3,0.2879,0.61,0.2836,3,22,46,10648.0,0.5258208681509198,0.4153243610054981,82
7741,4,0,11,3,0.28,0.2879,0.65,0.1343,1,5,8,125.0,0.5026746699330502,0.7877145121442345,90
7742,4,0,11,4,0.3,0.3182,0.61,0.0896,1,2,19,8.0,0.869658074441806,0.14550003380861354,71
7743,4,0,11,5,0.3,0.3182,0.61,0.1045,1,11,67,1331.0,6.921372193247372,0.5102807461770535,350
7744,4,0,11,6,0.3,0.3182,0.61,0.0896,1,6,34,216.0,0.6539868700870936,0.7179850839697136,430
7745,4,0,11,7,0.26,0.2727,0.75,0.1045,9,40,11,64000.0,102109.07002447755,0.8650536966106134,190
7746,4,0,11,8,0.3,0.3182,0.65,0.0896,4,46,55,97336.0,4084.5228050458813,0.9993940599134129,437
7747,4,0,11,9,0.34,0.3485,0.61,0,13,81,58,531441.0,0.5017882105819239,0.9717974760449037,450
7748,4,0,11,10,0.36,0.3788,0.57,0,34,98,54,941192.0,2.266489527055483,0.6335358686373416,282
7749,4,0,11,11,0.42,0.4242,0.41,0.2985,52,142,12,2863288.0,2.15783677484981,0.9267284746367113,93
7750,4,0,11,12,0.46,0.4545,0.36,0.2239,62,150,87,3375000.0,5.612234025512922,0.912524993292629,249
7751,4,0,11,13,0.48,0.4697,0.33,0.2239,84,175,21,5359375.0,0.5444678790179037,0.9894553133339928,216
7752,4,0,11,14,0.5,0.4848,0.31,0.2985,74,168,71,4741632.0,0.5125433048899948,0.47556010155415585,381
7753,4,0,11,15,0.5,0.4848,0.31,0.2537,78,149,26,3307949.0,0.5673570710394846,0.9173696417363374,69
7754,4,0,11,16,0.5,0.4848,0.34,0.2836,48,114,10,1481544.0,2.193083986739962,0.9490800357353831,53
7755,4,0,11,17,0.48,0.4697,0.33,0.1045,34,74,10,405224.0,2.193083986739962,0.8187254508480504,375
7756,4,0,11,18,0.42,0.4242,0.5,0.0896,13,37,34,50653.0,0.6539868700870936,0.4521284271007949,14
7757,4,0,11,19,0.4,0.4091,0.54,0.1045,15,28,81,21952.0,2.7018847930632726,0.1210355554669203,345
7758,4,0,11,20,0.36,0.3485,0.76,0.1642,14,31,67,29791.0,6.921372193247372,0.7497355341511844,470
7759,4,0,11,21,0.36,0.3485,0.71,0.1642,7,26,27,17576.0,0.5111492047520422,0.3521801662860055,36
7760,4,0,11,22,0.36,0.3485,0.71,0.1642,8,22,25,10648.0,1.1525407907094694,0.4153243610054981,500
7761,4,0,11,23,0.34,0.3485,0.76,0.1045,2,21,81,9261.0,2.7018847930632726,0.9150587426155403,76
7762,4,0,11,0,0.34,0.3333,0.76,0.1642,7,29,61,24389.0,29.513995986914356,0.6849726394545778,230
7763,4,0,11,1,0.34,0.3636,0.76,0,2,14,86,2744.0,13.064798934155936,0.18019324711435455,153
7764,4,0,11,2,0.28,0.2879,0.81,0.1045,4,10,38,1000.0,0.7713855584154635,0.5623790762907029,271
7765,4,0,11,3,0.28,0.2879,0.75,0.1045,0,2,7,8.0,0.6035051827052901,0.14550003380861354,33
7766,4,0,11,4,0.3,0.3182,0.75,0.1045,4,7,22,343.0,1.0089303546212294,0.8438377837054513,22
7767,4,0,11,5,0.28,0.3182,0.75,0,2,5,40,125.0,0.573028742574676,0.7877145121442345,200
7768,4,0,11,6,0.26,0.2727,0.81,0.1045,4,13,5,2197.0,24.34527915938213,0.5176150567422252,148
7769,4,0,11,7,0.26,0.303,0.81,0,4,35,81,42875.0,2.7018847930632726,0.11401167733032609,121
7770,4,0,11,8,0.26,0.2727,0.81,0.1343,6,74,80,405224.0,163.63007223971312,0.8187254508480504,109
7771,4,0,11,9,0.32,0.3485,0.76,0,25,95,17,857375.0,25.90505251316606,0.9814938312063979,184
7772,4,0,11,10,0.36,0.3485,0.71,0.1642,60,142,8,2863288.0,0.5026746699330502,0.9267284746367113,420
7773,4,0,11,11,0.4,0.4091,0.66,0.1045,99,226,37,11543176.0,2.8053491651647224,0.9925956216771575,459
7774,4,0,11,12,0.46,0.4545,0.51,0.1045,126,272,67,20123648.0,6.921372193247372,0.9466105559460466,67
7775,4,0,11,13,0.5,0.4848,0.45,0.2239,143,283,58,22665187.0,0.5017882105819239,0.9564333584437413,301
7776,4,0,11,14,0.52,0.5,0.39,0.2239,122,272,87,20123648.0,5.612234025512922,0.9466105559460466,469
7777,4,0,11,15,0.52,0.5,0.36,0.194,165,310,21,29791000.0,0.5444678790179037,0.8431497494195198,79
7778,4,0,11,16,0.5,0.4848,0.39,0.1642,122,261,78,17779581.0,0.6605113804923478,0.2955248496747187,460
7779,4,0,11,17,0.5,0.4848,0.34,0.1045,57,184,84,6229504.0,0.5769706814181332,0.6109726389893331,268
7780,4,0,11,18,0.46,0.4545,0.44,0.0896,45,153,6,3581577.0,1.3877622922787505,0.4051236060137105,134
7781,4,0,11,19,0.42,0.4242,0.67,0,38,134,93,2406104.0,19.33568064408107,0.5630868711673894,61
7782,4,0,11,20,0.4,0.4091,0.58,0.0896,19,95,28,857375.0,0.7868403851802712,0.9814938312063979,491
7783,4,0,11,21,0.36,0.3788,0.71,0,24,85,52,614125.0,0.503365605112174,0.9829563023097734,227
7784,4,0,11,22,0.34,0.3485,0.71,0.0896,12,58,3,195112.0,0.8763320184878719,0.9697342844751787,350
7785,4,0,11,23,0.34,0.3485,0.76,0.1045,5,33,47,35937.0,0.8900177298266997,0.9487196478676775,456
7786,4,0,11,0,0.34,0.3485,0.76,0.1045,9,47,52,103823.0,0.503365605112174,0.937988120773989,281
7787,4,0,11,1,0.32,0.3333,0.76,0.0896,5,29,100,24389.0,2.025790915867646,0.6849726394545778,293
7788,4,0,11,2,0.3,0.3182,0.81,0.1045,3,23,40,12167.0,0.573028742574676,0.9255361136380498,186
7789,4,0,11,3,0.3,0.3333,0.81,0,8,17,25,4913.0,1.1525407907094694,0.9000508174929343,430
7790,4,0,11,4,0.3,0.3333,0.81,0,0,4,12,64.0,2.15783677484981,0.39185723042955,221
7791,4,0,11,5,0.3,0.3182,0.75,0.1045,0,3,67,27.0,6.921372193247372,0.2921388087338362,381
7792,4,0,11,6,0.3,0.3182,0.75,0.0896,2,10,19,1000.0,0.869658074441806,0.5623790762907029,362
7793,4,0,11,7,0.26,0.2727,0.87,0.1045,4,17,75,4913.0,1.633404121532299,0.9000508174929343,197
7794,4,0,11,8,0.32,0.3333,0.76,0.0896,10,60,90,216000.0,0.5279840346175494,0.9794868068393512,129
7795,4,0,11,9,0.34,0.3485,0.76,0.0896,16,83,44,571787.0,0.9826059824898337,0.14123908682440878,355
7796,4,0,11,10,0.36,0.3788,0.81,0,57,141,64,2803221.0,0.5208262701161901,0.991082178760796,340
7797,4,0,11,11,0.4,0.4091,0.62,0.1045,107,230,43,12167000.0,5.944410581534946,0.3528923638406887,278
7798,4,0,11,12,0.44,0.4394,0.51,0,137,309,17,29503629.0,25.90505251316606,0.7882232645542896,319
7799,4,0,11,13,0.48,0.4697,0.44,0,177,325,38,34328125.0,0.7713855584154635,0.19247964684776242,110
7800,4,0,11,14,0.48,0.4697,0.48,0.1343,141,299,5,26730899.0,24.34527915938213,0.2539187810545165,197
7801,4,0,11,15,0.5,0.4848,0.42,0.1045,154,314,48,30959144.0,4.315081398019611,0.3179296574720671,443
7802,4,0,11,16,0.46,0.4545,0.47,0.1343,137,275,34,20796875.0,0.6539868700870936,0.9639150446860438,360
7803,4,0,11,17,0.46,0.4545,0.47,0.1343,62,184,32,6229504.0,0.6445680044638951,0.6109726389893331,286
7804,4,0,11,18,0.42,0.4242,0.62,0.1642,67,185,69,6331625.0,1.129668825806919,0.8656719317213353,40
7805,4,0,11,19,0.4,0.4091,0.71,0.0896,46,146,85,3112136.0,1.213703616753761,0.4705611161343061,104
7806,4,0,11,20,0.42,0.4242,0.58,0,55,141,18,2803221.0,4.015858573649374,0.991082178760796,411
