instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
8114,4,0,12,17,0.34,0.3485,0.66,0.1045,10,362,37,908,44
8115,4,0,12,18,0.34,0.3636,0.61,0,10,318,27,593,246
8116,4,0,12,19,0.34,0.3636,0.61,0,10,199,73,723,33
8117,4,0,12,20,0.3,0.3333,0.81,0,10,150,93,634,206
8118,4,0,12,21,0.3,0.3333,0.75,0,9,140,32,983,232
8119,4,0,12,22,0.28,0.3182,0.87,0,15,129,89,649,157
8120,4,0,12,23,0.28,0.3182,0.81,0,6,94,15,771,206
8121,4,0,12,0,0.26,0.2727,0.81,0.1045,11,77,39,856,212
8122,4,0,12,1,0.26,0.2576,0.7,0.1642,11,66,28,767,75
8123,4,0,12,2,0.28,0.303,0.61,0.0896,12,60,13,990,158
8124,4,0,12,3,0.28,0.303,0.61,0.0896,5,25,45,982,241
8125,4,0,12,4,0.26,0.2727,0.65,0.1045,0,3,86,955,226
8126,4,0,12,5,0.26,0.2576,0.6,0.1642,0,6,75,894,155
8127,4,0,12,6,0.24,0.2576,0.65,0.1045,1,11,5,779,186
8128,4,0,12,7,0.24,0.2273,0.65,0.194,0,11,90,527,171
8129,4,0,12,8,0.26,0.2727,0.65,0.1343,5,73,25,945,23
8130,4,0,12,9,0.28,0.2576,0.61,0.2836,15,149,36,552,67
8131,4,0,12,10,0.32,0.303,0.57,0.2537,31,192,13,667,248
8132,4,0,12,11,0.32,0.2879,0.53,0.4179,44,236,44,885,139
8133,4,0,12,12,0.32,0.2879,0.45,0.4179,48,283,89,759,181
8134,4,0,12,13,0.34,0.303,0.34,0.4179,47,286,92,714,224
8135,4,0,12,14,0.34,0.303,0.31,0.3284,51,293,84,702,132
8136,4,0,12,15,0.34,0.303,0.34,0.3582,60,299,85,794,171
8137,4,0,12,16,0.32,0.2879,0.31,0.3881,58,241,60,889,145
8138,4,0,12,17,0.28,0.2576,0.36,0.3284,34,185,19,913,208
8139,4,0,12,18,0.26,0.2576,0.38,0.2239,28,172,80,917,207
8140,4,0,12,19,0.26,0.2424,0.38,0.2836,15,154,65,536,59
8141,4,0,12,20,0.24,0.2273,0.35,0.2239,10,124,58,892,70
8142,4,0,12,21,0.22,0.2121,0.44,0.2239,4,83,25,893,221
8143,4,0,12,22,0.22,0.2273,0.41,0.1343,7,95,85,621,62
8144,4,0,12,23,0.2,0.2121,0.47,0.1642,5,66,52,730,129
8145,4,0,12,0,0.2,0.197,0.51,0.2239,5,74,0,999,234
8146,4,0,12,1,0.16,0.1515,0.59,0.2239,8,62,2,689,89
8147,4,0,12,2,0.18,0.1667,0.55,0.2537,5,52,7,677,157
8148,4,0,12,3,0.16,0.1818,0.59,0.1343,2,19,2,878,37
8149,4,0,12,4,0.16,0.1667,0.59,0.1642,0,5,72,814,8
8150,4,0,12,5,0.18,0.2121,0.59,0.1045,0,6,46,924,130
8151,4,0,12,6,0.16,0.2273,0.59,0,0,10,68,804,239
8152,4,0,12,7,0.18,0.2424,0.55,0,1,31,76,986,235
8153,4,0,12,8,0.16,0.2273,0.69,0,4,72,38,895,13
8154,4,0,12,9,0.2,0.2576,0.59,0,19,107,55,653,80
8155,4,0,12,10,0.24,0.2879,0.44,0,30,194,77,847,147
8156,4,0,12,11,0.26,0.303,0.35,0,31,197,79,597,22
8157,4,0,12,12,0.26,0.303,0.35,0,42,288,27,934,204
8158,4,0,12,13,0.3,0.3333,0.31,0,44,268,10,835,193
8159,4,0,12,14,0.3,0.3333,0.28,0,44,242,53,947,41
8160,4,0,12,15,0.3,0.3333,0.26,0,47,266,31,590,62
8161,4,0,12,16,0.3,0.3333,0.26,0,32,206,68,866,57
8162,4,0,12,17,0.28,0.3182,0.3,0,13,163,76,516,70
8163,4,0,12,18,0.24,0.2273,0.48,0.194,12,163,84,879,123
8164,4,0,12,19,0.22,0.2273,0.55,0.194,7,105,28,512,85
8165,4,0,12,20,0.22,0.2424,0.55,0.1045,10,72,79,894,107
8166,4,0,12,21,0.22,0.2727,0.55,0,10,63,19,758,92
8167,4,0,12,22,0.22,0.2727,0.55,0,7,43,84,854,117
8168,4,0,12,23,0.2,0.2576,0.69,0,4,35,55,923,220
8169,4,0,12,0,0.2,0.2273,0.69,0.0896,4,20,6,651,172
8170,4,0,12,1,0.2,0.2576,0.69,0,0,9,41,741,185
8171,4,0,12,2,0.2,0.2576,0.69,0,0,4,89,518,69
8172,4,0,12,3,0.18,0.2424,0.74,0,0,2,5,832,126
8173,4,0,12,4,0.18,0.2424,0.74,0,0,3,78,983,223
8174,4,0,12,5,0.16,0.2273,0.8,0,0,21,1,711,13
8175,4,0,12,6,0.16,0.1818,0.8,0.1045,1,64,91,652,187
8176,4,0,12,7,0.14,0.1515,0.86,0.1343,4,235,69,813,120
8177,4,0,12,8,0.16,0.1818,0.8,0.1045,7,385,53,753,38
8178,4,0,12,9,0.18,0.2121,0.74,0.0896,12,220,86,940,90
8179,4,0,12,10,0.22,0.2424,0.69,0.1045,14,105,6,949,125
8180,4,0,12,11,0.26,0.2879,0.6,0.0896,15,115,53,628,30
8181,4,0,12,12,0.28,0.2879,0.52,0.1045,7,145,51,577,197
8182,4,0,12,13,0.3,0.3182,0.52,0.1045,13,166,36,539,64
8183,4,0,12,14,0.32,0.3333,0.53,0.1343,16,111,35,759,72
8184,4,0,12,15,0.32,0.3333,0.57,0.1045,8,132,73,939,241
8185,4,0,12,16,0.32,0.3333,0.57,0.0896,5,214,33,954,56
8186,4,0,12,17,0.3,0.3333,0.56,0,7,359,9,852,26
8187,4,0,12,18,0.3,0.3182,0.56,0.0896,8,357,95,919,111
8188,4,0,12,19,0.28,0.303,0.61,0.0896,9,241,25,971,3
8189,4,0,12,20,0.3,0.3182,0.56,0.0896,8,165,42,510,51
8190,4,0,12,21,0.26,0.303,0.81,0,2,121,45,963,60
8191,4,0,12,22,0.26,0.303,0.7,0,0,71,42,849,15
8192,4,0,12,23,0.24,0.2879,0.75,0,3,45,84,836,120
8193,4,0,12,0,0.22,0.2727,0.8,0,1,17,6,510,191
8194,4,0,12,1,0.2,0.2576,0.8,0,0,4,58,831,162
8195,4,0,12,2,0.2,0.2576,0.8,0,1,2,0,728,73
8196,4,0,12,3,0.18,0.2424,0.8,0,0,3,2,888,198
8197,4,0,12,4,0.2,0.2576,0.8,0,0,4,57,725,25
8198,4,0,12,5,0.18,0.2424,0.86,0,0,20,55,710,25
8199,4,0,12,6,0.2,0.2576,0.8,0,0,92,87,705,195
8200,4,0,12,7,0.16,0.1667,0.8,0.1642,2,223,26,973,54
8201,4,0,12,8,0.2,0.2273,0.69,0.1045,9,400,87,702,110
8202,4,0,12,9,0.26,0.2576,0.6,0.1642,10,233,48,693,22
8203,4,0,12,10,0.3,0.303,0.52,0.1642,3,102,59,579,15
8204,4,0,12,11,0.34,0.3182,0.46,0.2537,9,124,18,555,36
8205,4,0,12,12,0.36,0.3333,0.43,0.3582,20,167,49,738,215
8206,4,0,12,13,0.4,0.4091,0.37,0.3284,7,127,87,623,62
8207,4,0,12,14,0.4,0.4091,0.37,0.2537,18,134,35,766,138
8208,4,0,12,15,0.4,0.4091,0.35,0.2537,7,151,12,764,9
8209,4,0,12,16,0.38,0.3939,0.37,0.2537,13,207,27,864,108
8210,4,0,12,17,0.36,0.3485,0.4,0.194,17,398,48,810,155
8211,4,0,12,18,0.34,0.3182,0.42,0.2239,12,382,55,832,226
8212,4,0,12,19,0.32,0.3182,0.49,0.1642,5,267,4,759,56
8213,4,0,12,20,0.32,0.3182,0.49,0.1642,7,161,45,805,170
8214,4,0,12,21,0.3,0.303,0.52,0.1642,5,139,79,790,25
8215,4,0,12,22,0.3,0.303,0.52,0.1642,5,107,95,628,103
8216,4,0,12,23,0.26,0.303,0.7,0,4,59,67,799,60
8217,4,0,12,0,0.26,0.303,0.75,0,0,22,45,684,172
8218,4,0,12,1,0.26,0.303,0.75,0,0,8,81,602,132
8219,4,0,12,2,0.26,0.303,0.75,0,0,2,37,521,162
8220,4,0,12,3,0.28,0.3182,0.65,0,0,3,92,729,23
8221,4,0,12,4,0.26,0.303,0.75,0,0,4,32,646,83
8222,4,0,12,5,0.26,0.303,0.81,0,0,26,46,821,196
8223,4,0,12,6,0.26,0.303,0.87,0,0,87,57,831,69
8224,4,0,12,7,0.28,0.3182,0.75,0,4,247,61,667,229
8225,4,0,12,8,0.26,0.303,0.87,0,9,467,73,963,194
8226,4,0,12,9,0.3,0.3333,0.61,0,9,239,51,883,54
8227,4,0,12,10,0.32,0.3485,0.57,0,9,142,94,825,9
8228,4,0,12,11,0.34,0.3636,0.55,0,12,115,47,748,207
8229,4,0,12,12,0.36,0.3636,0.57,0.0896,6,144,4,573,6
8230,4,0,12,13,0.36,0.3636,0.57,0.1045,14,133,54,729,18
8231,4,0,12,14,0.38,0.3939,0.54,0.0896,17,151,70,730,193
8232,4,0,12,15,0.38,0.3939,0.54,0.1045,24,167,29,632,0
8233,4,0,12,16,0.38,0.3939,0.54,0.1045,12,245,48,997,203
8234,4,0,12,17,0.36,0.3636,0.57,0.1045,19,396,16,845,12
8235,4,0,12,18,0.36,0.3485,0.62,0.1642,11,390,90,817,227
8236,4,0,12,19,0.36,0.3636,0.62,0.1045,9,268,30,568,200
8237,4,0,12,20,0.34,0.3485,0.66,0.1045,6,175,83,567,59
8238,4,0,12,21,0.34,0.3333,0.66,0.1642,9,154,55,578,82
8239,4,0,12,22,0.34,0.3333,0.66,0.1642,5,104,37,859,215
8240,4,0,12,23,0.32,0.3182,0.7,0.1642,3,51,61,852,31
8241,4,0,12,0,0.32,0.3182,0.7,0.1642,5,50,4,560,230
8242,4,0,12,1,0.32,0.3182,0.7,0.1642,5,20,70,555,29
8243,4,0,12,2,0.32,0.3333,0.7,0.1343,2,7,86,590,203
8244,4,0,12,3,0.32,0.3333,0.7,0.1343,1,3,93,684,96
8245,4,0,12,4,0.32,0.303,0.7,0.2239,0,6,59,827,50
8246,4,0,12,5,0.32,0.303,0.7,0.2836,0,24,72,938,227
8247,4,0,12,6,0.32,0.3182,0.66,0.194,2,92,16,583,151
8248,4,0,12,7,0.32,0.3182,0.7,0.194,6,258,55,533,217
8249,4,0,12,8,0.34,0.3182,0.66,0.2239,8,457,62,714,248
8250,4,0,12,9,0.36,0.3333,0.62,0.2836,6,280,71,869,60
8251,4,0,12,10,0.4,0.4091,0.58,0.2985,4,109,5,620,13
8252,4,0,12,11,0.4,0.4091,0.62,0.4179,9,135,21,921,7
8253,4,0,12,12,0.46,0.4545,0.59,0.4925,17,157,92,745,139
8254,4,0,12,13,0.5,0.4848,0.55,0.3582,14,164,98,843,206
8255,4,0,12,14,0.52,0.5,0.52,0.3284,8,132,41,965,196
8256,4,0,12,15,0.52,0.5,0.55,0.2239,6,82,80,926,132
8257,4,0,12,16,0.46,0.4545,0.72,0.1642,7,131,98,703,203
8258,4,0,12,17,0.52,0.5,0.59,0.2836,14,324,100,704,191
8259,4,0,12,18,0.52,0.5,0.59,0.2985,14,377,15,534,50
8260,4,0,12,19,0.52,0.5,0.59,0.2836,13,287,9,762,22
8261,4,0,12,20,0.52,0.5,0.59,0.3284,12,221,69,935,202
8262,4,0,12,21,0.5,0.4848,0.63,0.2985,10,155,11,849,133
8263,4,0,12,22,0.52,0.5,0.63,0.3284,8,124,62,699,162
8264,4,0,12,23,0.52,0.5,0.63,0.3284,10,114,94,628,24
8265,4,0,12,0,0.5,0.4848,0.72,0.3284,12,72,68,981,117
8266,4,0,12,1,0.5,0.4848,0.72,0.2239,3,31,42,734,227
8267,4,0,12,2,0.48,0.4697,0.77,0.1045,0,23,28,779,229
8268,4,0,12,3,0.46,0.4545,0.82,0.1343,2,5,45,838,158
8269,4,0,12,4,0.5,0.4848,0.59,0.194,1,5,79,789,66
8270,4,0,12,5,0.48,0.4697,0.44,0.3881,0,26,96,703,121
8271,4,0,12,6,0.44,0.4394,0.33,0.2985,2,82,9,674,182
8272,4,0,12,7,0.38,0.3939,0.46,0.2985,5,231,14,811,12
8273,4,0,12,8,0.36,0.3333,0.46,0.4179,10,459,46,568,201
8274,4,0,12,9,0.36,0.3333,0.46,0.3881,8,243,2,653,14
8275,4,0,12,10,0.34,0.303,0.46,0.2985,10,132,49,512,31
8276,4,0,12,11,0.34,0.303,0.42,0.2985,9,144,74,585,209
8277,4,0,12,12,0.34,0.303,0.42,0.3582,10,173,94,662,240
8278,4,0,12,13,0.34,0.303,0.39,0.3582,12,137,45,628,91
8279,4,0,12,14,0.34,0.3182,0.42,0.2239,13,128,3,991,128
8280,4,0,12,15,0.32,0.303,0.45,0.2985,12,153,33,948,64
8281,4,0,12,16,0.32,0.303,0.45,0.2239,12,224,24,829,148
8282,4,0,12,17,0.32,0.303,0.45,0.2836,13,365,3,582,190
8283,4,0,12,18,0.32,0.303,0.45,0.2537,10,295,12,723,67
8284,4,0,12,19,0.32,0.303,0.45,0.2239,11,214,5,910,48
8285,4,0,12,20,0.32,0.3182,0.45,0.194,6,152,42,714,147
8286,4,0,12,21,0.32,0.3182,0.45,0.1642,7,102,53,862,137
8287,4,0,12,22,0.3,0.303,0.49,0.1642,6,106,54,752,82
8288,4,0,12,23,0.3,0.303,0.49,0.1343,4,75,82,831,204
8289,4,0,12,0,0.3,0.2879,0.49,0.2836,3,62,42,755,52
8290,4,0,12,1,0.3,0.2879,0.52,0.2537,4,43,8,679,53
8291,4,0,12,2,0.28,0.2727,0.56,0.2239,11,58,47,885,88
8292,4,0,12,3,0.26,0.2576,0.6,0.194,4,26,63,956,92
8293,4,0,12,4,0.24,0.2424,0.65,0.1642,0,9,66,658,210
8294,4,0,12,5,0.26,0.2576,0.6,0.194,2,9,1,718,101
8295,4,0,12,6,0.26,0.2424,0.56,0.2836,0,17,80,569,220
8296,4,0,12,7,0.26,0.2576,0.56,0.2239,0,20,12,926,198
8297,4,0,12,8,0.26,0.2576,0.56,0.2239,4,59,46,732,232
8298,4,0,12,9,0.26,0.2424,0.56,0.2537,5,100,43,565,94
8299,4,0,12,10,0.26,0.2424,0.52,0.2836,10,181,19,569,70
8300,4,0,12,11,0.28,0.2576,0.45,0.3284,21,209,16,555,69
8301,4,0,12,12,0.28,0.2576,0.45,0.2836,28,244,58,521,19
8302,4,0,12,13,0.28,0.2727,0.48,0.2537,32,236,14,507,241
8303,4,0,12,14,0.28,0.2576,0.45,0.3582,30,237,70,739,30
8304,4,0,12,15,0.28,0.2576,0.45,0.2836,33,228,52,805,114
8305,4,0,12,16,0.28,0.2727,0.45,0.2239,30,222,11,933,233
8306,4,0,12,17,0.26,0.2576,0.48,0.2239,12,165,26,509,212
8307,4,0,12,18,0.26,0.2273,0.48,0.3881,7,157,48,989,238
8308,4,0,12,19,0.24,0.2121,0.65,0.3284,11,106,27,943,85
8309,4,0,12,20,0.22,0.2121,0.69,0.2537,7,106,10,767,220
8310,4,0,12,21,0.2,0.2121,0.75,0.1642,8,96,29,626,224
8311,4,0,12,22,0.2,0.2121,0.75,0.1642,7,80,97,558,148
8312,4,0,12,23,0.2,0.2273,0.75,0,6,69,8,708,14
8313,4,0,12,0,0.2,0.2121,0.75,0.1343,7,71,22,871,200
8314,4,0,12,1,0.2,0.2273,0.69,0.1045,3,46,66,759,50
8315,4,0,12,2,0.22,0.2424,0.55,0.1045,2,41,34,661,156
8316,4,0,12,3,0.22,0.2121,0.55,0.2239,2,18,87,863,221
8317,4,0,12,4,0.22,0.2121,0.55,0.2239,0,1,51,834,181
8318,4,0,12,5,0.2,0.2273,0.59,0.1045,1,5,81,740,129
8319,4,0,12,6,0.2,0.2121,0.59,0.1343,0,3,89,705,181
8320,4,0,12,7,0.2,0.2121,0.59,0.1642,1,12,60,716,96
8321,4,0,12,8,0.2,0.2576,0.69,0,1,32,12,727,63
8322,4,0,12,9,0.22,0.2273,0.64,0.1642,6,81,57,689,117
8323,4,0,12,10,0.24,0.2273,0.6,0.2537,7,129,59,984,128
8324,4,0,12,11,0.24,0.2273,0.6,0.2239,20,188,64,635,231
8325,4,0,12,12,0.26,0.2576,0.6,0.2239,26,228,24,911,73
8326,4,0,12,13,0.3,0.2727,0.49,0.2985,18,228,7,699,244
8327,4,0,12,14,0.3,0.2879,0.49,0.2836,19,219,64,709,221
8328,4,0,12,15,0.32,0.303,0.45,0.2836,23,207,26,804,56
8329,4,0,12,16,0.28,0.2727,0.48,0.2537,27,234,8,674,169
8330,4,0,12,17,0.28,0.2727,0.46,0.1642,10,136,8,946,18
8331,4,0,12,18,0.28,0.2727,0.45,0.194,15,138,71,767,188
8332,4,0,12,19,0.26,0.2727,0.52,0.1343,5,135,37,592,182
8333,4,0,12,20,0.24,0.2576,0.6,0.1045,10,104,41,687,156
8334,4,0,12,21,0.22,0.2727,0.64,0,9,89,40,796,250
8335,4,0,12,22,0.22,0.2273,0.75,0.194,2,49,46,971,202
8336,4,0,12,23,0.2,0.2273,0.75,0.1045,6,37,46,570,27
8337,4,0,12,0,0.2,0.2273,0.75,0.0896,3,17,54,638,115
8338,4,0,12,1,0.18,0.2121,0.8,0.0896,3,11,97,831,96
8339,4,0,12,2,0.18,0.2121,0.8,0.0896,0,3,93,699,21
8340,4,0,12,3,0.16,0.197,0.86,0.0896,0,3,68,733,220
8341,4,0,12,4,0.16,0.1818,0.86,0.1343,0,4,99,547,124
8342,4,0,12,5,0.14,0.1667,0.93,0.1045,0,21,67,909,154
8343,4,0,12,6,0.16,0.1818,0.86,0.1045,0,68,44,591,118
8344,4,0,12,7,0.18,0.2121,0.74,0.1045,4,191,6,834,199
8345,4,0,12,8,0.2,0.197,0.75,0.194,8,397,18,837,60
8346,4,0,12,9,0.22,0.2121,0.69,0.2239,17,183,35,891,166
8347,4,0,12,10,0.24,0.2273,0.67,0.194,12,108,78,636,159
8348,4,0,12,11,0.26,0.2424,0.65,0.2537,22,127,43,910,74
8349,4,0,12,12,0.3,0.2727,0.61,0.3284,13,141,61,898,247
8350,4,0,12,13,0.34,0.303,0.49,0.3284,15,142,48,637,35
8351,4,0,12,14,0.36,0.3485,0.46,0.2239,30,137,21,873,229
8352,4,0,12,15,0.38,0.3939,0.46,0.1642,24,159,66,955,102
8353,4,0,12,16,0.4,0.4091,0.4,0.2537,19,208,43,650,202
8354,4,0,12,17,0.38,0.3939,0.46,0.194,16,378,91,751,141
8355,4,0,12,18,0.36,0.3485,0.5,0.194,11,354,30,590,129
8356,4,0,12,19,0.36,0.3485,0.53,0.1642,17,251,64,970,43
8357,4,0,12,20,0.4,0.4091,0.4,0.1642,9,206,24,879,236
8358,4,0,12,21,0.36,0.3485,0.53,0.1343,15,127,54,982,95
8359,4,0,12,22,0.36,0.3485,0.57,0.1642,12,107,66,781,200
8360,4,0,12,23,0.36,0.3485,0.53,0.1642,10,60,35,675,195
8361,4,0,12,0,0.36,0.3636,0.57,0.1045,0,21,75,700,209
8362,4,0,12,1,0.36,0.3788,0.53,0,0,6,37,554,22
8363,4,0,12,2,0.34,0.3636,0.61,0,1,11,41,883,212
8364,4,0,12,3,0.34,0.3636,0.61,0,1,2,14,954,188
8365,4,0,12,4,0.36,0.3636,0.53,0.1045,0,4,8,612,115
8366,4,0,12,5,0.36,0.3788,0.57,0,0,15,21,817,82
8367,4,0,12,6,0.36,0.3788,0.57,0,1,72,53,695,167
8368,4,0,12,7,0.36,0.3788,0.62,0,7,268,37,995,225
8369,4,0,12,8,0.42,0.4242,0.54,0.0896,10,432,20,594,139
8370,4,0,12,9,0.36,0.3788,0.66,0,14,259,59,514,191
8371,4,0,12,10,0.42,0.4242,0.58,0.194,20,129,84,881,60
8372,4,0,12,11,0.4,0.4091,0.62,0.1642,13,129,94,510,178
8373,4,0,12,12,0.44,0.4394,0.54,0.1343,16,175,58,604,48
8374,4,0,12,13,0.44,0.4394,0.54,0.1343,18,181,34,791,213
8375,4,0,12,14,0.44,0.4394,0.58,0.1045,11,138,96,919,60
8376,4,0,12,15,0.44,0.4394,0.54,0,15,154,75,605,14
8377,4,0,12,16,0.44,0.4394,0.54,0,20,238,48,587,148
8378,4,0,12,17,0.4,0.4091,0.62,0.1642,14,431,59,683,133
8379,4,0,12,18,0.38,0.3939,0.66,0.194,26,411,4,985,95
8380,4,0,12,19,0.38,0.3939,0.66,0,6,224,72,701,48
8381,4,0,12,20,0.36,0.3788,0.66,0,3,147,65,584,86
8382,4,0,12,21,0.36,0.3636,0.66,0.0896,4,143,26,961,226
8383,4,0,12,22,0.36,0.3788,0.66,0,3,107,10,771,231
8384,4,0,12,23,0.38,0.3939,0.62,0,13,53,80,995,118
8385,1,0,12,0,0.34,0.3333,0.71,0.1343,7,25,0,954,134
8386,1,0,12,1,0.36,0.3636,0.66,0.1045,1,11,82,711,179
8387,1,0,12,2,0.36,0.3788,0.71,0,0,4,10,858,159
8388,1,0,12,3,0.36,0.3788,0.71,0,0,2,83,615,17
8389,1,0,12,4,0.36,0.3788,0.71,0,0,2,10,604,220
8390,1,0,12,5,0.38,0.3939,0.82,0.1045,0,28,61,640,55
8391,1,0,12,6,0.36,0.3788,0.87,0,1,76,45,980,91
8392,1,0,12,7,0.36,0.3636,0.87,0.1045,5,229,62,963,50
8393,1,0,12,8,0.36,0.3788,0.93,0,12,405,70,577,92
8394,1,0,12,9,0.4,0.4091,0.87,0.2239,14,234,67,929,222
8395,1,0,12,10,0.48,0.4697,0.82,0.4179,6,89,48,919,154
8396,1,0,12,11,0.48,0.4697,0.82,0.4179,3,56,20,993,113
8397,1,0,12,12,0.46,0.4545,0.88,0.3881,3,61,97,821,173
8398,1,0,12,13,0.44,0.4394,0.94,0.2985,3,58,49,759,182
8399,1,0,12,14,0.48,0.4697,0.88,0.3582,11,51,1,793,207
8400,1,0,12,15,0.48,0.4697,0.88,0.3881,4,61,55,914,145
8401,1,0,12,16,0.44,0.4394,1,0.3284,6,101,69,794,50
8402,1,0,12,17,0.44,0.4394,1,0.3284,3,229,86,759,55
8403,1,0,12,18,0.44,0.4394,1,0.2985,2,280,85,596,27
8404,1,0,12,19,0.5,0.4848,0.94,0.3284,9,209,16,788,24
8405,1,0,12,20,0.5,0.4848,0.94,0.3582,5,167,5,695,64
8406,1,0,12,21,0.5,0.4848,0.88,0.2836,9,123,0,854,152
8407,1,0,12,22,0.5,0.4848,0.88,0.2537,3,105,39,615,242
8408,1,0,12,23,0.5,0.4848,0.88,0.194,0,54,35,631,230
8409,1,0,12,0,0.5,0.4848,0.82,0.1045,3,27,15,528,70
8410,1,0,12,1,0.44,0.4394,0.94,0.0896,0,15,68,579,53
8411,1,0,12,2,0.48,0.4697,0.82,0.1045,1,11,91,800,88
8412,1,0,12,3,0.44,0.4394,0.67,0.1642,0,6,80,731,123
8413,1,0,12,4,0.38,0.3939,0.82,0.1343,0,3,11,860,132
8414,1,0,12,5,0.38,0.3939,0.82,0,1,16,39,519,14
8415,1,0,12,6,0.36,0.3788,0.87,0,1,64,72,961,178
8416,1,0,12,7,0.34,0.3636,0.93,0,4,186,16,645,109
8417,1,0,12,8,0.36,0.3788,0.87,0,10,343,31,990,19
8418,1,0,12,9,0.38,0.3939,0.87,0.0896,10,228,22,532,126
8419,1,0,12,10,0.4,0.4091,0.82,0.0896,13,141,85,739,106
8420,1,0,12,11,0.44,0.4394,0.77,0,10,145,45,731,142
8421,1,0,12,12,0.48,0.4697,0.55,0,22,202,30,866,179
8422,1,0,12,13,0.46,0.4545,0.63,0,21,188,48,993,90
8423,1,0,12,14,0.46,0.4545,0.63,0,23,159,83,802,144
8424,1,0,12,15,0.48,0.4697,0.59,0,28,214,75,987,182
8425,1,0,12,16,0.46,0.4545,0.63,0,30,256,22,522,88
8426,1,0,12,17,0.44,0.4394,0.67,0.1642,24,356,58,802,52
8427,1,0,12,18,0.44,0.4394,0.62,0.0896,11,288,25,517,236
8428,1,0,12,19,0.44,0.4394,0.62,0,12,142,26,754,1
8429,1,0,12,20,0.42,0.4242,0.71,0,0,33,8,721,136
8430,1,0,12,21,0.42,0.4242,0.71,0,2,17,25,555,163
8431,1,0,12,22,0.36,0.3636,0.93,0.1045,0,17,75,872,107
8432,1,0,12,23,0.4,0.4091,0.87,0,1,11,0,842,32
8433,1,0,12,0,0.4,0.4091,0.87,0.194,2,9,7,645,175
8434,1,0,12,1,0.4,0.4091,0.87,0.194,1,12,5,698,10
8435,1,0,12,2,0.38,0.3939,0.94,0.1343,1,13,95,534,210
8436,1,0,12,3,0.38,0.3939,0.94,0.1343,0,4,36,611,2
8437,1,0,12,4,0.38,0.3939,0.94,0.2836,0,2,82,898,151
8438,1,0,12,5,0.36,0.3485,0.93,0.194,0,8,87,879,187
8439,1,0,12,6,0.38,0.3939,0.82,0.2537,0,40,3,829,188
8440,1,0,12,7,0.38,0.3939,0.82,0.2239,4,92,52,923,149
8441,1,0,12,8,0.4,0.4091,0.76,0.2537,9,182,61,552,216
8442,1,0,12,9,0.4,0.4091,0.66,0.2985,4,156,62,892,204
8443,1,0,12,10,0.4,0.4091,0.62,0.3582,8,104,30,648,156
8444,1,0,12,11,0.4,0.4091,0.58,0.4478,26,174,24,865,204
8445,1,0,12,12,0.4,0.4091,0.54,0.5224,14,170,19,728,222
8446,1,0,12,13,0.4,0.4091,0.5,0.4627,17,194,93,683,93
8447,1,0,12,14,0.4,0.4091,0.54,0.4179,23,200,69,524,115
8448,1,0,12,15,0.38,0.3939,0.54,0.3582,12,203,84,627,98
8449,1,0,12,16,0.38,0.3939,0.5,0.2985,15,181,33,500,127
8450,1,0,12,17,0.36,0.3485,0.53,0.2239,11,140,37,957,46
8451,1,0,12,18,0.36,0.3333,0.5,0.2537,4,95,8,906,26
8452,1,0,12,19,0.34,0.3333,0.53,0.194,1,76,57,850,53
8453,1,0,12,20,0.32,0.303,0.61,0.3284,3,50,15,713,250
8454,1,0,12,21,0.32,0.303,0.61,0.2239,0,32,29,737,146
8455,1,0,12,22,0.32,0.3182,0.66,0.194,4,47,10,684,227
8456,1,0,12,23,0.32,0.3333,0.66,0.1343,4,25,74,799,111
8457,1,0,12,0,0.32,0.3182,0.7,0.1642,3,23,6,764,79
8458,1,0,12,1,0.32,0.3485,0.66,0,1,16,93,870,190
8459,1,0,12,2,0.32,0.3333,0.66,0.0896,4,26,64,841,235
8460,1,0,12,3,0.32,0.3333,0.7,0.0896,0,5,89,945,65
8461,1,0,12,4,0.32,0.3182,0.66,0.1642,0,3,53,773,240
8462,1,0,12,5,0.32,0.3182,0.66,0.1642,1,4,56,615,87
8463,1,0,12,6,0.3,0.303,0.75,0.1642,0,10,32,703,210
8464,1,0,12,7,0.3,0.2727,0.7,0.3582,0,10,87,800,6
8465,1,0,12,8,0.28,0.2727,0.7,0.194,0,27,29,877,135
8466,1,0,12,9,0.3,0.2727,0.45,0.4179,3,56,2,992,202
8467,1,0,12,10,0.3,0.2576,0.42,0.4925,4,56,73,720,107
8468,1,0,12,11,0.32,0.2879,0.39,0.3582,9,71,71,619,207
8469,1,0,12,12,0.34,0.3182,0.39,0.2836,15,94,84,945,224
8470,1,0,12,13,0.34,0.303,0.39,0.2985,24,121,93,790,85
8471,1,0,12,14,0.34,0.303,0.39,0.2985,15,85,37,608,46
8472,1,0,12,15,0.32,0.303,0.39,0.2239,15,97,8,803,161
8473,1,0,12,16,0.32,0.3182,0.42,0.194,25,99,29,910,242
8474,1,0,12,17,0.28,0.2879,0.45,0.1343,15,68,97,705,198
8475,1,0,12,18,0.3,0.3182,0.42,0.0896,2,35,1,828,6
8476,1,0,12,19,0.3,0.3182,0.52,0.0896,1,25,78,864,83
8477,1,0,12,20,0.26,0.2727,0.56,0.1343,5,24,10,543,141
8478,1,0,12,21,0.26,0.2576,0.56,0.1642,4,19,21,602,110
8479,1,0,12,22,0.24,0.2879,0.52,0,8,20,78,588,65
