instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
6250,3,0,9,23,0.62,0.5455,0.94,0,14,113,50,1442897.0,1.3557021544363344,0.3685774564067091,271
6251,4,0,9,0,0.62,0.5455,0.94,0.0896,11,52,10,140608.0,2.193083986739962,0.9657710534457514,303
6252,4,0,9,1,0.6,0.5,1,0,2,31,23,29791.0,6.50281329350808,0.7497355341511844,160
6253,4,0,9,2,0.6,0.5,1,0.1045,6,20,23,8000.0,6.50281329350808,0.06564512751032302,145
6254,4,0,9,3,0.6,0.5,1,0,3,8,28,512.0,0.7868403851802712,0.996833390848202,397
6255,4,0,9,4,0.6,0.5,1,0,6,13,10,2197.0,2.193083986739962,0.5176150567422252,58
6256,4,0,9,5,0.62,0.5455,0.94,0,2,22,21,10648.0,0.5444678790179037,0.4153243610054981,399
6257,4,0,9,6,0.62,0.5455,0.94,0.0896,5,104,43,1124864.0,5.944410581534946,0.5041327030312186,92
6258,4,0,9,7,0.62,0.5455,0.94,0.1343,14,254,22,16387064.0,1.0089303546212294,0.07305074905230127,327
6259,4,0,9,8,0.62,0.5455,0.94,0.1343,20,317,25,31855013.0,1.1525407907094694,0.19482277862329742,17
6260,4,0,9,9,0.62,0.5152,1,0.1343,3,111,39,1367631.0,0.5092180208714154,0.1005135497445154,136
6261,4,0,9,10,0.62,0.5152,1,0.1045,7,35,47,42875.0,0.8900177298266997,0.11401167733032609,270
6262,4,0,9,11,0.62,0.5152,1,0.1045,1,21,14,9261.0,0.5023592408312615,0.9150587426155403,421
6263,4,0,9,12,0.62,0.5455,0.94,0.1045,1,29,74,24389.0,67.32311401195065,0.6849726394545778,394
6264,4,0,9,13,0.6,0.5,1,0.0896,7,34,54,39304.0,2.266489527055483,0.8935123623661174,307
6265,4,0,9,14,0.6,0.5,1,0.0896,3,24,58,13824.0,0.5017882105819239,0.5467452846558348,392
6266,4,0,9,15,0.62,0.5455,0.94,0.1045,9,61,2,226981.0,0.5237528663423374,0.5972100308691869,461
6267,4,0,9,16,0.62,0.5455,0.94,0,5,56,42,175616.0,11.979139227322584,0.5647514096712039,122
6268,4,0,9,17,0.6,0.5,1,0,13,99,49,970299.0,21.622861843277043,0.7380522953874156,329
6269,4,0,9,18,0.6,0.5,1,0,14,234,97,12812904.0,0.7248437158702044,0.9990434265745126,318
6270,4,0,9,19,0.62,0.5455,0.94,0.1343,16,248,89,15252992.0,0.5376143475480764,0.8945695358569254,367
6271,4,0,9,20,0.6,0.5152,0.94,0,21,179,38,5735339.0,0.7713855584154635,0.9467797740366186,100
6272,4,0,9,21,0.6,0.5,1,0.1642,17,138,19,2628072.0,0.869658074441806,0.5898095536950108,326
6273,4,0,9,22,0.6,0.5152,0.94,0.1642,31,157,42,3869893.0,11.979139227322584,0.8083268350251855,101
6274,4,0,9,23,0.58,0.5455,1,0.1343,41,148,69,3241792.0,1.129668825806919,0.179501515318119,417
6275,4,0,9,0,0.58,0.5455,1,0.0896,7,93,2,804357.0,0.5237528663423374,0.7806682917959753,76
6276,4,0,9,1,0.58,0.5455,0.94,0.0896,18,79,0,493039.0,1.0,0.8306410854894761,473
6277,4,0,9,2,0.58,0.5455,0.94,0.0896,14,68,55,314432.0,4084.5228050458813,0.834308062189105,29
6278,4,0,9,3,0.58,0.5455,0.94,0,4,31,56,29791.0,2.09008693583188,0.7497355341511844,424
6279,4,0,9,4,0.56,0.5303,0.94,0.1045,1,8,59,512.0,0.6109713317819904,0.996833390848202,180
6280,4,0,9,5,0.56,0.5303,0.94,0.1045,2,5,86,125.0,13.064798934155936,0.7877145121442345,277
6281,4,0,9,6,0.56,0.5303,0.94,0.1045,6,18,76,5832.0,0.6385257158828442,0.35859409564894423,53
6282,4,0,9,7,0.56,0.5303,0.88,0.1045,12,46,16,97336.0,1.4043036899381962,0.9993940599134129,319
6283,4,0,9,8,0.58,0.5455,0.9,0.0896,19,121,65,1771561.0,0.5473967051355444,0.36731342518031646,495
6284,4,0,9,9,0.6,0.5455,0.88,0.0896,41,175,94,5359375.0,1.3249455192268595,0.9894553133339928,169
6285,4,0,9,10,0.6,0.5455,0.88,0.0896,90,293,64,25153757.0,0.5208262701161901,0.08711490125273397,41
6286,4,0,9,11,0.62,0.5758,0.83,0.0896,118,386,22,57512456.0,1.0089303546212294,0.5264832931775724,273
6287,4,0,9,12,0.62,0.5758,0.83,0.0896,141,407,42,67419143.0,11.979139227322584,0.6728700807329958,200
6288,4,0,9,13,0.64,0.5909,0.78,0,170,460,20,97336000.0,0.5227541141700891,0.9673324685010506,76
6289,4,0,9,14,0.66,0.6212,0.74,0.1343,164,390,31,59319000.0,1.6779583343684343,0.906775389254121,408
6290,4,0,9,15,0.66,0.6212,0.74,0.1343,168,452,13,92345408.0,0.7041425227235925,0.5618866342306239,210
6291,4,0,9,16,0.64,0.5909,0.78,0.0896,167,449,98,90518849.0,2.3440166611427986,0.07118394850248261,415
6292,4,0,9,17,0.66,0.6212,0.74,0.1045,180,426,76,77308776.0,0.6385257158828442,0.56096080978663,100
6293,4,0,9,18,0.64,0.5909,0.78,0.1045,157,400,71,64000000.0,0.5125433048899948,0.6271106059021756,470
6294,4,0,9,19,0.62,0.5606,0.88,0,77,308,85,29218112.0,1.213703616753761,0.9560008498156061,249
6295,4,0,9,20,0.62,0.5758,0.83,0,77,243,15,14348907.0,0.6059548980890475,0.9895904994808712,401
6296,4,0,9,21,0.62,0.5758,0.83,0.0896,66,222,55,10941048.0,4084.5228050458813,0.6927733979727507,219
6297,4,0,9,22,0.62,0.5606,0.88,0,50,193,100,7189057.0,2.025790915867646,0.9649202454717913,413
6298,4,0,9,23,0.6,0.5455,0.88,0.0896,27,150,41,3375000.0,1.1885273858987428,0.912524993292629,409
6299,4,0,9,0,0.6,0.5455,0.88,0,37,173,57,5177717.0,0.696298942266857,0.02815085090658609,57
6300,4,0,9,1,0.6,0.5455,0.88,0.1045,31,124,34,1906624.0,0.6539868700870936,0.6649911823778227,322
6301,4,0,9,2,0.6,0.5152,0.94,0,27,106,51,1191016.0,0.5987202322070889,0.8648663418760141,295
6302,4,0,9,3,0.6,0.5152,0.94,0,20,59,68,205379.0,9.796975387185967,0.8668913779238857,128
6303,4,0,9,4,0.6,0.5152,0.94,0.1343,3,8,55,512.0,4084.5228050458813,0.996833390848202,185
6304,4,0,9,5,0.6,0.5455,0.88,0.0896,1,3,78,27.0,0.6605113804923478,0.2921388087338362,395
6305,4,0,9,6,0.6,0.5455,0.88,0.1045,4,17,30,4913.0,83.55352537043731,0.9000508174929343,458
6306,4,0,9,7,0.6,0.5152,0.94,0.1343,15,38,85,54872.0,1.213703616753761,0.5875954370147703,27
6307,4,0,9,8,0.62,0.5606,0.88,0,27,86,68,636056.0,9.796975387185967,0.9628520276238026,86
6308,4,0,9,9,0.64,0.5758,0.83,0,55,155,69,3723875.0,1.129668825806919,0.7554616097652932,166
6309,4,0,9,10,0.64,0.5758,0.83,0,85,275,73,20796875.0,3.0937909668046757,0.9639150446860438,405
6310,4,0,9,11,0.66,0.6061,0.78,0.1343,131,361,98,47045881.0,2.3440166611427986,0.9965296987813744,288
6311,4,0,9,12,0.66,0.6061,0.78,0,143,413,70,70444997.0,0.5637325966004665,0.9974554188488093,280
6312,4,0,9,13,0.68,0.6364,0.74,0,122,369,45,50243409.0,0.5402766739296717,0.8095256899565841,147
6313,4,0,9,14,0.66,0.6061,0.78,0,116,347,8,41781923.0,0.5026746699330502,0.8842504082460624,495
6314,4,0,9,15,0.66,0.6061,0.78,0,119,353,49,43986977.0,21.622861843277043,0.43269987238072316,18
6315,4,0,9,16,0.7,0.6515,0.7,0,144,464,62,99897344.0,3.8340720458680737,0.8114053179348609,430
6316,4,0,9,17,0.68,0.6364,0.74,0,145,420,72,74088000.0,0.7975605094780727,0.8875360534364164,377
6317,4,0,9,18,0.68,0.6364,0.74,0,125,404,17,65939264.0,25.90505251316606,0.36485934169780726,394
6318,4,0,9,19,0.64,0.5758,0.83,0.1343,87,329,25,35611289.0,1.1525407907094694,0.4583291986360344,263
6319,4,0,9,20,0.64,0.5758,0.83,0.0896,51,186,19,6434856.0,0.869658074441806,0.6350752406544191,374
6320,4,0,9,21,0.62,0.5455,0.94,0.0896,24,137,14,2571353.0,0.5023592408312615,0.9679800426788037,129
6321,4,0,9,22,0.62,0.5606,0.88,0.0896,20,104,89,1124864.0,0.5376143475480764,0.5041327030312186,342
6322,4,0,9,23,0.62,0.5455,0.94,0.1045,12,79,9,493039.0,0.7081558739235672,0.8306410854894761,290
6323,4,0,9,0,0.62,0.5455,0.94,0,6,29,53,24389.0,0.7163707881255232,0.6849726394545778,305
6324,4,0,9,1,0.62,0.5606,0.88,0.1045,3,17,56,4913.0,2.09008693583188,0.9000508174929343,395
6325,4,0,9,2,0.62,0.5606,0.88,0.1045,4,8,45,512.0,0.5402766739296717,0.996833390848202,474
6326,4,0,9,3,0.62,0.5455,0.94,0,0,5,35,125.0,1.7488102347630208,0.7877145121442345,234
6327,4,0,9,4,0.62,0.5455,0.94,0.0896,2,6,43,216.0,5.944410581534946,0.7179850839697136,420
6328,4,0,9,5,0.62,0.5606,0.88,0,0,25,52,15625.0,0.503365605112174,0.2849338062760266,83
6329,4,0,9,6,0.62,0.5455,0.94,0.0896,6,113,27,1442897.0,0.5111492047520422,0.3685774564067091,60
6330,4,0,9,7,0.62,0.5455,0.94,0,17,332,74,36594368.0,67.32311401195065,0.9375943447511912,151
6331,4,0,9,8,0.62,0.5455,0.94,0,29,355,59,44738875.0,0.6109713317819904,0.7916145336664849,156
6332,4,0,9,9,0.64,0.5758,0.89,0.194,44,205,38,8615125.0,0.7713855584154635,0.130913041587393,471
6333,4,0,9,10,0.64,0.5758,0.89,0.194,37,154,16,3652264.0,1.4043036899381962,0.680306108693784,159
6334,4,0,9,11,0.68,0.6364,0.79,0.2239,43,159,0,4019679.0,1.0,0.20274229936837715,453
6335,4,0,9,12,0.68,0.6364,0.79,0.1642,48,209,56,9129329.0,2.09008693583188,0.5222959892867125,237
6336,4,0,9,13,0.7,0.6667,0.74,0.1642,48,187,46,6539203.0,0.5258208681509198,0.9931284058776711,21
6337,4,0,9,14,0.7,0.6515,0.7,0.1642,44,154,100,3652264.0,2.025790915867646,0.680306108693784,48
6338,4,0,9,15,0.72,0.6818,0.62,0.1343,52,209,95,9129329.0,0.5940846816900167,0.5222959892867125,7
6339,4,0,9,16,0.7,0.6515,0.65,0.1642,74,313,53,30664297.0,0.7163707881255232,0.9387078194217929,241
6340,4,0,9,17,0.7,0.6515,0.7,0.1343,61,570,31,185193000.0,1.6779583343684343,0.7116123723134772,92
6341,4,0,9,18,0.66,0.6061,0.83,0.1045,63,553,20,169112377.0,0.5227541141700891,0.078019683489633,69
6342,4,0,9,19,0.66,0.6061,0.82,0.0896,36,383,26,56181887.0,0.5673570710394846,0.984254567450202,177
6343,4,0,9,20,0.64,0.5758,0.89,0.1343,24,251,48,15813251.0,4.315081398019611,0.9226658180550947,71
6344,4,0,9,21,0.64,0.5758,0.89,0.1343,18,182,55,6028568.0,4084.5228050458813,0.7976641834043365,422
6345,4,0,9,22,0.62,0.5455,0.94,0.1343,14,136,98,2515456.0,2.3440166611427986,0.04101873599187465,454
6346,4,0,9,23,0.62,0.5455,0.94,0.1343,11,75,83,421875.0,0.5080359962611123,0.9986131186347414,349
6347,4,0,9,0,0.62,0.5455,0.94,0.1343,9,37,51,50653.0,0.5987202322070889,0.4521284271007949,108
6348,4,0,9,1,0.62,0.5455,0.94,0.1642,4,10,90,1000.0,0.5279840346175494,0.5623790762907029,27
6349,4,0,9,2,0.62,0.5455,0.94,0.1045,7,11,75,1331.0,1.633404121532299,0.5102807461770535,289
6350,4,0,9,3,0.62,0.5455,0.94,0,5,10,5,1000.0,24.34527915938213,0.5623790762907029,255
6351,4,0,9,4,0.62,0.5455,0.94,0.0896,5,8,52,512.0,0.503365605112174,0.996833390848202,61
6352,4,0,9,5,0.62,0.5455,0.94,0.0896,0,24,88,13824.0,0.9658118980490871,0.5467452846558348,24
6353,4,0,9,6,0.62,0.5455,0.94,0.1045,8,124,81,1906624.0,2.7018847930632726,0.6649911823778227,340
6354,4,0,9,7,0.62,0.5455,0.94,0.1045,15,249,51,15438249.0,0.5987202322070889,0.6324070762626234,366
6355,4,0,9,8,0.64,0.5758,0.89,0.1045,27,427,87,77854483.0,5.612234025512922,0.37578786105922,32
6356,4,0,9,9,0.64,0.5758,0.89,0.194,20,193,100,7189057.0,2.025790915867646,0.9649202454717913,406
6357,4,0,9,10,0.64,0.5606,0.94,0.1642,21,122,56,1815848.0,2.09008693583188,0.39655079762680157,18
6358,4,0,9,11,0.66,0.5909,0.89,0.1045,26,123,95,1860867.0,0.5940846816900167,0.4173093082358627,295
6359,4,0,9,12,0.66,0.5909,0.89,0.1343,33,162,53,4251528.0,0.7163707881255232,0.3275197628589072,380
6360,4,0,9,13,0.7,0.6667,0.74,0.2239,29,151,59,3442951.0,0.6109713317819904,0.47914619818133636,457
6361,4,0,9,14,0.68,0.6364,0.79,0.1045,29,152,15,3511808.0,0.6059548980890475,0.8001007191473153,339
6362,4,0,9,15,0.68,0.6364,0.83,0.0896,35,205,83,8615125.0,0.5080359962611123,0.130913041587393,347
6363,4,0,9,16,0.66,0.6061,0.83,0.194,33,258,59,17173512.0,0.6109713317819904,0.4542590976199353,165
6364,4,0,9,17,0.66,0.5909,0.89,0.194,50,530,84,148877000.0,0.5769706814181332,0.9726509833392756,201
6365,4,0,9,18,0.64,0.5758,0.89,0.2239,31,356,10,45118016.0,2.193083986739962,0.11846844386653205,157
6366,4,0,9,19,0.64,0.5758,0.89,0.1343,26,320,56,32768000.0,2.09008693583188,0.4526731227239087,366
6367,4,0,9,20,0.62,0.5909,0.78,0,17,238,20,13481272.0,0.5227541141700891,0.8823906917364897,153
6368,4,0,9,21,0.6,0.5606,0.83,0,17,196,44,7529536.0,0.9826059824898337,0.7008073756482314,80
6369,4,0,9,22,0.6,0.5455,0.88,0.0896,19,121,68,1771561.0,9.796975387185967,0.36731342518031646,67
6370,4,0,9,23,0.6,0.5455,0.88,0.0896,11,93,80,804357.0,163.63007223971312,0.7806682917959753,147
6371,4,0,9,0,0.6,0.5455,0.88,0,7,36,55,46656.0,4084.5228050458813,0.9785486907389197,246
6372,4,0,9,1,0.6,0.5455,0.88,0,1,14,1,2744.0,0.5430441251857795,0.18019324711435455,340
6373,4,0,9,2,0.6,0.5455,0.88,0.2537,0,9,22,729.0,1.0089303546212294,0.9886955804866999,195
6374,4,0,9,3,0.6,0.5152,0.94,0.0896,0,3,51,27.0,0.5987202322070889,0.2921388087338362,467
6375,4,0,9,4,0.6,0.5455,0.88,0,1,4,88,64.0,0.9658118980490871,0.39185723042955,267
6376,4,0,9,5,0.6,0.5152,0.94,0,2,22,19,10648.0,0.869658074441806,0.4153243610054981,37
6377,4,0,9,6,0.6,0.5152,0.94,0.1642,3,114,34,1481544.0,0.6539868700870936,0.9490800357353831,383
6378,4,0,9,7,0.6,0.5152,0.94,0.1642,8,185,58,6331625.0,0.5017882105819239,0.8656719317213353,279
6379,4,0,9,8,0.62,0.5455,0.94,0.2239,17,287,35,23639903.0,1.7488102347630208,0.866013651340527,248
6380,4,0,9,9,0.62,0.5455,0.94,0.2239,14,155,56,3723875.0,2.09008693583188,0.7554616097652932,204
6381,4,0,9,10,0.62,0.5455,0.94,0,20,129,88,2146689.0,0.9658118980490871,0.5056248611315453,235
6382,4,0,9,11,0.66,0.6061,0.83,0.1045,24,151,8,3442951.0,0.5026746699330502,0.47914619818133636,422
6383,4,0,9,12,0.68,0.6364,0.79,0,25,184,62,6229504.0,3.8340720458680737,0.6109726389893331,340
6384,4,0,9,13,0.7,0.6667,0.74,0.2537,24,162,2,4251528.0,0.5237528663423374,0.3275197628589072,387
6385,4,0,9,14,0.72,0.6818,0.62,0.2537,25,170,93,4913000.0,19.33568064408107,0.09154031633052283,251
6386,4,0,9,15,0.7,0.6515,0.7,0.1343,35,181,96,5929741.0,0.5041370124924979,0.8395659724427279,453
6387,4,0,9,16,0.7,0.6515,0.7,0.194,39,280,41,21952000.0,1.1885273858987428,0.37252108050340954,267
6388,4,0,9,17,0.7,0.6515,0.7,0.2239,64,591,98,206425071.0,2.3440166611427986,0.898704996791854,120
6389,4,0,9,18,0.66,0.6061,0.83,0.2537,65,524,46,143877824.0,0.5258208681509198,0.7741282547248625,171
6390,4,0,9,19,0.66,0.6061,0.83,0.2537,57,372,8,51478848.0,0.5026746699330502,0.7120814504526136,442
6391,4,0,9,20,0.6,0.5606,0.83,0.2985,11,102,4,1061208.0,4.111884294479769,0.99997383432357,405
6392,4,0,9,21,0.6,0.5455,0.88,0.2537,7,74,92,405224.0,4.534449634384539,0.8187254508480504,186
6393,4,0,9,22,0.6,0.5455,0.88,0.0896,19,87,17,658503.0,25.90505251316606,0.9988925837752082,162
6394,4,0,9,23,0.6,0.5152,0.94,0.1343,12,71,86,357911.0,13.064798934155936,0.33777391432627846,13
6395,4,0,9,0,0.6,0.5152,0.94,0.194,7,40,96,64000.0,0.5041370124924979,0.8650536966106134,121
6396,4,0,9,1,0.6,0.5,1,0.194,3,23,98,12167.0,2.3440166611427986,0.9255361136380498,492
6397,4,0,9,2,0.6,0.5,1,0.194,0,2,77,8.0,0.5001199891426975,0.14550003380861354,484
6398,4,0,9,3,0.6,0.5152,0.94,0.194,0,8,4,512.0,4.111884294479769,0.996833390848202,476
6399,4,0,9,4,0.6,0.5455,0.88,0.194,2,7,37,343.0,2.8053491651647224,0.8438377837054513,492
6400,4,0,9,5,0.6,0.5455,0.88,0.1045,0,22,62,10648.0,3.8340720458680737,0.4153243610054981,194
6401,4,0,9,6,0.6,0.5455,0.88,0.0896,5,111,94,1367631.0,1.3249455192268595,0.1005135497445154,389
6402,4,0,9,7,0.6,0.5455,0.88,0.1343,14,283,95,22665187.0,0.5940846816900167,0.9564333584437413,150
6403,4,0,9,8,0.6,0.5606,0.83,0,29,431,65,80062991.0,0.5473967051355444,0.16494250076790526,29
6404,4,0,9,9,0.62,0.5909,0.78,0.2537,27,225,33,11390625.0,0.500022035944306,0.14808910001979794,388
6405,4,0,9,10,0.64,0.6061,0.65,0.194,24,127,88,2048383.0,0.9658118980490871,0.18611842690269176,423
6406,4,0,9,11,0.62,0.6061,0.61,0.194,36,158,11,3944312.0,102109.07002447755,0.011916909050094106,500
6407,4,0,9,12,0.66,0.6212,0.61,0.1642,38,195,73,7414875.0,3.0937909668046757,0.9985205179705156,98
6408,4,0,9,13,0.64,0.6212,0.61,0.194,36,211,85,9393931.0,1.213703616753761,0.9435866884534224,164
6409,4,0,9,14,0.68,0.6364,0.51,0.2985,33,167,45,4657463.0,0.5402766739296717,0.054746962135492905,1
6410,4,0,9,15,0.68,0.6364,0.45,0.3881,42,227,84,11697083.0,0.5769706814181332,0.8786986324552304,355
6411,4,0,9,16,0.68,0.6364,0.41,0.3582,64,291,7,24642171.0,0.6035051827052901,0.44369180692815713,154
6412,4,0,9,17,0.66,0.6212,0.47,0.2985,62,589,52,204336469.0,0.503365605112174,0.826041434347367,159
6413,4,0,9,18,0.64,0.6212,0.41,0.2239,84,584,90,199176704.0,0.5279840346175494,0.9981628867033209,6
6414,4,0,9,19,0.62,0.6212,0.5,0.0896,36,384,57,56623104.0,0.696298942266857,0.7894091471494276,46
6415,4,0,9,20,0.6,0.6212,0.53,0.0896,39,273,11,20346417.0,102109.07002447755,0.534547509941917,161
6416,4,0,9,21,0.58,0.5455,0.56,0,30,225,80,11390625.0,163.63007223971312,0.14808910001979794,334
6417,4,0,9,22,0.56,0.5303,0.68,0,25,175,18,5359375.0,4.015858573649374,0.9894553133339928,361
6418,4,0,9,23,0.52,0.5,0.77,0.1045,17,81,84,531441.0,0.5769706814181332,0.9717974760449037,364
6419,4,0,9,0,0.52,0.5,0.83,0.1045,7,60,17,216000.0,25.90505251316606,0.9794868068393512,30
6420,4,0,9,1,0.52,0.5,0.77,0.0896,5,23,48,12167.0,4.315081398019611,0.9255361136380498,122
6421,4,0,9,2,0.52,0.5,0.83,0.1045,6,15,37,3375.0,2.8053491651647224,0.5982426949828721,314
6422,4,0,9,3,0.52,0.5,0.83,0.1045,0,3,83,27.0,0.5080359962611123,0.2921388087338362,263
6423,4,0,9,4,0.52,0.5,0.83,0.194,2,8,80,512.0,163.63007223971312,0.996833390848202,68
6424,4,0,9,5,0.52,0.5,0.83,0.194,3,26,25,17576.0,1.1525407907094694,0.3521801662860055,442
6425,4,0,9,6,0.52,0.5,0.83,0.2239,0,98,1,941192.0,0.5430441251857795,0.6335358686373416,462
6426,4,0,9,7,0.52,0.5,0.83,0.2239,14,297,63,26198073.0,0.8566369271513424,0.4111267491945414,118
6427,4,0,9,8,0.54,0.5152,0.77,0.1343,31,456,90,94818816.0,0.5279840346175494,0.09111094537311933,330
6428,4,0,9,9,0.56,0.5303,0.73,0.194,23,237,67,13312053.0,6.921372193247372,0.972147565146785,219
6429,4,0,9,10,0.6,0.6061,0.64,0,46,168,86,4741632.0,13.064798934155936,0.47556010155415585,109
6430,4,0,9,11,0.64,0.6212,0.57,0.0896,49,217,61,10218313.0,29.513995986914356,0.9886421392408016,79
6431,4,0,9,12,0.64,0.6212,0.57,0.194,59,254,32,16387064.0,0.6445680044638951,0.07305074905230127,44
6432,4,0,9,13,0.66,0.6212,0.47,0.3284,72,266,86,18821096.0,13.064798934155936,0.9728185566803857,400
6433,4,0,9,14,0.64,0.6212,0.47,0.2985,93,266,19,18821096.0,0.869658074441806,0.9728185566803857,108
6434,4,0,9,15,0.64,0.6212,0.5,0.2836,52,245,43,14706125.0,5.944410581534946,0.9969061327568459,72
6435,4,0,9,16,0.62,0.6212,0.53,0.2239,62,360,17,46656000.0,25.90505251316606,0.9877908719916553,40
6436,4,0,9,17,0.62,0.6212,0.53,0.194,94,591,61,206425071.0,29.513995986914356,0.898704996791854,390
6437,4,0,9,18,0.58,0.5455,0.49,0.3582,62,511,67,133432831.0,6.921372193247372,0.7097874509991603,320
6438,4,0,9,19,0.54,0.5152,0.52,0.2836,42,374,20,52313624.0,0.5227541141700891,0.5910885288459007,466
6439,4,0,9,20,0.54,0.5152,0.52,0.2836,28,230,93,12167000.0,19.33568064408107,0.3528923638406887,486
6440,4,0,9,21,0.52,0.5,0.55,0.194,27,206,64,8741816.0,0.5208262701161901,0.1377914101447131,474
6441,4,0,9,22,0.52,0.5,0.55,0.3284,30,159,7,4019679.0,0.6035051827052901,0.20274229936837715,67
6442,4,0,9,23,0.52,0.5,0.55,0.3284,23,132,81,2299968.0,2.7018847930632726,0.16358673587781578,446
6443,4,0,10,0,0.5,0.4848,0.63,0.3881,24,130,70,2197000.0,0.5637325966004665,0.8442366556901854,258
6444,4,0,10,1,0.48,0.4697,0.67,0.3284,11,58,5,195112.0,24.34527915938213,0.9697342844751787,207
6445,4,0,10,2,0.46,0.4545,0.63,0.4179,21,67,18,300763.0,4.015858573649374,0.8706451185026877,476
6446,4,0,10,3,0.46,0.4545,0.59,0.4179,8,25,50,15625.0,1.3557021544363344,0.2849338062760266,363
6447,4,0,10,4,0.44,0.4394,0.58,0.4179,2,8,100,512.0,2.025790915867646,0.996833390848202,97
6448,4,0,10,5,0.44,0.4394,0.62,0.2985,1,5,94,125.0,1.3249455192268595,0.7877145121442345,432
6449,4,0,10,6,0.42,0.4242,0.67,0.3284,4,19,78,6859.0,0.6605113804923478,0.6190709191736287,263
6450,4,0,10,7,0.42,0.4242,0.67,0.2537,6,36,50,46656.0,1.3557021544363344,0.9785486907389197,363
6451,4,0,10,8,0.4,0.4091,0.76,0.3284,9,67,93,300763.0,19.33568064408107,0.8706451185026877,396
6452,4,0,10,9,0.4,0.4091,0.82,0.3582,17,129,45,2146689.0,0.5402766739296717,0.5056248611315453,72
6453,4,0,10,10,0.4,0.4091,0.76,0.3582,21,121,17,1771561.0,25.90505251316606,0.36731342518031646,126
6454,4,0,10,11,0.38,0.3939,0.82,0.3284,30,132,51,2299968.0,0.5987202322070889,0.16358673587781578,12
6455,4,0,10,12,0.4,0.4091,0.82,0.2537,28,158,4,3944312.0,4.111884294479769,0.011916909050094106,0
6456,4,0,10,13,0.4,0.4091,0.82,0.3284,27,125,32,1953125.0,0.6445680044638951,0.9999379049276994,231
6457,4,0,10,14,0.42,0.4242,0.71,0.3582,33,180,82,5832000.0,0.7614819393063025,0.6931465412980384,373
6458,4,0,10,15,0.42,0.4242,0.71,0.2836,41,195,94,7414875.0,1.3249455192268595,0.9985205179705156,328
6459,4,0,10,16,0.4,0.4091,0.76,0.2985,58,223,52,11089567.0,0.503365605112174,0.8263692009335721,169
6460,4,0,10,17,0.4,0.4091,0.76,0.194,58,228,70,11852352.0,0.5637325966004665,0.8377515052967135,144
6461,4,0,10,18,0.38,0.3939,0.87,0.2239,23,140,34,2744000.0,0.6539868700870936,0.5152789484623209,387
6462,4,0,10,19,0.38,0.3939,0.82,0.194,27,126,39,2000376.0,0.5092180208714154,0.13503663710264274,264
6463,4,0,10,20,0.36,0.3636,0.87,0.1045,8,66,80,287496.0,163.63007223971312,0.8427051888729327,191
6464,4,0,10,21,0.36,0.3636,0.87,0.1045,3,56,91,175616.0,0.9041693413125955,0.5647514096712039,189
6465,4,0,10,22,0.36,0.3485,0.93,0.2239,12,70,37,343000.0,2.8053491651647224,0.610518630276102,7
6466,4,0,10,23,0.36,0.3485,0.93,0.2239,8,65,60,274625.0,1.4384569591461411,0.894535123924783,480
6467,4,0,10,0,0.36,0.3333,0.93,0.2985,4,47,6,103823.0,1.3877622922787505,0.937988120773989,317
6468,4,0,10,1,0.34,0.3182,0.87,0.2537,1,24,77,13824.0,0.5001199891426975,0.5467452846558348,215
6469,4,0,10,2,0.34,0.303,0.87,0.2985,3,30,18,27000.0,4.015858573649374,0.40598946176217077,309
6470,4,0,10,3,0.34,0.3182,0.87,0.2836,4,9,96,729.0,0.5041370124924979,0.9886955804866999,468
6471,4,0,10,4,0.34,0.3182,0.87,0.2537,4,7,44,343.0,0.9826059824898337,0.8438377837054513,281
6472,4,0,10,5,0.32,0.303,0.87,0.2836,0,7,80,343.0,163.63007223971312,0.8438377837054513,182
6473,4,0,10,6,0.32,0.3182,0.81,0.1642,2,15,65,3375.0,0.5473967051355444,0.5982426949828721,146
6474,4,0,10,7,0.34,0.3333,0.76,0.194,5,29,45,24389.0,0.5402766739296717,0.6849726394545778,35
6475,4,0,10,8,0.34,0.3333,0.76,0.194,14,64,84,262144.0,0.5769706814181332,0.9964567265431309,251
6476,4,0,10,9,0.36,0.3333,0.76,0.3582,19,115,89,1520875.0,0.5376143475480764,0.15069075745855756,400
6477,4,0,10,10,0.36,0.3333,0.71,0.2836,60,248,25,15252992.0,1.1525407907094694,0.8945695358569254,477
6478,4,0,10,11,0.38,0.3939,0.66,0.2537,74,292,15,24897088.0,0.6059548980890475,0.712444941873753,139
6479,4,0,10,12,0.4,0.4091,0.62,0.194,78,321,27,33076161.0,0.5111492047520422,0.9907591772000883,269
6480,4,0,10,13,0.4,0.4091,0.62,0.2239,84,308,22,29218112.0,1.0089303546212294,0.9560008498156061,371
6481,4,0,10,14,0.36,0.3485,0.81,0.1642,61,256,56,16777216.0,2.09008693583188,0.6263229832915329,337
6482,4,0,10,15,0.36,0.3333,0.81,0.2537,29,173,92,5177717.0,4.534449634384539,0.02815085090658609,289
6483,4,0,10,16,0.36,0.3485,0.87,0.194,44,206,40,8741816.0,0.573028742574676,0.1377914101447131,280
6484,4,0,10,17,0.36,0.3485,0.87,0.1642,32,167,53,4657463.0,0.7163707881255232,0.054746962135492905,200
