instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
8308,4,0,12,19,0.24,0.2121,0.65,0.3284,11,106,13,628
8309,4,0,12,20,0.22,0.2121,0.69,0.2537,7,106,84,969
8310,4,0,12,21,0.2,0.2121,0.75,0.1642,8,96,63,825
8311,4,0,12,22,0.2,0.2121,0.75,0.1642,7,80,22,834
8312,4,0,12,23,0.2,0.2273,0.75,0,6,69,68,679
8313,4,0,12,0,0.2,0.2121,0.75,0.1343,7,71,67,731
8314,4,0,12,1,0.2,0.2273,0.69,0.1045,3,46,38,791
8315,4,0,12,2,0.22,0.2424,0.55,0.1045,2,41,48,841
8316,4,0,12,3,0.22,0.2121,0.55,0.2239,2,18,34,915
8317,4,0,12,4,0.22,0.2121,0.55,0.2239,0,1,0,613
8318,4,0,12,5,0.2,0.2273,0.59,0.1045,1,5,85,585
8319,4,0,12,6,0.2,0.2121,0.59,0.1343,0,3,40,590
8320,4,0,12,7,0.2,0.2121,0.59,0.1642,1,12,27,696
8321,4,0,12,8,0.2,0.2576,0.69,0,1,32,2,797
8322,4,0,12,9,0.22,0.2273,0.64,0.1642,6,81,12,707
8323,4,0,12,10,0.24,0.2273,0.6,0.2537,7,129,25,681
8324,4,0,12,11,0.24,0.2273,0.6,0.2239,20,188,40,656
8325,4,0,12,12,0.26,0.2576,0.6,0.2239,26,228,37,520
8326,4,0,12,13,0.3,0.2727,0.49,0.2985,18,228,76,714
8327,4,0,12,14,0.3,0.2879,0.49,0.2836,19,219,9,873
8328,4,0,12,15,0.32,0.303,0.45,0.2836,23,207,14,751
8329,4,0,12,16,0.28,0.2727,0.48,0.2537,27,234,87,781
8330,4,0,12,17,0.28,0.2727,0.46,0.1642,10,136,61,640
8331,4,0,12,18,0.28,0.2727,0.45,0.194,15,138,87,935
8332,4,0,12,19,0.26,0.2727,0.52,0.1343,5,135,92,681
8333,4,0,12,20,0.24,0.2576,0.6,0.1045,10,104,98,736
8334,4,0,12,21,0.22,0.2727,0.64,0,9,89,5,976
8335,4,0,12,22,0.22,0.2273,0.75,0.194,2,49,68,705
8336,4,0,12,23,0.2,0.2273,0.75,0.1045,6,37,19,722
8337,4,0,12,0,0.2,0.2273,0.75,0.0896,3,17,75,524
8338,4,0,12,1,0.18,0.2121,0.8,0.0896,3,11,17,874
8339,4,0,12,2,0.18,0.2121,0.8,0.0896,0,3,98,729
8340,4,0,12,3,0.16,0.197,0.86,0.0896,0,3,46,891
8341,4,0,12,4,0.16,0.1818,0.86,0.1343,0,4,14,587
8342,4,0,12,5,0.14,0.1667,0.93,0.1045,0,21,65,602
8343,4,0,12,6,0.16,0.1818,0.86,0.1045,0,68,63,681
8344,4,0,12,7,0.18,0.2121,0.74,0.1045,4,191,95,604
8345,4,0,12,8,0.2,0.197,0.75,0.194,8,397,9,848
8346,4,0,12,9,0.22,0.2121,0.69,0.2239,17,183,25,597
8347,4,0,12,10,0.24,0.2273,0.67,0.194,12,108,66,555
8348,4,0,12,11,0.26,0.2424,0.65,0.2537,22,127,63,935
8349,4,0,12,12,0.3,0.2727,0.61,0.3284,13,141,80,615
8350,4,0,12,13,0.34,0.303,0.49,0.3284,15,142,25,609
8351,4,0,12,14,0.36,0.3485,0.46,0.2239,30,137,66,792
8352,4,0,12,15,0.38,0.3939,0.46,0.1642,24,159,46,889
8353,4,0,12,16,0.4,0.4091,0.4,0.2537,19,208,76,793
8354,4,0,12,17,0.38,0.3939,0.46,0.194,16,378,39,556
8355,4,0,12,18,0.36,0.3485,0.5,0.194,11,354,27,991
8356,4,0,12,19,0.36,0.3485,0.53,0.1642,17,251,26,554
8357,4,0,12,20,0.4,0.4091,0.4,0.1642,9,206,71,671
8358,4,0,12,21,0.36,0.3485,0.53,0.1343,15,127,91,812
8359,4,0,12,22,0.36,0.3485,0.57,0.1642,12,107,29,723
8360,4,0,12,23,0.36,0.3485,0.53,0.1642,10,60,23,609
8361,4,0,12,0,0.36,0.3636,0.57,0.1045,0,21,44,601
8362,4,0,12,1,0.36,0.3788,0.53,0,0,6,50,609
8363,4,0,12,2,0.34,0.3636,0.61,0,1,11,68,794
8364,4,0,12,3,0.34,0.3636,0.61,0,1,2,80,658
8365,4,0,12,4,0.36,0.3636,0.53,0.1045,0,4,26,979
8366,4,0,12,5,0.36,0.3788,0.57,0,0,15,18,814
8367,4,0,12,6,0.36,0.3788,0.57,0,1,72,87,684
8368,4,0,12,7,0.36,0.3788,0.62,0,7,268,74,584
8369,4,0,12,8,0.42,0.4242,0.54,0.0896,10,432,7,903
8370,4,0,12,9,0.36,0.3788,0.66,0,14,259,48,982
8371,4,0,12,10,0.42,0.4242,0.58,0.194,20,129,52,865
8372,4,0,12,11,0.4,0.4091,0.62,0.1642,13,129,19,943
8373,4,0,12,12,0.44,0.4394,0.54,0.1343,16,175,84,997
8374,4,0,12,13,0.44,0.4394,0.54,0.1343,18,181,62,913
8375,4,0,12,14,0.44,0.4394,0.58,0.1045,11,138,49,779
8376,4,0,12,15,0.44,0.4394,0.54,0,15,154,81,827
8377,4,0,12,16,0.44,0.4394,0.54,0,20,238,54,568
8378,4,0,12,17,0.4,0.4091,0.62,0.1642,14,431,70,695
8379,4,0,12,18,0.38,0.3939,0.66,0.194,26,411,28,585
8380,4,0,12,19,0.38,0.3939,0.66,0,6,224,63,958
8381,4,0,12,20,0.36,0.3788,0.66,0,3,147,44,749
8382,4,0,12,21,0.36,0.3636,0.66,0.0896,4,143,30,842
8383,4,0,12,22,0.36,0.3788,0.66,0,3,107,51,916
8384,4,0,12,23,0.38,0.3939,0.62,0,13,53,13,508
8385,1,0,12,0,0.34,0.3333,0.71,0.1343,7,25,51,790
8386,1,0,12,1,0.36,0.3636,0.66,0.1045,1,11,4,849
8387,1,0,12,2,0.36,0.3788,0.71,0,0,4,2,648
8388,1,0,12,3,0.36,0.3788,0.71,0,0,2,88,777
8389,1,0,12,4,0.36,0.3788,0.71,0,0,2,42,910
8390,1,0,12,5,0.38,0.3939,0.82,0.1045,0,28,65,919
8391,1,0,12,6,0.36,0.3788,0.87,0,1,76,11,796
8392,1,0,12,7,0.36,0.3636,0.87,0.1045,5,229,38,896
8393,1,0,12,8,0.36,0.3788,0.93,0,12,405,100,758
8394,1,0,12,9,0.4,0.4091,0.87,0.2239,14,234,76,831
8395,1,0,12,10,0.48,0.4697,0.82,0.4179,6,89,87,878
8396,1,0,12,11,0.48,0.4697,0.82,0.4179,3,56,29,533
8397,1,0,12,12,0.46,0.4545,0.88,0.3881,3,61,55,903
8398,1,0,12,13,0.44,0.4394,0.94,0.2985,3,58,68,915
8399,1,0,12,14,0.48,0.4697,0.88,0.3582,11,51,1,637
8400,1,0,12,15,0.48,0.4697,0.88,0.3881,4,61,69,976
8401,1,0,12,16,0.44,0.4394,1,0.3284,6,101,79,820
8402,1,0,12,17,0.44,0.4394,1,0.3284,3,229,2,573
8403,1,0,12,18,0.44,0.4394,1,0.2985,2,280,16,512
8404,1,0,12,19,0.5,0.4848,0.94,0.3284,9,209,6,571
8405,1,0,12,20,0.5,0.4848,0.94,0.3582,5,167,42,670
8406,1,0,12,21,0.5,0.4848,0.88,0.2836,9,123,56,811
8407,1,0,12,22,0.5,0.4848,0.88,0.2537,3,105,97,682
8408,1,0,12,23,0.5,0.4848,0.88,0.194,0,54,81,831
8409,1,0,12,0,0.5,0.4848,0.82,0.1045,3,27,14,873
8410,1,0,12,1,0.44,0.4394,0.94,0.0896,0,15,12,573
8411,1,0,12,2,0.48,0.4697,0.82,0.1045,1,11,18,589
8412,1,0,12,3,0.44,0.4394,0.67,0.1642,0,6,89,965
8413,1,0,12,4,0.38,0.3939,0.82,0.1343,0,3,38,510
8414,1,0,12,5,0.38,0.3939,0.82,0,1,16,36,936
8415,1,0,12,6,0.36,0.3788,0.87,0,1,64,50,665
8416,1,0,12,7,0.34,0.3636,0.93,0,4,186,76,931
8417,1,0,12,8,0.36,0.3788,0.87,0,10,343,70,668
8418,1,0,12,9,0.38,0.3939,0.87,0.0896,10,228,57,807
8419,1,0,12,10,0.4,0.4091,0.82,0.0896,13,141,90,951
8420,1,0,12,11,0.44,0.4394,0.77,0,10,145,70,678
8421,1,0,12,12,0.48,0.4697,0.55,0,22,202,17,913
8422,1,0,12,13,0.46,0.4545,0.63,0,21,188,41,716
8423,1,0,12,14,0.46,0.4545,0.63,0,23,159,55,576
8424,1,0,12,15,0.48,0.4697,0.59,0,28,214,14,805
8425,1,0,12,16,0.46,0.4545,0.63,0,30,256,9,904
8426,1,0,12,17,0.44,0.4394,0.67,0.1642,24,356,97,558
8427,1,0,12,18,0.44,0.4394,0.62,0.0896,11,288,33,610
8428,1,0,12,19,0.44,0.4394,0.62,0,12,142,91,955
8429,1,0,12,20,0.42,0.4242,0.71,0,0,33,3,983
8430,1,0,12,21,0.42,0.4242,0.71,0,2,17,100,849
8431,1,0,12,22,0.36,0.3636,0.93,0.1045,0,17,100,652
8432,1,0,12,23,0.4,0.4091,0.87,0,1,11,55,807
8433,1,0,12,0,0.4,0.4091,0.87,0.194,2,9,12,636
8434,1,0,12,1,0.4,0.4091,0.87,0.194,1,12,92,897
8435,1,0,12,2,0.38,0.3939,0.94,0.1343,1,13,5,794
8436,1,0,12,3,0.38,0.3939,0.94,0.1343,0,4,1,994
8437,1,0,12,4,0.38,0.3939,0.94,0.2836,0,2,37,819
8438,1,0,12,5,0.36,0.3485,0.93,0.194,0,8,86,988
8439,1,0,12,6,0.38,0.3939,0.82,0.2537,0,40,17,861
8440,1,0,12,7,0.38,0.3939,0.82,0.2239,4,92,70,988
8441,1,0,12,8,0.4,0.4091,0.76,0.2537,9,182,44,803
8442,1,0,12,9,0.4,0.4091,0.66,0.2985,4,156,41,792
8443,1,0,12,10,0.4,0.4091,0.62,0.3582,8,104,25,963
8444,1,0,12,11,0.4,0.4091,0.58,0.4478,26,174,65,891
8445,1,0,12,12,0.4,0.4091,0.54,0.5224,14,170,53,572
8446,1,0,12,13,0.4,0.4091,0.5,0.4627,17,194,74,529
8447,1,0,12,14,0.4,0.4091,0.54,0.4179,23,200,45,632
8448,1,0,12,15,0.38,0.3939,0.54,0.3582,12,203,65,975
8449,1,0,12,16,0.38,0.3939,0.5,0.2985,15,181,85,634
8450,1,0,12,17,0.36,0.3485,0.53,0.2239,11,140,24,525
8451,1,0,12,18,0.36,0.3333,0.5,0.2537,4,95,44,676
8452,1,0,12,19,0.34,0.3333,0.53,0.194,1,76,71,953
8453,1,0,12,20,0.32,0.303,0.61,0.3284,3,50,53,573
8454,1,0,12,21,0.32,0.303,0.61,0.2239,0,32,79,757
8455,1,0,12,22,0.32,0.3182,0.66,0.194,4,47,73,879
8456,1,0,12,23,0.32,0.3333,0.66,0.1343,4,25,8,835
8457,1,0,12,0,0.32,0.3182,0.7,0.1642,3,23,55,762
8458,1,0,12,1,0.32,0.3485,0.66,0,1,16,54,561
8459,1,0,12,2,0.32,0.3333,0.66,0.0896,4,26,35,951
8460,1,0,12,3,0.32,0.3333,0.7,0.0896,0,5,63,826
8461,1,0,12,4,0.32,0.3182,0.66,0.1642,0,3,93,987
8462,1,0,12,5,0.32,0.3182,0.66,0.1642,1,4,46,862
8463,1,0,12,6,0.3,0.303,0.75,0.1642,0,10,91,923
8464,1,0,12,7,0.3,0.2727,0.7,0.3582,0,10,56,974
8465,1,0,12,8,0.28,0.2727,0.7,0.194,0,27,99,882
8466,1,0,12,9,0.3,0.2727,0.45,0.4179,3,56,67,811
8467,1,0,12,10,0.3,0.2576,0.42,0.4925,4,56,96,980
8468,1,0,12,11,0.32,0.2879,0.39,0.3582,9,71,67,583
8469,1,0,12,12,0.34,0.3182,0.39,0.2836,15,94,30,917
8470,1,0,12,13,0.34,0.303,0.39,0.2985,24,121,65,546
8471,1,0,12,14,0.34,0.303,0.39,0.2985,15,85,45,643
8472,1,0,12,15,0.32,0.303,0.39,0.2239,15,97,23,501
8473,1,0,12,16,0.32,0.3182,0.42,0.194,25,99,83,657
8474,1,0,12,17,0.28,0.2879,0.45,0.1343,15,68,48,646
8475,1,0,12,18,0.3,0.3182,0.42,0.0896,2,35,32,739
8476,1,0,12,19,0.3,0.3182,0.52,0.0896,1,25,51,999
8477,1,0,12,20,0.26,0.2727,0.56,0.1343,5,24,35,562
8478,1,0,12,21,0.26,0.2576,0.56,0.1642,4,19,74,613
8479,1,0,12,22,0.24,0.2879,0.52,0,8,20,86,729
8480,1,0,12,23,0.24,0.2576,0.56,0,1,17,57,664
8481,1,0,12,0,0.24,0.2273,0.6,0.194,2,6,66,909
8482,1,0,12,1,0.22,0.2273,0.69,0.1343,2,4,52,702
8483,1,0,12,2,0.22,0.2576,0.75,0.0896,0,2,99,901
8484,1,0,12,3,0.22,0.2727,0.72,0,1,4,100,616
8485,1,0,12,5,0.2,0.2273,0.75,0.1045,0,1,23,919
8486,1,0,12,6,0.2,0.2273,0.75,0.1045,0,1,0,851
8487,1,0,12,7,0.22,0.2424,0.8,0.1045,0,4,27,921
8488,1,0,12,8,0.2,0.2121,0.8,0.1642,1,5,81,595
8489,1,0,12,9,0.24,0.2424,0.87,0.1642,3,23,7,629
8490,1,0,12,10,0.26,0.2424,0.81,0.2537,31,43,20,780
8491,1,0,12,11,0.3,0.303,0.7,0.1642,43,85,57,934
8492,1,0,12,12,0.3,0.2727,0.75,0.2985,25,66,32,627
8493,1,0,12,13,0.32,0.303,0.7,0.2537,40,79,99,733
8494,1,0,12,14,0.34,0.3182,0.61,0.2537,41,86,0,790
8495,1,0,12,15,0.34,0.3333,0.61,0.194,43,91,84,595
8496,1,0,12,16,0.36,0.3636,0.57,0.1045,35,86,87,684
8497,1,0,12,17,0.34,0.3333,0.61,0.1343,11,44,17,997
8498,1,0,12,18,0.32,0.3182,0.7,0.194,7,30,93,698
8499,1,0,12,19,0.32,0.3333,0.57,0.1343,2,16,64,565
8500,1,0,12,20,0.32,0.3333,0.49,0.0896,8,26,23,556
8501,1,0,12,21,0.3,0.303,0.56,0.1343,4,19,46,708
8502,1,0,12,22,0.28,0.2727,0.61,0.1642,2,17,21,730
8503,1,0,12,23,0.26,0.2727,0.65,0.1343,2,16,77,518
8504,1,0,12,0,0.22,0.2273,0.75,0.1642,5,11,48,515
8505,1,0,12,1,0.28,0.2727,0.56,0.194,3,10,26,554
8506,1,0,12,2,0.34,0.3182,0.46,0.2239,2,7,64,721
8507,1,0,12,4,0.34,0.303,0.46,0.2985,0,2,91,770
8508,1,0,12,5,0.34,0.303,0.42,0.3881,0,4,76,750
8509,1,0,12,6,0.32,0.303,0.45,0.2836,0,4,4,647
8510,1,0,12,7,0.32,0.3182,0.45,0.194,2,19,55,518
8511,1,0,12,8,0.32,0.3333,0.45,0.1343,5,18,56,986
8512,1,0,12,9,0.34,0.303,0.46,0.2985,24,62,37,942
8513,1,0,12,10,0.34,0.2879,0.42,0.5224,31,70,94,543
8514,1,0,12,11,0.34,0.2879,0.46,0.5821,40,91,6,583
8515,1,0,12,12,0.36,0.3182,0.43,0.4627,34,100,81,799
8516,1,0,12,13,0.38,0.3939,0.4,0.2985,57,140,59,972
8517,1,0,12,14,0.38,0.3939,0.4,0.3284,73,153,56,693
8518,1,0,12,15,0.38,0.3939,0.4,0.2537,26,131,74,694
8519,1,0,12,16,0.36,0.3333,0.43,0.2836,28,97,36,833
8520,1,0,12,17,0.34,0.3182,0.46,0.2239,30,97,78,661
8521,1,0,12,18,0.32,0.3333,0.49,0.0896,21,75,7,996
8522,1,0,12,19,0.3,0.3182,0.65,0.0896,16,65,2,756
8523,1,0,12,20,0.3,0.3182,0.56,0.0896,14,56,89,678
8524,1,0,12,21,0.26,0.303,0.7,0,10,49,76,917
8525,1,0,12,22,0.26,0.303,0.7,0,5,27,8,787
8526,1,0,12,23,0.26,0.2727,0.7,0.1045,4,29,11,871
8527,1,0,12,0,0.26,0.2576,0.7,0.1642,3,12,47,804
8528,1,0,12,1,0.26,0.2727,0.7,0.1343,0,6,36,908
8529,1,0,12,2,0.26,0.2727,0.7,0.1343,2,4,76,874
8530,1,0,12,3,0.3,0.2879,0.61,0.2239,0,3,78,652
8531,1,0,12,4,0.3,0.2879,0.65,0.2239,0,3,97,839
8532,1,0,12,5,0.3,0.2727,0.64,0.2836,0,8,17,622
8533,1,0,12,6,0.3,0.2727,0.61,0.2985,0,35,1,767
8534,1,0,12,7,0.3,0.2879,0.65,0.2836,1,80,96,936
8535,1,0,12,8,0.3,0.303,0.65,0.1642,9,164,53,530
8536,1,0,12,9,0.32,0.3333,0.66,0.1045,19,104,1,752
8537,1,0,12,10,0.32,0.3333,0.66,0.0896,13,60,37,705
8538,1,0,12,11,0.32,0.3333,0.66,0.1045,6,30,86,561
8539,1,0,12,12,0.3,0.3182,0.81,0.0896,8,24,80,777
8540,1,0,12,13,0.3,0.303,0.87,0.1343,1,20,51,966
8541,1,0,12,14,0.42,0.4242,0.82,0.3881,0,14,87,531
8542,1,0,12,15,0.42,0.4242,0.82,0.3881,2,19,10,994
8543,1,0,12,16,0.44,0.4394,0.88,0.3284,2,46,21,632
8544,1,0,12,17,0.4,0.4091,0.87,0.1343,6,115,73,635
8545,1,0,12,18,0.38,0.3939,0.87,0.2836,9,135,23,868
8546,1,0,12,19,0.34,0.3333,0.87,0.1642,3,90,87,575
8547,1,0,12,20,0.32,0.3333,0.93,0.0896,3,69,96,617
8548,1,0,12,21,0.32,0.3333,0.87,0.0896,11,63,75,749
8549,1,0,12,22,0.32,0.3333,0.87,0.0896,3,32,41,978
8550,1,0,12,23,0.3,0.303,0.93,0.1343,2,26,34,611
8551,1,0,12,0,0.32,0.3182,0.87,0.1642,0,10,48,865
8552,1,0,12,1,0.32,0.3182,0.76,0.1642,0,12,88,566
8553,1,0,12,2,0.32,0.303,0.61,0.2537,0,7,24,635
8554,1,0,12,3,0.32,0.303,0.61,0.2537,0,4,87,787
8555,1,0,12,5,0.32,0.2879,0.57,0.3582,0,9,35,931
8556,1,0,12,6,0.32,0.303,0.57,0.2537,1,43,76,639
8557,1,0,12,7,0.32,0.303,0.57,0.2537,4,110,33,572
8558,1,0,12,8,0.32,0.2879,0.57,0.3582,11,217,21,506
8559,1,0,12,9,0.32,0.303,0.57,0.3284,18,189,10,612
8560,1,0,12,10,0.34,0.3182,0.57,0.2239,12,96,80,683
8561,1,0,12,11,0.36,0.3333,0.46,0.3582,18,111,32,584
8562,1,0,12,12,0.34,0.2879,0.46,0.5522,32,140,1,923
8563,1,0,12,13,0.34,0.2879,0.39,0.4627,24,159,40,710
8564,1,0,12,14,0.32,0.2879,0.39,0.3881,24,120,93,791
8565,1,0,12,15,0.32,0.2879,0.36,0.4179,16,117,51,871
8566,1,0,12,16,0.3,0.2727,0.36,0.4179,23,167,35,904
8567,1,0,12,17,0.28,0.2727,0.38,0.2537,25,250,90,570
8568,1,0,12,18,0.26,0.2273,0.38,0.3284,10,169,72,789
8569,1,0,12,19,0.24,0.2273,0.41,0.2537,16,151,92,875
8570,1,0,12,20,0.24,0.2273,0.41,0.2239,9,79,60,757
8571,1,0,12,21,0.22,0.2273,0.44,0.1343,7,70,29,505
8572,1,0,12,22,0.22,0.2424,0.44,0.1045,2,33,85,723
8573,1,0,12,23,0.22,0.2121,0.44,0.2537,3,39,37,937
8574,1,0,12,0,0.22,0.2273,0.47,0.194,4,28,49,754
8575,1,0,12,1,0.22,0.2121,0.47,0.2239,0,15,17,762
8576,1,0,12,2,0.2,0.2273,0.51,0.1045,0,3,60,896
8577,1,0,12,3,0.2,0.197,0.55,0.194,0,2,52,930
8578,1,0,12,4,0.2,0.2121,0.55,0.1642,1,3,51,952
8579,1,0,12,5,0.2,0.2273,0.55,0.1045,0,10,47,999
8580,1,0,12,6,0.2,0.2576,0.59,0,2,41,18,724
8581,1,0,12,7,0.18,0.2121,0.64,0.0896,2,106,82,966
8582,1,0,12,8,0.2,0.2576,0.64,0,3,210,93,709
8583,1,0,12,9,0.2,0.2121,0.64,0.1343,15,170,4,839
8584,1,0,12,10,0.22,0.2273,0.64,0.1642,13,110,43,674
8585,1,0,12,11,0.24,0.2576,0.6,0.0896,23,122,75,968
8586,1,0,12,12,0.26,0.2727,0.56,0.1045,12,130,16,504
8587,1,0,12,13,0.28,0.2879,0.52,0.1045,36,131,16,639
8588,1,0,12,14,0.3,0.3333,0.52,0,30,142,62,696
8589,1,0,12,15,0.3,0.3182,0.52,0.0896,27,177,72,776
8590,1,0,12,16,0.3,0.303,0.52,0.1642,22,177,4,825
8591,1,0,12,17,0.3,0.303,0.61,0.1642,14,240,92,817
8592,1,0,12,18,0.3,0.303,0.56,0.1343,15,207,34,803
8593,1,0,12,19,0.3,0.3182,0.56,0.1045,11,135,79,702
8594,1,0,12,20,0.28,0.2879,0.65,0.1045,8,96,42,606
8595,1,0,12,21,0.28,0.2879,0.61,0.1343,8,68,30,795
8596,1,0,12,22,0.28,0.2879,0.65,0.1343,7,55,28,929
8597,1,0,12,23,0.3,0.303,0.65,0.1642,1,45,81,650
8598,1,0,12,0,0.28,0.2879,0.7,0.1343,4,30,89,989
8599,1,0,12,1,0.26,0.2879,0.65,0.0896,9,20,34,625
8600,1,0,12,2,0.24,0.2576,0.7,0.1045,2,12,86,691
8601,1,0,12,3,0.24,0.2576,0.7,0.1045,0,6,81,839
8602,1,0,12,4,0.24,0.2576,0.7,0.0896,0,2,93,772
8603,1,0,12,5,0.22,0.2576,0.75,0.0896,0,10,95,769
8604,1,0,12,6,0.24,0.2576,0.7,0.0896,1,32,39,701
8605,1,0,12,7,0.24,0.2576,0.75,0.0896,3,95,64,879
8606,1,0,12,8,0.24,0.2576,0.75,0.0896,12,205,71,662
8607,1,0,12,9,0.26,0.303,0.75,0,19,194,20,671
8608,1,0,12,10,0.3,0.2879,0.65,0.2537,10,118,60,848
8609,1,0,12,11,0.32,0.3182,0.66,0.194,45,171,5,940
8610,1,0,12,12,0.32,0.3333,0.57,0.1343,38,197,86,574
8611,1,0,12,13,0.36,0.3485,0.53,0.1343,53,207,75,549
8612,1,0,12,14,0.4,0.4091,0.47,0.0896,67,245,91,543
8613,1,0,12,15,0.42,0.4242,0.44,0,56,292,34,862
8614,1,0,12,16,0.42,0.4242,0.47,0.194,36,283,57,678
8615,1,0,12,17,0.38,0.3939,0.54,0.1642,54,242,74,888
8616,1,0,12,18,0.36,0.3485,0.62,0.1343,19,182,12,534
8617,1,0,12,19,0.34,0.303,0.49,0.4179,16,112,51,592
8618,1,0,12,20,0.34,0.3485,0.66,0.1045,16,91,87,797
8619,1,0,12,21,0.36,0.3636,0.66,0.1045,11,95,22,921
8620,1,0,12,22,0.34,0.3333,0.71,0.1642,7,85,53,797
8621,1,0,12,23,0.36,0.3333,0.66,0.2537,13,73,57,584
8622,1,0,12,0,0.38,0.3939,0.62,0.3284,7,44,57,860
8623,1,0,12,1,0.4,0.4091,0.62,0.2836,4,35,4,666
8624,1,0,12,2,0.4,0.4091,0.62,0.2836,1,28,51,736
8625,1,0,12,3,0.4,0.4091,0.62,0.2836,1,18,58,978
8626,1,0,12,4,0.38,0.3939,0.71,0.2239,1,10,42,968
8627,1,0,12,5,0.36,0.3485,0.76,0.2239,1,1,26,839
8628,1,0,12,6,0.4,0.4091,0.71,0.0896,1,6,62,824
8629,1,0,12,7,0.38,0.3939,0.76,0,6,19,37,927
8630,1,0,12,8,0.34,0.3333,0.81,0.1343,7,49,17,579
8631,1,0,12,9,0.38,0.3939,0.76,0,18,90,41,720
8632,1,0,12,10,0.4,0.4091,0.76,0.1642,20,128,70,616
8633,1,0,12,11,0.42,0.4242,0.71,0.1642,65,217,31,705
8634,1,0,12,12,0.52,0.5,0.39,0.2985,93,273,86,760
8635,1,0,12,13,0.5,0.4848,0.42,0.4925,108,313,22,724
8636,1,0,12,14,0.46,0.4545,0.51,0.3284,115,300,1,562
8637,1,0,12,15,0.46,0.4545,0.47,0.4925,89,253,8,510
8638,1,0,12,16,0.44,0.4394,0.51,0.3881,52,195,27,664
8639,1,0,12,17,0.42,0.4242,0.54,0.194,28,129,28,749
8640,1,0,12,18,0.42,0.4242,0.54,0.1343,13,93,87,767
8641,1,0,12,19,0.42,0.4242,0.54,0.2239,19,92,99,594
8642,1,0,12,20,0.42,0.4242,0.54,0.2239,8,71,66,532
8643,1,0,12,21,0.4,0.4091,0.58,0.194,2,52,50,681
8644,1,0,12,22,0.38,0.3939,0.62,0.1343,2,38,27,798
8645,1,0,12,23,0.36,0.3788,0.66,0,4,31,18,752
8646,1,1,1,0,0.36,0.3788,0.66,0,5,48,46,792
8647,1,1,1,1,0.36,0.3485,0.66,0.1343,15,93,10,508
8648,1,1,1,2,0.32,0.3485,0.76,0,16,75,63,707
8649,1,1,1,3,0.3,0.3333,0.81,0,11,52,56,546
8650,1,1,1,4,0.28,0.303,0.81,0.0896,0,8,33,543
8651,1,1,1,5,0.28,0.2879,0.81,0.1045,0,5,3,913
8652,1,1,1,6,0.26,0.2727,0.93,0.1343,1,2,62,941
8653,1,1,1,7,0.26,0.2576,0.93,0.1642,1,7,88,510
8654,1,1,1,8,0.26,0.2727,0.87,0.1045,4,14,84,738
8655,1,1,1,9,0.26,0.2727,0.93,0.1045,13,40,43,720
8656,1,1,1,10,0.3,0.3182,0.81,0.1045,18,70,50,508
8657,1,1,1,11,0.34,0.3333,0.76,0.1343,40,138,12,765
8658,1,1,1,12,0.4,0.4091,0.62,0.2836,58,201,36,949
8659,1,1,1,13,0.42,0.4242,0.58,0.2836,82,223,24,925
8660,1,1,1,14,0.44,0.4394,0.54,0.2985,120,267,76,646
8661,1,1,1,15,0.46,0.4545,0.51,0.2985,101,265,10,1000
8662,1,1,1,16,0.44,0.4394,0.54,0.2985,68,215,83,809
8663,1,1,1,17,0.48,0.4697,0.48,0.1642,36,111,54,961
8664,1,1,1,18,0.46,0.4545,0.59,0.2537,25,106,19,996
8665,1,1,1,19,0.42,0.4242,0.67,0.3881,20,105,90,924
8666,1,1,1,20,0.44,0.4394,0.62,0.2985,25,83,37,960
8667,1,1,1,21,0.44,0.4394,0.67,0.2537,10,71,72,828
8668,1,1,1,22,0.46,0.4545,0.55,0.4179,13,66,73,693
8669,1,1,1,23,0.44,0.4394,0.51,0.2985,4,29,36,605
8670,1,1,1,0,0.4,0.4091,0.4,0.4627,8,39,31,560
8671,1,1,1,1,0.36,0.3333,0.43,0.4179,1,12,48,619
8672,1,1,1,2,0.36,0.3182,0.34,0.4478,1,7,21,638
8673,1,1,1,4,0.28,0.2576,0.45,0.3284,0,4,14,625
8674,1,1,1,5,0.28,0.2576,0.45,0.3284,1,4,66,957
8675,1,1,1,6,0.26,0.2273,0.41,0.3881,0,14,30,842
8676,1,1,1,7,0.24,0.2121,0.32,0.3881,0,16,71,728
8677,1,1,1,8,0.24,0.2273,0.35,0.2537,2,53,53,810
8678,1,1,1,9,0.24,0.2576,0.35,0,15,68,0,954
8679,1,1,1,10,0.26,0.2424,0.35,0.2836,20,109,62,976
8680,1,1,1,11,0.26,0.2121,0.35,0.4925,33,175,79,618
8681,1,1,1,12,0.28,0.2727,0.36,0.2537,41,202,6,578
8682,1,1,1,13,0.3,0.2727,0.36,0.2985,26,176,40,1000
8683,1,1,1,14,0.3,0.2727,0.36,0.4179,10,151,11,893
8684,1,1,1,15,0.28,0.2424,0.38,0.4478,29,168,36,890
8685,1,1,1,16,0.26,0.2273,0.35,0.4179,10,154,10,552
8686,1,1,1,17,0.26,0.2273,0.35,0.3881,17,153,52,891
8687,1,1,1,18,0.26,0.2424,0.33,0.2537,13,126,60,984
8688,1,1,1,19,0.24,0.2273,0.38,0.2239,4,93,7,641
8689,1,1,1,20,0.24,0.2273,0.41,0.2239,5,88,41,572
8690,1,1,1,21,0.24,0.2121,0.41,0.3284,3,66,86,572
