fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2,feature3,feature4
7,0.24,0.36,2.8,0.034,22,112,0.99,3.19,0.38,12.6,8,2840,53,646,13,676
7,0.34,0.39,6.9,0.066,43,162,0.99561,3.11,0.53,9.5,5,2841,58,994,83,672
8.5,0.2,0.4,1.1,0.046,31,106,0.99194,3,0.35,10.5,4,2842,34,709,193,534
7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5,7,2843,71,772,28,547
7.1,0.13,0.29,15.5,0.064,56,115.5,0.99737,3.16,0.41,9.7,7,2844,10,853,208,594
6.6,0.27,0.41,1.3,0.052,16,142,0.9951,3.42,0.47,10,6,2845,3,585,18,640
7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,6,2846,86,806,208,623
6.5,0.22,0.28,3.7,0.059,29,151,0.99177,3.23,0.41,12.1,7,2847,92,896,101,532
6.4,0.26,0.4,1.7,0.179,5,60,0.9925,3.09,0.54,10.1,5,2848,10,735,131,654
5.7,0.385,0.04,12.6,0.034,22,115,0.9964,3.28,0.63,9.9,6,2849,23,917,226,583
6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,2850,19,971,34,577
7,0.23,0.42,5.1,0.042,37,144,0.99518,3.5,0.59,10.2,6,2851,8,899,114,528
6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,6,2852,48,970,245,619
6,0.4,0.3,1.6,0.047,30,117,0.9931,3.17,0.48,10.1,6,2853,86,939,178,715
5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,5,2854,93,545,137,561
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,2855,26,612,51,597
6.6,0.38,0.29,2.9,0.035,15,101,0.98916,3.04,0.37,12.5,6,2856,19,530,116,686
6.2,0.3,0.31,1.6,0.035,40,106,0.98914,3.26,0.39,12.9,7,2857,46,922,45,681
7.2,0.26,0.44,7.1,0.027,25,126,0.993,3.02,0.34,11.1,8,2858,86,676,67,675
7,0.33,0.28,5.7,0.033,39,204,0.99176,3.17,0.64,12.5,6,2859,87,711,83,513
6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5,2860,80,703,144,695
6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,7,2861,29,662,83,588
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,2862,6,752,14,506
7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7,2863,83,832,219,617
6.5,0.26,0.74,13.3,0.044,68,224,0.9972,3.18,0.54,9.5,6,2864,33,576,158,527
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,5,2865,94,549,203,531
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,2866,49,709,151,639
6.1,0.24,0.27,9.8,0.062,33,152,0.9966,3.31,0.47,9.5,6,2867,23,746,184,545
7.3,0.24,0.41,13.6,0.05,41,178,0.9988,3.37,0.43,9.7,5,2868,67,984,247,586
7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,7,2869,20,865,180,675
7.8,0.445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8,5,2870,41,601,160,537
7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,6,2871,15,982,125,500
7.5,0.23,0.3,1.2,0.03,27,80,0.99192,3.05,0.68,10.5,5,2872,2,998,115,660
6.2,0.28,0.43,13,0.039,64,233,0.99745,3.08,0.38,8.9,5,2873,48,771,160,728
7.6,0.25,0.34,1.3,0.056,34,176,0.99434,3.1,0.51,9.5,5,2874,99,533,7,566
5.2,0.2,0.27,3.2,0.047,16,93,0.99235,3.44,0.53,10.1,7,2875,100,610,21,595
7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5,7,2876,84,522,120,614
7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9,5,2877,93,644,204,733
7,0.17,0.33,4,0.034,17,127,0.9934,3.19,0.39,10.6,7,2878,6,641,93,739
5.7,0.15,0.28,3.7,0.045,57,151,0.9913,3.22,0.27,11.2,6,2879,66,740,13,596
6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,5,2880,45,514,98,724
7.4,0.2,1.66,2.1,0.022,34,113,0.99165,3.26,0.55,12.2,6,2881,23,984,245,683
6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8,8,2882,67,681,221,749
6.7,0.3,0.45,10.6,0.032,56,212,0.997,3.22,0.59,9.5,6,2883,94,551,3,623
6.7,0.25,0.31,1.35,0.061,30.5,218,0.99388,3.16,0.53,9.5,5,2884,65,870,213,722
6.9,0.29,0.25,12.2,0.04,29,136,0.99552,3.05,0.65,10.4,6,2885,94,995,107,635
6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,5,2886,56,639,248,707
6.8,0.2,0.28,12.6,0.048,54,136,0.99556,3.19,0.37,10.7,6,2887,82,985,47,524
6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11,7,2888,32,585,86,607
7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6,6,2889,71,802,171,642
6.6,0.29,0.31,3.9,0.027,39,96,0.99035,3.24,0.6,12.6,8,2890,58,973,226,597
7.1,0.21,0.3,1.4,0.037,45,143,0.9932,3.13,0.33,9.9,6,2891,46,855,141,518
6.2,0.3,0.28,1.6,0.036,28,106,0.988245,3.14,0.41,13.3,6,2892,20,925,41,622
7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,7,2893,33,589,202,596
6.5,0.36,0.16,1.3,0.054,11,107,0.99398,3.19,0.39,8.5,5,2894,85,728,38,722
7.9,0.34,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,6,2895,0,576,101,629
7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6,2896,93,638,28,697
6.4,0.26,0.49,6.4,0.037,37,161,0.9954,3.38,0.53,9.7,6,2897,38,535,231,625
6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,2898,40,527,79,534
7.1,0.28,0.28,8.5,0.03,25,191,0.99338,3.16,0.46,12.2,7,2899,0,779,132,734
7,0.24,0.25,1.7,0.042,48,189,0.992,3.25,0.42,11.4,6,2900,62,661,183,539
7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,2901,51,511,126,515
7.3,0.32,0.23,13.7,0.05,49,197,0.9985,3.2,0.46,8.7,5,2902,15,738,183,635
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,2903,65,583,130,657
7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9,6,2904,13,934,102,667
5.8,0.36,0.38,0.9,0.037,3,75,0.9904,3.28,0.34,11.4,4,2905,13,852,229,653
6.7,0.26,0.29,5.8,0.025,26,74,0.9929,3.28,0.53,11,6,2906,53,540,171,716
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,2907,91,680,53,573
6.5,0.38,0.53,1.4,0.142,5,69,0.9926,3.14,0.52,10.1,4,2908,1,782,226,618
7.6,0.35,0.46,14.7,0.047,33,151,0.99709,3.03,0.53,10.3,5,2909,92,765,219,676
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,2910,52,690,86,749
5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,2911,32,926,130,579
6,0.1,0.24,1.1,0.041,15,65,0.9927,3.61,0.61,10.3,7,2912,92,628,36,675
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,2913,18,656,226,576
5.8,0.13,0.22,12.7,0.058,24,183,0.9956,3.32,0.42,11.7,6,2914,63,878,195,679
8.3,0.17,0.31,1.5,0.049,48,153,0.9942,3.12,0.58,9.4,6,2915,83,501,235,500
7.2,0.14,0.35,1.2,0.036,15,73,0.9938,3.46,0.39,9.9,5,2916,99,884,215,508
6,0.2,0.24,5.3,0.075,49,201,0.99466,3.21,0.43,9.5,5,2917,12,834,16,669
7.4,0.18,0.34,2.7,0.03,30,107,0.992,2.97,0.53,11,6,2918,5,761,19,666
7.8,0.27,0.28,1.8,0.05,21,127,0.9934,3.15,0.44,9.9,5,2919,83,713,24,608
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,2920,68,820,91,555
6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,6,2921,20,688,154,530
6.5,0.39,0.81,1.2,0.217,14,74,0.9936,3.08,0.53,9.5,5,2922,81,873,48,738
9.2,0.28,0.41,1,0.042,14,59,0.9922,2.96,0.25,10.5,6,2923,13,705,84,660
8.7,0.3,0.34,4.8,0.018,23,127,0.99474,3.12,0.49,11.2,7,2924,63,606,131,682
8,0.28,0.3,8.4,0.03,35,115,0.99192,2.93,0.42,12.3,6,2925,91,805,156,509
6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,5,2926,79,805,67,630
5.8,0.24,0.26,10.05,0.039,63,162,0.99375,3.33,0.5,11.2,6,2927,63,946,112,527
7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6,2928,28,992,157,736
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,2929,18,863,245,524
6.6,0.24,0.28,1.8,0.028,39,132,0.99182,3.34,0.46,11.4,5,2930,95,521,231,743
7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,5,2931,43,531,212,599
8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,7,2932,92,722,175,619
7.1,0.29,0.3,16,0.036,58,201,0.99954,3.3,0.67,9,5,2933,60,526,1,671
8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5,2934,27,848,241,647
6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11,7,2935,81,708,168,741
5.9,0.5,0.05,2.6,0.054,36,146,0.9948,3.43,0.5,9.2,6,2936,13,515,183,653
6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,2937,60,772,165,533
6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,5,2938,95,595,158,678
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,2939,100,720,40,669
7.1,0.45,0.24,2.7,0.04,24,87,0.98862,2.94,0.38,13.4,8,2940,46,647,27,597
8,0.37,0.32,1.6,0.04,32,166,0.992,3,0.55,11.3,7,2941,32,691,233,505
6.1,0.38,0.47,1.4,0.051,59,210,0.99309,3.24,0.5,9.6,5,2942,92,653,222,569
7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,2943,45,946,47,649
7.6,0.28,0.39,1.2,0.038,21,115,0.994,3.16,0.67,10,6,2944,36,747,145,530
7,0.16,0.26,7.3,0.047,30,220,0.99622,3.38,0.58,10.1,6,2945,85,509,146,523
7.1,0.31,0.47,13.6,0.056,54,197,0.9978,3.1,0.49,9.3,5,2946,85,786,49,709
5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9,5,2947,98,633,126,537
6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3,6,2948,79,870,128,707
6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,7,2949,51,767,64,515
8.2,0.23,0.37,1.3,0.042,39,117,0.9928,2.99,0.36,10,5,2950,100,735,85,667
7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8,2951,43,768,169,544
5.9,0.62,0.28,3.5,0.039,55,152,0.9907,3.44,0.44,12,6,2952,64,731,12,609
7.1,0.34,0.32,2,0.051,29,130,0.99354,3.3,0.5,10.4,6,2953,41,788,92,536
7.4,0.28,0.42,19.8,0.066,53,195,1,2.96,0.44,9.1,5,2954,12,679,37,729
4.4,0.46,0.1,2.8,0.024,31,111,0.98816,3.48,0.34,13.1,6,2955,55,515,144,553
5.8,0.28,0.35,2.3,0.053,36,114,0.9924,3.28,0.5,10.2,4,2956,8,654,214,719
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,5,2957,19,924,149,600
6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,5,2958,82,943,168,585
6.7,0.66,0,13,0.033,32,75,0.99551,3.15,0.5,10.7,6,2959,56,960,114,684
6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6,2960,39,529,219,607
6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,6,2961,59,736,202,551
7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9,5,2962,75,911,36,561
7.4,0.27,0.28,1.8,0.04,45,121,0.99043,3.02,0.4,11.9,5,2963,94,721,161,635
8.3,0.4,0.41,8.2,0.05,15,122,0.9979,3.39,0.49,9.3,5,2964,93,950,210,544
6.6,0.34,0.24,3.3,0.034,29,99,0.99031,3.1,0.4,12.3,7,2965,14,873,154,510
6.8,0.32,0.33,0.7,0.027,15,66,0.9899,3.11,0.31,11.8,6,2966,80,921,135,594
7.5,0.27,0.79,11.95,0.04,51,159,0.99839,2.98,0.44,8.7,5,2967,53,530,81,695
6.1,0.34,0.31,12,0.053,46,238,0.9977,3.16,0.48,8.6,5,2968,70,518,200,579
5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,6,2969,35,839,144,522
7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,4,2970,41,803,242,509
6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,5,2971,70,513,132,737
6.3,0.23,0.49,7.1,0.05,67,210,0.9951,3.23,0.34,9.5,5,2972,24,985,37,655
5.9,0.26,0.29,5.4,0.046,34,116,0.99224,3.24,0.41,11.4,6,2973,10,720,88,734
7.5,0.29,0.24,9.9,0.058,25,115,0.99567,3.15,0.46,10.9,5,2974,29,980,131,723
7.2,0.51,0.24,10,0.093,35,197,0.9981,3.41,0.47,9,5,2975,66,910,156,562
6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1,6,2976,54,738,67,620
7.7,0.42,0.31,9.2,0.048,22,221,0.9969,3.06,0.61,9.2,6,2977,47,743,203,674
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,2978,85,544,82,549
7.7,0.3,0.42,14.3,0.045,45,213,0.9991,3.18,0.63,9.2,5,2979,93,905,223,513
6,0.36,0.39,3.2,0.027,20,125,0.991,3.38,0.39,11.3,7,2980,75,845,101,599
6.6,0.25,0.36,8.1,0.045,54,180,0.9958,3.08,0.42,9.2,5,2981,93,768,181,708
6.4,0.23,0.27,2.1,0.042,35,100,0.99094,3.03,0.63,10.9,6,2982,70,637,199,528
5.7,0.44,0.13,7,0.025,28,173,0.9913,3.33,0.48,12.5,6,2983,53,768,196,559
6.2,0.355,0.35,2,0.046,31,95,0.98822,3.06,0.46,13.6,6,2984,47,673,242,706
7,0.2,0.49,5.9,0.038,39,128,0.9938,3.21,0.48,10.8,6,2985,9,833,166,629
8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7,5,2986,20,848,112,717
6.9,0.45,0.27,4.7,0.035,17,80,0.99058,3.12,0.36,12.5,7,2987,94,922,138,645
7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,5,2988,26,743,23,663
7.2,0.32,0.24,5.6,0.033,23,120,0.99334,2.92,0.66,10.3,7,2989,14,584,247,575
7.1,0.18,0.26,1.3,0.041,20,71,0.9926,3.04,0.74,9.9,6,2990,30,578,205,712
7.8,0.23,0.28,4.75,0.042,45,166,0.9928,2.96,0.4,11.5,5,2991,37,901,33,709
6.1,0.25,0.18,10.5,0.049,41,124,0.9963,3.14,0.35,10.5,5,2992,35,713,158,690
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,2993,46,554,111,532
7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6,2994,99,868,85,576
7.5,0.34,0.28,4,0.028,46,100,0.98958,3.2,0.5,13.2,7,2995,43,715,138,587
6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5,4,2996,10,521,116,664
8.1,0.43,0.42,6.6,0.033,36,141,0.9918,2.98,0.39,13.3,7,2997,53,956,124,655
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,2998,47,680,233,691
6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.5666666666667,5,2999,40,949,216,509
5.7,0.24,0.47,6.3,0.069,35,182,0.99391,3.11,0.46,9.75,5,3000,29,996,198,567
6.3,0.39,0.22,2.8,0.048,53,173,0.99304,3.24,0.45,9.8,5,3001,64,673,138,693
6.6,0.37,0.47,6.5,0.061,23,150,0.9954,3.14,0.45,9.6,6,3002,46,817,66,561
6.9,0.27,0.4,14,0.05,64,227,0.9979,3.18,0.58,9.6,6,3003,88,843,231,747
6.7,0.16,0.36,2,0.045,24,131,0.99284,3.3,0.59,10.5,6,3004,75,725,138,556
5.1,0.39,0.21,1.7,0.027,15,72,0.9894,3.5,0.45,12.5,6,3005,88,853,196,508
7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11,7,3006,82,909,11,733
6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5,3007,58,907,128,569
8.4,0.32,0.35,11.7,0.029,3,46,0.99439,3.02,0.34,11.8,6,3008,82,708,18,583
5.6,0.34,0.1,1.3,0.031,20,68,0.9906,3.36,0.51,11.2,7,3009,46,820,161,699
6.5,0.33,0.24,14.5,0.048,20,96,0.99456,3.06,0.3,11.5,8,3010,28,560,197,643
6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,5,3011,3,986,4,744
9,0.2,0.33,3.5,0.049,10,40,0.9944,3.14,0.36,9.8,6,3012,13,510,76,511
5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,3013,39,584,97,605
6.4,0.33,0.28,1.1,0.038,30,110,0.9917,3.12,0.42,10.5,6,3014,20,667,222,653
6.4,0.25,0.32,11.3,0.038,69,192,0.99573,3.14,0.5,10.2,6,3015,21,651,140,591
8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,6,3016,7,986,19,669
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,3017,52,537,22,628
6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,3018,65,582,152,635
7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,5,3019,81,645,50,671
6.6,0.24,0.35,7.7,0.031,36,135,0.9938,3.19,0.37,10.5,5,3020,56,550,138,645
8.1,0.25,0.34,10.1,0.05,30,121,0.99724,3.17,0.49,10.1,6,3021,14,822,19,620
7.2,0.21,0.34,1.1,0.046,25,80,0.992,3.25,0.4,11.3,6,3022,90,806,192,543
6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2,5,3023,100,692,11,540
7.1,0.23,0.23,3.5,0.038,23,112,0.99157,3.05,0.37,11.3666666666667,6,3024,27,858,173,715
5.8,0.4,0.42,4.4,0.047,38.5,245,0.9937,3.25,0.57,9.6,6,3025,43,587,6,561
6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,7,3026,57,842,195,662
7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6,3027,60,684,232,580
7.4,0.24,0.22,10.7,0.042,26,81,0.9954,2.86,0.36,9.7,6,3028,35,839,15,633
7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,6,3029,9,858,243,744
6.7,0.33,0.34,7.5,0.036,39,124,0.99123,2.99,0.32,12.4,8,3030,92,507,183,641
5.6,0.21,0.24,4.4,0.027,37,150,0.991,3.3,0.31,11.5,7,3031,79,678,117,591
6.5,0.315,0.2,6.6,0.041,9,126,0.99494,2.94,0.51,8.8,5,3032,26,669,54,681
6.5,0.24,0.38,1,0.027,31,90,0.98926,3.24,0.36,12.3,6,3033,64,938,183,550
6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5,3034,94,968,93,547
6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,3035,12,710,107,720
7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,3036,100,685,31,534
6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,6,3037,3,879,19,706
6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,5,3038,51,965,28,577
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,3039,13,511,222,686
7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5,3040,76,976,26,686
6.8,0.26,0.48,6.2,0.049,55,182,0.99582,3.21,0.45,9.4,6,3041,4,605,147,580
8.2,0.37,0.64,13.9,0.043,22,171,0.99873,2.99,0.8,9.3,5,3042,83,740,246,565
9.2,0.15,0.68,1.6,0.046,22,130,0.9948,3.02,0.45,10.4,6,3043,74,709,74,522
6.6,0.295,0.24,1.6,0.039,29,140,0.99304,3.35,0.61,10.4,7,3044,88,639,115,583
5.9,0.22,0.18,6.4,0.041,28,120,0.99403,3.27,0.5,9.9,5,3045,4,886,56,664
7.4,0.64,0.47,14.15,0.168,42,185,0.9984,2.9,0.49,9.3,5,3046,18,613,152,673
7.7,0.2,0.44,13.9,0.05,44,130,0.99855,3.11,0.48,10,6,3047,69,583,112,500
6,0.14,0.17,5.6,0.036,37,127,0.99373,3.05,0.57,9.8,6,3048,48,913,212,501
5.7,0.31,0.29,7.3,0.05,33,143,0.99332,3.31,0.5,11.0666666666667,6,3049,20,558,246,667
7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3,7,3050,44,878,37,654
6.1,0.25,0.3,1.2,0.036,42,107,0.991,3.34,0.56,10.8,7,3051,44,676,97,671
9.8,0.93,0.45,8.6,0.052,34,187,0.9994,3.12,0.59,10.2,4,3052,43,559,187,502
6.9,0.26,0.38,10.5,0.044,33,139,0.99517,3.06,0.5,10.3,6,3053,8,710,204,515
6.4,0.39,0.21,1.2,0.041,35,136,0.99225,3.15,0.46,10.2,5,3054,13,893,233,517
7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9,5,3055,88,723,146,561
8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9,6,3056,86,642,249,545
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4,3057,76,716,162,550
6.9,0.23,0.38,8.3,0.047,47,162,0.9954,3.34,0.52,10.5,7,3058,44,723,29,701
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,3059,75,735,29,733
7.4,0.21,0.3,7.9,0.039,14,118,0.9942,2.96,0.34,10.4,5,3060,5,910,122,513
7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5,3061,2,584,20,713
6.4,0.35,0.21,2.1,0.051,46,171,0.9932,3.16,0.5,9.5,5,3062,38,682,83,529
9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,5,3063,49,654,109,720
6,0.26,0.18,7,0.055,50,194,0.99591,3.21,0.43,9,5,3064,11,689,160,679
7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,7,3065,23,946,199,625
7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,3066,23,990,25,625
8.3,0.23,0.3,2.1,0.049,21,153,0.9953,3.09,0.5,9.6,6,3067,81,652,120,697
8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,7,3068,65,604,216,657
7,0.31,0.52,1.7,0.029,5,61,0.9918,3.07,0.43,10.4,5,3069,92,529,155,555
6.4,0.17,0.3,2.8,0.034,33,125,0.99152,3.03,0.49,10.4,6,3070,12,560,2,622
6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8,3071,5,757,1,580
6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8,7,3072,77,903,148,593
6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6,3073,6,526,228,537
6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4,3074,3,648,54,501
6.4,0.25,0.41,8.6,0.042,57,173,0.9965,3,0.44,9.1,5,3075,4,517,61,623
6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2,5,3076,15,559,236,565
7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6,3077,65,762,129,722
6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,3078,73,700,244,662
7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,5,3079,40,704,135,631
7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,4,3080,28,631,143,659
6.5,0.2,0.24,9.2,0.044,25,150,0.99502,3.22,0.44,10.5,5,3081,71,752,115,595
6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10,5,3082,21,771,208,586
6.9,0.23,0.32,16.4,0.045,62,153,0.9972,3.22,0.42,10.5,5,3083,24,857,224,575
6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,5,3084,87,632,235,616
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,7,3085,14,744,169,663
6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,6,3086,14,608,209,725
7.3,0.14,0.49,1.1,0.038,28,99,0.9928,3.2,0.72,10.6,6,3087,58,734,175,674
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,3088,15,897,145,573
6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4,6,3089,16,629,240,678
6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,7,3090,50,816,203,521
6.2,0.76,0.01,3.2,0.041,18,120,0.99026,3.2,0.94,13.7,7,3091,93,920,171,544
6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5,3092,88,513,81,580
8.6,0.23,0.25,11.3,0.031,13,96,0.99645,3.11,0.4,10.8,5,3093,96,988,29,688
6.3,0.24,0.35,2.3,0.039,43,109,0.99056,3.34,0.44,11.8,6,3094,10,518,192,644
7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2,6,3095,43,843,23,552
7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6,3096,53,887,101,712
6.6,0.26,0.38,6.5,0.17,68,201,0.9956,3.19,0.38,9.4,6,3097,29,637,180,743
7.8,0.26,0.27,1.9,0.051,52,195,0.9928,3.23,0.5,10.9,6,3098,39,704,158,605
7.6,0.445,0.44,14.5,0.045,68,212,0.9986,3.48,0.36,10,6,3099,28,841,12,731
